question,correct_answers,incorrect_answers,question_type
What type of electromagnetic radiation is a photon with a frequency of 3.51e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 105 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 114 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 4.94e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 1150 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 482 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 116 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 115 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 1.17e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 2270 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.86e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 109 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 113 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1040 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 7.07e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1030 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 162 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 61.7 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 455 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 260. kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 115 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 275 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 3.03e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 511 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 306 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 306 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 103 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 109 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 570. nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 539 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 234 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.63e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 217 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1040 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.88e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 9.00e14 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 595 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 556 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 342 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 114 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 140. kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.78e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 288 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 1780 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1040 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 407 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 238 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 391 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 110. nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 445 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 4.56e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 5.44e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1150 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 109 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 443 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 105 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 9.52e14 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 630. nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 906 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 572 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 1130 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 417 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 170. kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 103 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 7.24e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 111 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 503 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 102 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 227 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.88e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 396 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1050 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 116 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1160 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1150 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.91e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 482 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 102 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 5.69e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 5.61e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 283 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.58e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 356 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 135 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 5.04e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 109 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 104 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.91e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 201 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.61e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 109 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 192 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 391 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 327 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.68e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 4.34e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 107 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 5.71e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.86e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.14e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.63e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 297 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.68e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 7.19e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.73e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1.10e3 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 5.96e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 446 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 104 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 116 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.78e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 3.96e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 114 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 220. kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 186 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 160. kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 105 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 4.11e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 386 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 1.32e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 696 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 559 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.88e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.83e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 104 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 54.1 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 225 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 107 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1160 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 443 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 297 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 551 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 854 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 509 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.88e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 471 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 314 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 113 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 342 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 111 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1060 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.88e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 5.74e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1030 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 1.38e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 554 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.78e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 518 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 107 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 567 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1030 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 390. nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 357 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 426 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1120 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 103 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.58e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 4.76e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 1030 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.61e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 168 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 310. nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 581 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.88e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 319 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 3.91e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 578 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 111 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.83e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 390. nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.83e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 1.07e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 111 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 291 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 227 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 3.56e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 403 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1140 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.61e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 192 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 1.58e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1030 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1030 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 5.39e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 623 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.73e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1140 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.61e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 539 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 297 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.91e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 6.77e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 109 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 492 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 5.81e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 294 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 2330 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 1.32e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.91e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 112 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 1.01e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1080 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1160 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 105 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 4.96e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 111 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 1070 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 198 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1060 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 4.61e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.68e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.91e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1080 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.68e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.58e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.56e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 3.16e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.73e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 103 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 595 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 75.7 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 103 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 263 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 195 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 116 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 306 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 366 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 375 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 324 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 135 nm?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 570. nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 263 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 7.42e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 297 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 114 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 248 kJ/mol?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 488 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 114 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 381 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 1050 nm?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.61e14 Hz?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 5.01e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 103 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 1210 kJ/mol?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 7.24e14 Hz?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with an energy of 115 kJ/mol?,Infrared,Ultraviolet;Visible,multiple_choice
What type of electromagnetic radiation is a photon with a frequency of 2.88e15 Hz?,Ultraviolet,Visible;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 578 nm?,Visible,Ultraviolet;Infrared,multiple_choice
What type of electromagnetic radiation is a photon with a wavelength of 536 nm?,Visible,Ultraviolet;Infrared,multiple_choice
