question,correct_answers,question_type
"Calculate the pH of a 0.00718 M solution of phenylalanine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{9}H_{12}NO_{2}Cl"" src=""https://weber.instructure.com/equation_images/C_%7B9%7DH_%7B12%7DNO_%7B2%7DCl?scale=1.5"" alt=""LaTeX: C_{9}H_{12}NO_{2}Cl"" data-equation-content=""C_{9}H_{12}NO_{2}Cl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{9}H_{12}NO_{2}^{+}\leftrightarrow{}C_{9}H_{11}NO_{2}\leftrightarrow{}C_{9}H_{10}NO_{2}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B9%7DH_%7B12%7DNO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B9%7DH_%7B11%7DNO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B9%7DH_%7B10%7DNO_%7B2%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{9}H_{12}NO_{2}^{+}\leftrightarrow{}C_{9}H_{11}NO_{2}\leftrightarrow{}C_{9}H_{10}NO_{2}^{-}"" data-equation-content=""C_{9}H_{12}NO_{2}^{+}\leftrightarrow{}C_{9}H_{11}NO_{2}\leftrightarrow{}C_{9}H_{10}NO_{2}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.2"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.2?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.2"" data-equation-content=""p_{Ka1}=2.2"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.31"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.31?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.31"" data-equation-content=""p_{Ka2}=9.31"" data-ignore-a11y-check=""""></mattext>",2.37;2.37e0;2.37E0;2.4;2.4e0;2.4E0;2.369;2.369e0;2.369E0,short_answer
"Calculate the pH of a 0.0165 M solution of sodium threonate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{4}H_{8}NO_{3}"" src=""https://weber.instructure.com/equation_images/NaC_%7B4%7DH_%7B8%7DNO_%7B3%7D?scale=1.5"" alt=""LaTeX: NaC_{4}H_{8}NO_{3}"" data-equation-content=""NaC_{4}H_{8}NO_{3}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{4}H_{10}NO_{3}^{+}\leftrightarrow{}C_{4}H_{9}NO_{3}\leftrightarrow{}C_{4}H_{8}NO_{3}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B4%7DH_%7B10%7DNO_%7B3%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B4%7DH_%7B9%7DNO_%7B3%7D%5Cleftrightarrow%7B%7DC_%7B4%7DH_%7B8%7DNO_%7B3%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{4}H_{10}NO_{3}^{+}\leftrightarrow{}C_{4}H_{9}NO_{3}\leftrightarrow{}C_{4}H_{8}NO_{3}^{-}"" data-equation-content=""C_{4}H_{10}NO_{3}^{+}\leftrightarrow{}C_{4}H_{9}NO_{3}\leftrightarrow{}C_{4}H_{8}NO_{3}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.088"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.088?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.088"" data-equation-content=""p_{Ka1}=2.088"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.1"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.1?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.1"" data-equation-content=""p_{Ka2}=9.1"" data-ignore-a11y-check=""""></mattext>",10.65;1.065e1;1.065E1;10.7;1.07e1;1.07E1;10.653;1.0653e1;1.0653E1,short_answer
"Calculate the pH of a 0.0019 M solution of glycine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{2}H_{5}NO_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B2%7DH_%7B5%7DNO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{2}H_{5}NO_{2}"" data-equation-content=""C_{2}H_{5}NO_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{2}H_{6}NO_{2}^{+}\leftrightarrow{}C_{2}H_{5}NO_{2}\leftrightarrow{}C_{2}H_{4}NO_{2}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B2%7DH_%7B6%7DNO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B2%7DH_%7B5%7DNO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B2%7DH_%7B4%7DNO_%7B2%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{2}H_{6}NO_{2}^{+}\leftrightarrow{}C_{2}H_{5}NO_{2}\leftrightarrow{}C_{2}H_{4}NO_{2}^{-}"" data-equation-content=""C_{2}H_{6}NO_{2}^{+}\leftrightarrow{}C_{2}H_{5}NO_{2}\leftrightarrow{}C_{2}H_{4}NO_{2}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.35"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.35?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.35"" data-equation-content=""p_{Ka1}=2.35"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.778"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.778?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.778"" data-equation-content=""p_{Ka2}=9.778"" data-ignore-a11y-check=""""></mattext>",6.32;6.32e0;6.32E0;6.3;6.3e0;6.3E0;6.320;6.320e0;6.320E0,short_answer
"Calculate the pH of a 0.09 M solution of sodium threonate, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{4}H_{8}NO_{3}"" src=""https://weber.instructure.com/equation_images/NaC_%7B4%7DH_%7B8%7DNO_%7B3%7D?scale=1.5"" alt=""LaTeX: NaC_{4}H_{8}NO_{3}"" data-equation-content=""NaC_{4}H_{8}NO_{3}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{4}H_{10}NO_{3}^{+}\leftrightarrow{}C_{4}H_{9}NO_{3}\leftrightarrow{}C_{4}H_{8}NO_{3}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B4%7DH_%7B10%7DNO_%7B3%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B4%7DH_%7B9%7DNO_%7B3%7D%5Cleftrightarrow%7B%7DC_%7B4%7DH_%7B8%7DNO_%7B3%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{4}H_{10}NO_{3}^{+}\leftrightarrow{}C_{4}H_{9}NO_{3}\leftrightarrow{}C_{4}H_{8}NO_{3}^{-}"" data-equation-content=""C_{4}H_{10}NO_{3}^{+}\leftrightarrow{}C_{4}H_{9}NO_{3}\leftrightarrow{}C_{4}H_{8}NO_{3}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.088"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.088?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.088"" data-equation-content=""p_{Ka1}=2.088"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.1"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.1?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.1"" data-equation-content=""p_{Ka2}=9.1"" data-ignore-a11y-check=""""></mattext>",11.02;1.102e1;1.102E1;11.0;1.10e1;1.10E1;11.025;1.1025e1;1.1025E1,short_answer
"Calculate the pH of a 0.02 M solution of leucine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{14}NO_{2}Cl"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B14%7DNO_%7B2%7DCl?scale=1.5"" alt=""LaTeX: C_{6}H_{14}NO_{2}Cl"" data-equation-content=""C_{6}H_{14}NO_{2}Cl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B14%7DNO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B13%7DNO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B12%7DNO_%7B2%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" data-equation-content=""C_{6}H_{14}NO_{2}^{+}\leftrightarrow{}C_{6}H_{13}NO_{2}\leftrightarrow{}C_{6}H_{12}NO_{2}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.328"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.328?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.328"" data-equation-content=""p_{Ka1}=2.328"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.744"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.744?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.744"" data-equation-content=""p_{Ka2}=9.744"" data-ignore-a11y-check=""""></mattext>",2.12;2.12e0;2.12E0;2.1;2.1e0;2.1E0;2.118;2.118e0;2.118E0,short_answer
"Calculate the pH of a 0.002 M solution of histidine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{9}N_{3}O_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B9%7DN_%7B3%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{6}H_{9}N_{3}O_{2}"" data-equation-content=""C_{6}H_{9}N_{3}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{10}N_{3}O_{2}^{+}\leftrightarrow{}C_{6}H_{9}N_{3}O_{2}\leftrightarrow{}C_{6}H_{8}N_{3}O_{2}^{-}\leftrightarrow{}C_{6}H_{7}N_{3}O_{2}^{2-}"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B10%7DN_%7B3%7DO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B9%7DN_%7B3%7DO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B8%7DN_%7B3%7DO_%7B2%7D%5E%7B-%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B7%7DN_%7B3%7DO_%7B2%7D%5E%7B2-%7D?scale=1.5"" alt=""LaTeX: C_{6}H_{10}N_{3}O_{2}^{+}\leftrightarrow{}C_{6}H_{9}N_{3}O_{2}\leftrightarrow{}C_{6}H_{8}N_{3}O_{2}^{-}\leftrightarrow{}C_{6}H_{7}N_{3}O_{2}^{2-}"" data-equation-content=""C_{6}H_{10}N_{3}O_{2}^{+}\leftrightarrow{}C_{6}H_{9}N_{3}O_{2}\leftrightarrow{}C_{6}H_{8}N_{3}O_{2}^{-}\leftrightarrow{}C_{6}H_{7}N_{3}O_{2}^{2-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=1.6"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D1.6?scale=1.5"" alt=""LaTeX: p_{Ka1}=1.6"" data-equation-content=""p_{Ka1}=1.6"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=5.97"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D5.97?scale=1.5"" alt=""LaTeX: p_{Ka2}=5.97"" data-equation-content=""p_{Ka2}=5.97"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka3}=9.28"" src=""https://weber.instructure.com/equation_images/p_%7BKa3%7D%3D9.28?scale=1.5"" alt=""LaTeX: p_{Ka3}=9.28"" data-equation-content=""p_{Ka3}=9.28"" data-ignore-a11y-check=""""></mattext>",4.36;4.36e0;4.36E0;4.4;4.4e0;4.4E0;4.356;4.356e0;4.356E0,short_answer
"Calculate the pH of a 0.02 M solution of alanine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{3}H_{7}NO_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B3%7DH_%7B7%7DNO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{3}H_{7}NO_{2}"" data-equation-content=""C_{3}H_{7}NO_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{3}H_{8}NO_{2}^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}\leftrightarrow{}C_{3}H_{6}NO_{2}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B3%7DH_%7B8%7DNO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B3%7DH_%7B7%7DNO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B3%7DH_%7B6%7DNO_%7B2%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{3}H_{8}NO_{2}^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}\leftrightarrow{}C_{3}H_{6}NO_{2}^{-}"" data-equation-content=""C_{3}H_{8}NO_{2}^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}\leftrightarrow{}C_{3}H_{6}NO_{2}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.344"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.344?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.344"" data-equation-content=""p_{Ka1}=2.344"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.868"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.868?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.868"" data-equation-content=""p_{Ka2}=9.868"" data-ignore-a11y-check=""""></mattext>",6.15;6.15e0;6.15E0;6.1;6.1e0;6.1E0;6.150;6.150e0;6.150E0,short_answer
"Calculate the pH of a 0.001 M solution of asparagine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{4}H_{8}N_{2}O_{3}"" src=""https://weber.instructure.com/equation_images/C_%7B4%7DH_%7B8%7DN_%7B2%7DO_%7B3%7D?scale=1.5"" alt=""LaTeX: C_{4}H_{8}N_{2}O_{3}"" data-equation-content=""C_{4}H_{8}N_{2}O_{3}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{4}H_{9}N_{2}O_{3}^{+}\leftrightarrow{}C_{4}H_{8}N_{2}O_{3}\leftrightarrow{}C_{4}H_{7}N_{2}O_{3}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B4%7DH_%7B9%7DN_%7B2%7DO_%7B3%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B4%7DH_%7B8%7DN_%7B2%7DO_%7B3%7D%5Cleftrightarrow%7B%7DC_%7B4%7DH_%7B7%7DN_%7B2%7DO_%7B3%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{4}H_{9}N_{2}O_{3}^{+}\leftrightarrow{}C_{4}H_{8}N_{2}O_{3}\leftrightarrow{}C_{4}H_{7}N_{2}O_{3}^{-}"" data-equation-content=""C_{4}H_{9}N_{2}O_{3}^{+}\leftrightarrow{}C_{4}H_{8}N_{2}O_{3}\leftrightarrow{}C_{4}H_{7}N_{2}O_{3}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.16"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.16?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.16"" data-equation-content=""p_{Ka1}=2.16"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=8.73"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D8.73?scale=1.5"" alt=""LaTeX: p_{Ka2}=8.73"" data-equation-content=""p_{Ka2}=8.73"" data-ignore-a11y-check=""""></mattext>",5.89;5.89e0;5.89E0;5.9;5.9e0;5.9E0;5.893;5.893e0;5.893E0,short_answer
"Calculate the pH of a 0.0298 M solution of alanine HCl, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{3}H_{8}NO_{2}Cl"" src=""https://weber.instructure.com/equation_images/C_%7B3%7DH_%7B8%7DNO_%7B2%7DCl?scale=1.5"" alt=""LaTeX: C_{3}H_{8}NO_{2}Cl"" data-equation-content=""C_{3}H_{8}NO_{2}Cl"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{3}H_{8}NO_{2}^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}\leftrightarrow{}C_{3}H_{6}NO_{2}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B3%7DH_%7B8%7DNO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B3%7DH_%7B7%7DNO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B3%7DH_%7B6%7DNO_%7B2%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{3}H_{8}NO_{2}^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}\leftrightarrow{}C_{3}H_{6}NO_{2}^{-}"" data-equation-content=""C_{3}H_{8}NO_{2}^{+}\leftrightarrow{}C_{3}H_{7}NO_{2}\leftrightarrow{}C_{3}H_{6}NO_{2}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.344"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.344?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.344"" data-equation-content=""p_{Ka1}=2.344"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.868"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.868?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.868"" data-equation-content=""p_{Ka2}=9.868"" data-ignore-a11y-check=""""></mattext>",2.02;2.02e0;2.02E0;2.0;2.0e0;2.0E0;2.019;2.019e0;2.019E0,short_answer
"Calculate the pH of a 0.002 M solution of lysine sodium salt, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{6}H_{13}N_{2}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B6%7DH_%7B13%7DN_%7B2%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{6}H_{13}N_{2}O_{2}"" data-equation-content=""NaC_{6}H_{13}N_{2}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{15}N_{2}O_{2}^{+}\leftrightarrow{}C_{6}H_{14}N_{2}O_{2}\leftrightarrow{}C_{6}H_{13}N_{2}O_{2}^{-}\leftrightarrow{}C_{6}H_{12}N_{2}O_{2}^{2-}"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B15%7DN_%7B2%7DO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B14%7DN_%7B2%7DO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B13%7DN_%7B2%7DO_%7B2%7D%5E%7B-%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B12%7DN_%7B2%7DO_%7B2%7D%5E%7B2-%7D?scale=1.5"" alt=""LaTeX: C_{6}H_{15}N_{2}O_{2}^{+}\leftrightarrow{}C_{6}H_{14}N_{2}O_{2}\leftrightarrow{}C_{6}H_{13}N_{2}O_{2}^{-}\leftrightarrow{}C_{6}H_{12}N_{2}O_{2}^{2-}"" data-equation-content=""C_{6}H_{15}N_{2}O_{2}^{+}\leftrightarrow{}C_{6}H_{14}N_{2}O_{2}\leftrightarrow{}C_{6}H_{13}N_{2}O_{2}^{-}\leftrightarrow{}C_{6}H_{12}N_{2}O_{2}^{2-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=1.77"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D1.77?scale=1.5"" alt=""LaTeX: p_{Ka1}=1.77"" data-equation-content=""p_{Ka1}=1.77"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.07"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.07?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.07"" data-equation-content=""p_{Ka2}=9.07"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka3}=10.82"" src=""https://weber.instructure.com/equation_images/p_%7BKa3%7D%3D10.82?scale=1.5"" alt=""LaTeX: p_{Ka3}=10.82"" data-equation-content=""p_{Ka3}=10.82"" data-ignore-a11y-check=""""></mattext>",9.87;9.87e0;9.87E0;9.9;9.9e0;9.9E0;9.869;9.869e0;9.869E0,short_answer
"Calculate the pH of a 0.00860 M solution of lysine sodium salt, <mattext texttype=""text/html""><img class=""equation_image"" title=""NaC_{6}H_{13}N_{2}O_{2}"" src=""https://weber.instructure.com/equation_images/NaC_%7B6%7DH_%7B13%7DN_%7B2%7DO_%7B2%7D?scale=1.5"" alt=""LaTeX: NaC_{6}H_{13}N_{2}O_{2}"" data-equation-content=""NaC_{6}H_{13}N_{2}O_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{6}H_{15}N_{2}O_{2}^{+}\leftrightarrow{}C_{6}H_{14}N_{2}O_{2}\leftrightarrow{}C_{6}H_{13}N_{2}O_{2}^{-}\leftrightarrow{}C_{6}H_{12}N_{2}O_{2}^{2-}"" src=""https://weber.instructure.com/equation_images/C_%7B6%7DH_%7B15%7DN_%7B2%7DO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B14%7DN_%7B2%7DO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B13%7DN_%7B2%7DO_%7B2%7D%5E%7B-%7D%5Cleftrightarrow%7B%7DC_%7B6%7DH_%7B12%7DN_%7B2%7DO_%7B2%7D%5E%7B2-%7D?scale=1.5"" alt=""LaTeX: C_{6}H_{15}N_{2}O_{2}^{+}\leftrightarrow{}C_{6}H_{14}N_{2}O_{2}\leftrightarrow{}C_{6}H_{13}N_{2}O_{2}^{-}\leftrightarrow{}C_{6}H_{12}N_{2}O_{2}^{2-}"" data-equation-content=""C_{6}H_{15}N_{2}O_{2}^{+}\leftrightarrow{}C_{6}H_{14}N_{2}O_{2}\leftrightarrow{}C_{6}H_{13}N_{2}O_{2}^{-}\leftrightarrow{}C_{6}H_{12}N_{2}O_{2}^{2-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=1.77"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D1.77?scale=1.5"" alt=""LaTeX: p_{Ka1}=1.77"" data-equation-content=""p_{Ka1}=1.77"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.07"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.07?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.07"" data-equation-content=""p_{Ka2}=9.07"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka3}=10.82"" src=""https://weber.instructure.com/equation_images/p_%7BKa3%7D%3D10.82?scale=1.5"" alt=""LaTeX: p_{Ka3}=10.82"" data-equation-content=""p_{Ka3}=10.82"" data-ignore-a11y-check=""""></mattext>",9.92;9.92e0;9.92E0;9.9;9.9e0;9.9E0;9.925;9.925e0;9.925E0,short_answer
"Calculate the pH of a 0.09 M solution of valine, <mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{11}NO_{2}"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B11%7DNO_%7B2%7D?scale=1.5"" alt=""LaTeX: C_{5}H_{11}NO_{2}"" data-equation-content=""C_{5}H_{11}NO_{2}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""C_{5}H_{12}NO_{2}^{+}\leftrightarrow{}C_{5}H_{11}NO_{2}\leftrightarrow{}C_{5}H_{10}NO_{2}^{-}"" src=""https://weber.instructure.com/equation_images/C_%7B5%7DH_%7B12%7DNO_%7B2%7D%5E%7B%2B%7D%5Cleftrightarrow%7B%7DC_%7B5%7DH_%7B11%7DNO_%7B2%7D%5Cleftrightarrow%7B%7DC_%7B5%7DH_%7B10%7DNO_%7B2%7D%5E%7B-%7D?scale=1.5"" alt=""LaTeX: C_{5}H_{12}NO_{2}^{+}\leftrightarrow{}C_{5}H_{11}NO_{2}\leftrightarrow{}C_{5}H_{10}NO_{2}^{-}"" data-equation-content=""C_{5}H_{12}NO_{2}^{+}\leftrightarrow{}C_{5}H_{11}NO_{2}\leftrightarrow{}C_{5}H_{10}NO_{2}^{-}"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka1}=2.286"" src=""https://weber.instructure.com/equation_images/p_%7BKa1%7D%3D2.286?scale=1.5"" alt=""LaTeX: p_{Ka1}=2.286"" data-equation-content=""p_{Ka1}=2.286"" data-ignore-a11y-check=""""></mattext><br><mattext texttype=""text/html""><img class=""equation_image"" title=""p_{Ka2}=9.719"" src=""https://weber.instructure.com/equation_images/p_%7BKa2%7D%3D9.719?scale=1.5"" alt=""LaTeX: p_{Ka2}=9.719"" data-equation-content=""p_{Ka2}=9.719"" data-ignore-a11y-check=""""></mattext>",6.01;6.01e0;6.01E0;6.0;6.0e0;6.0E0;6.015;6.015e0;6.015E0,short_answer
