question,correct_answers,incorrect_answers,question_type
What kinds of bonds join the atoms of NO?<br><br>Electronegativity values:<br>N: 3.04<br>O: 3.44,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of CoO?<br><br>Electronegativity values:<br>Co: 1.88<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in O<sub>3</sub><br><br>Electronegativity values:<br>O: 3.44,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Sb with Ba.<br><br>Electronegativity values:<br>Sb: 2.05<br>Ba: 0.89,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of MgCl<sub>2</sub>?<br><br>Electronegativity values:<br>Mg: 1.31<br>Cl: 3.16,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of BrO<sub>3</sub>?<br><br>Electronegativity values:<br>Br: 2.96<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Rubidium with Sulfur.<br><br>Electronegativity values:<br>Rb: 0.82<br>S: 2.58,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of NH<sub>3</sub>?<br><br>Electronegativity values:<br>N: 3.04<br>H: 2.2,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of MnF<sub>2</sub>?<br><br>Electronegativity values:<br>Mn: 1.55<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
Classify the bonding of Th with Pr.<br><br>Electronegativity values:<br>Th: 1.3<br>Pr: 1.13,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in U<sub>3</sub>O<sub>8</sub><br><br>Electronegativity values:<br>U: 1.7<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of LiF?<br><br>Electronegativity values:<br>Li: 0.98<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of BN?<br><br>Electronegativity values:<br>B: 2.04<br>N: 3.04,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in C<sub>7</sub>H<sub>16</sub><br><br>Electronegativity values:<br>C: 2.55<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of P<sub>4</sub>?<br><br>Electronegativity values:<br>P: 2.19,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Au with N.<br><br>Electronegativity values:<br>Au: 2.4<br>N: 3.04,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Sr and Re?<br><br>Electronegativity values:<br>Sr: 0.95<br>Re: 1.9,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Bi with H.<br><br>Electronegativity values:<br>Bi: 1.9<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Barium and Yttrium?<br><br>Electronegativity values:<br>Ba: 0.89<br>Y: 1.22,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in BeF<sub>2</sub><br><br>Electronegativity values:<br>Be: 1.57<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of RaF<sub>2</sub>?<br><br>Electronegativity values:<br>Ra: 0.9<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Magnesium and Manganese?<br><br>Electronegativity values:<br>Mg: 1.31<br>Mn: 1.55,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Gallium with Antimony.<br><br>Electronegativity values:<br>Ga: 1.81<br>Sb: 2.05,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of KBr?<br><br>Electronegativity values:<br>K: 0.82<br>Br: 2.96,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Cerium and Tungsten?<br><br>Electronegativity values:<br>Ce: 1.12<br>W: 1.7,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Nickel with Phosphorus.<br><br>Electronegativity values:<br>Ni: 1.91<br>P: 2.19,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Tc and Re?<br><br>Electronegativity values:<br>Tc: 2.1<br>Re: 1.9,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Gadolinium with Silicon.<br><br>Electronegativity values:<br>Gd: 1.2<br>Si: 1.9,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Au with Pd.<br><br>Electronegativity values:<br>Au: 2.4<br>Pd: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of C<sub>2</sub>H<sub>2</sub>?<br><br>Electronegativity values:<br>C: 2.55<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Ce and Au?<br><br>Electronegativity values:<br>Ce: 1.12<br>Au: 2.4,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in MoF<sub>5</sub><br><br>Electronegativity values:<br>Mo: 2.16<br>F: 3.98,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Lithium with Plutonium.<br><br>Electronegativity values:<br>Li: 0.98<br>Pu: 1.3,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in C<sub>3</sub>H<sub>8</sub><br><br>Electronegativity values:<br>C: 2.55<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Arsenic and Sulfur?<br><br>Electronegativity values:<br>As: 2.18<br>S: 2.58,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Uranium with Copper.<br><br>Electronegativity values:<br>U: 1.7<br>Cu: 1.9,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Nb and Cd?<br><br>Electronegativity values:<br>Nb: 1.6<br>Cd: 1.69,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in Br<sub>2</sub><br><br>Electronegativity values:<br>Br: 2.96,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of NaCl?<br><br>Electronegativity values:<br>Na: 0.93<br>Cl: 3.16,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between O and Sb?<br><br>Electronegativity values:<br>O: 3.44<br>Sb: 2.05,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in SiH<sub>4</sub><br><br>Electronegativity values:<br>Si: 1.9<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Rh with Be.<br><br>Electronegativity values:<br>Rh: 2.28<br>Be: 1.57,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Er and Fr?<br><br>Electronegativity values:<br>Er: 1.24<br>Fr: 0.7,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Ni with Hg.<br><br>Electronegativity values:<br>Ni: 1.91<br>Hg: 1.9,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in Bi<sub>2</sub>O<sub>3</sub><br><br>Electronegativity values:<br>Bi: 1.9<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of InP?<br><br>Electronegativity values:<br>In: 1.78<br>P: 2.19,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of HCl?<br><br>Electronegativity values:<br>H: 2.2<br>Cl: 3.16,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of TiO<sub>2</sub>?<br><br>Electronegativity values:<br>Ti: 1.54<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of N with Br.<br><br>Electronegativity values:<br>N: 3.04<br>Br: 2.96,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of O<sub>2</sub>?<br><br>Electronegativity values:<br>O: 3.44,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Rubidium and Copper?<br><br>Electronegativity values:<br>Rb: 0.82<br>Cu: 1.9,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of CH<sub>4</sub>?<br><br>Electronegativity values:<br>C: 2.55<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of Fe<sub>2</sub>O<sub>3</sub>?<br><br>Electronegativity values:<br>Fe: 1.83<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of ClO<sub>2</sub>?<br><br>Electronegativity values:<br>Cl: 3.16<br>O: 3.44,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of At with Ga.<br><br>Electronegativity values:<br>At: 2.2<br>Ga: 1.81,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of Al<sub>2</sub>O<sub>3</sub>?<br><br>Electronegativity values:<br>Al: 1.61<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of PH<sub>3</sub>?<br><br>Electronegativity values:<br>P: 2.19<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Boron and Astatine?<br><br>Electronegativity values:<br>B: 2.04<br>At: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of Na<sub>2</sub>S?<br><br>Electronegativity values:<br>Na: 0.93<br>S: 2.58,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of N<sub>2</sub>?<br><br>Electronegativity values:<br>N: 3.04,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in SeCl<sub>4</sub><br><br>Electronegativity values:<br>Se: 2.55<br>Cl: 3.16,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Np and P?<br><br>Electronegativity values:<br>Np: 1.3<br>P: 2.19,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in SnO<sub>2</sub><br><br>Electronegativity values:<br>Sn: 1.96<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in AsF<sub>3</sub><br><br>Electronegativity values:<br>As: 2.18<br>F: 3.98,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in Bi<sub>2</sub>O<sub>3</sub><br><br>Electronegativity values:<br>Bi: 1.9<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in ReF<sub>6</sub><br><br>Electronegativity values:<br>Re: 1.9<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of C<sub>2</sub>H<sub>2</sub>?<br><br>Electronegativity values:<br>C: 2.55<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Zn and Ca?<br><br>Electronegativity values:<br>Zn: 1.65<br>Ca: 1.0,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of C<sub>2</sub>H<sub>2</sub>?<br><br>Electronegativity values:<br>C: 2.55<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Th and Au?<br><br>Electronegativity values:<br>Th: 1.3<br>Au: 2.4,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in NaCl<br><br>Electronegativity values:<br>Na: 0.93<br>Cl: 3.16,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
Classify the bonding of Iridium with Boron.<br><br>Electronegativity values:<br>Ir: 2.2<br>B: 2.04,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between H and Pa?<br><br>Electronegativity values:<br>H: 2.2<br>Pa: 1.5,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Cadmium and Molybdenum?<br><br>Electronegativity values:<br>Cd: 1.69<br>Mo: 2.16,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Sc with Pu.<br><br>Electronegativity values:<br>Sc: 1.36<br>Pu: 1.3,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in SO<sub>2</sub><br><br>Electronegativity values:<br>S: 2.58<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of Ag<sub>2</sub>O?<br><br>Electronegativity values:<br>Ag: 1.93<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of F with Cu.<br><br>Electronegativity values:<br>F: 3.98<br>Cu: 1.9,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
Classify the bonds in Ag<sub>2</sub>O<br><br>Electronegativity values:<br>Ag: 1.93<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in Cl<sub>2</sub><br><br>Electronegativity values:<br>Cl: 3.16,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in CuO<br><br>Electronegativity values:<br>Cu: 1.9<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of O<sub>3</sub>?<br><br>Electronegativity values:<br>O: 3.44,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in I<sub>2</sub><br><br>Electronegativity values:<br>I: 2.66,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Ru with Bi.<br><br>Electronegativity values:<br>Ru: 2.2<br>Bi: 1.9,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in HCl<br><br>Electronegativity values:<br>H: 2.2<br>Cl: 3.16,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Thorium and Lanthanum?<br><br>Electronegativity values:<br>Th: 1.3<br>La: 1.1,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of CuO?<br><br>Electronegativity values:<br>Cu: 1.9<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of CrF<sub>2</sub>?<br><br>Electronegativity values:<br>Cr: 1.66<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between S and I?<br><br>Electronegativity values:<br>S: 2.58<br>I: 2.66,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in NO<sub>2</sub><br><br>Electronegativity values:<br>N: 3.04<br>O: 3.44,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Lutetium with Magnesium.<br><br>Electronegativity values:<br>Lu: 1.0<br>Mg: 1.31,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in I<sub>2</sub><br><br>Electronegativity values:<br>I: 2.66,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in PF<sub>3</sub><br><br>Electronegativity values:<br>P: 2.19<br>F: 3.98,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in SO<sub>3</sub><br><br>Electronegativity values:<br>S: 2.58<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of MoF<sub>5</sub>?<br><br>Electronegativity values:<br>Mo: 2.16<br>F: 3.98,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in P<sub>2</sub>O<sub>5</sub><br><br>Electronegativity values:<br>P: 2.19<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in HI<br><br>Electronegativity values:<br>H: 2.2<br>I: 2.66,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Tellurium and Zinc?<br><br>Electronegativity values:<br>Te: 2.1<br>Zn: 1.65,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of SeCl<sub>4</sub>?<br><br>Electronegativity values:<br>Se: 2.55<br>Cl: 3.16,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in Cl<sub>2</sub><br><br>Electronegativity values:<br>Cl: 3.16,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in SO<sub>2</sub><br><br>Electronegativity values:<br>S: 2.58<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of P<sub>4</sub>?<br><br>Electronegativity values:<br>P: 2.19,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Rb with Pa.<br><br>Electronegativity values:<br>Rb: 0.82<br>Pa: 1.5,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Iron with Zirconium.<br><br>Electronegativity values:<br>Fe: 1.83<br>Zr: 1.33,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of PH<sub>3</sub>?<br><br>Electronegativity values:<br>P: 2.19<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Potassium with Thulium.<br><br>Electronegativity values:<br>K: 0.82<br>Tm: 1.25,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Samarium and Tantalum?<br><br>Electronegativity values:<br>Sm: 1.17<br>Ta: 1.5,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Rh with Pr.<br><br>Electronegativity values:<br>Rh: 2.28<br>Pr: 1.13,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Neptunium with Vanadium.<br><br>Electronegativity values:<br>Np: 1.3<br>V: 1.63,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between B and O?<br><br>Electronegativity values:<br>B: 2.04<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Re with I.<br><br>Electronegativity values:<br>Re: 1.9<br>I: 2.66,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in MnF<sub>2</sub><br><br>Electronegativity values:<br>Mn: 1.55<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Nickel and Ruthenium?<br><br>Electronegativity values:<br>Ni: 1.91<br>Ru: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in Cl<sub>2</sub><br><br>Electronegativity values:<br>Cl: 3.16,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Cd and W?<br><br>Electronegativity values:<br>Cd: 1.69<br>W: 1.7,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Chlorine with Copper.<br><br>Electronegativity values:<br>Cl: 3.16<br>Cu: 1.9,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of Fe<sub>2</sub>O<sub>3</sub>?<br><br>Electronegativity values:<br>Fe: 1.83<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in NaCl<br><br>Electronegativity values:<br>Na: 0.93<br>Cl: 3.16,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
Classify the bonding of Francium with Strontium.<br><br>Electronegativity values:<br>Fr: 0.7<br>Sr: 0.95,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Nd and Lu?<br><br>Electronegativity values:<br>Nd: 1.14<br>Lu: 1.0,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of BeF<sub>2</sub>?<br><br>Electronegativity values:<br>Be: 1.57<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
Classify the bonding of Actinium with Magnesium.<br><br>Electronegativity values:<br>Ac: 1.1<br>Mg: 1.31,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Mo with B.<br><br>Electronegativity values:<br>Mo: 2.16<br>B: 2.04,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Silicon with Praseodymium.<br><br>Electronegativity values:<br>Si: 1.9<br>Pr: 1.13,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in TiO<sub>2</sub><br><br>Electronegativity values:<br>Ti: 1.54<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of Ag<sub>2</sub>O?<br><br>Electronegativity values:<br>Ag: 1.93<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between N and Pt?<br><br>Electronegativity values:<br>N: 3.04<br>Pt: 2.2,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Tungsten and Nitrogen?<br><br>Electronegativity values:<br>W: 1.7<br>N: 3.04,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in HBr<br><br>Electronegativity values:<br>H: 2.2<br>Br: 2.96,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Dysprosium and Barium?<br><br>Electronegativity values:<br>Dy: 1.22<br>Ba: 0.89,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in F<sub>2</sub><br><br>Electronegativity values:<br>F: 3.98,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Actinium and Gallium?<br><br>Electronegativity values:<br>Ac: 1.1<br>Ga: 1.81,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of Cu<sub>2</sub>O?<br><br>Electronegativity values:<br>Cu: 1.9<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of CO?<br><br>Electronegativity values:<br>C: 2.55<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of La with Cl.<br><br>Electronegativity values:<br>La: 1.1<br>Cl: 3.16,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
Classify the bonds in V<sub>2</sub>O<sub>5</sub><br><br>Electronegativity values:<br>V: 1.63<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Germanium and Tellurium?<br><br>Electronegativity values:<br>Ge: 2.01<br>Te: 2.1,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of Fe<sub>3</sub>O<sub>4</sub>?<br><br>Electronegativity values:<br>Fe: 1.83<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Aluminum with Cobalt.<br><br>Electronegativity values:<br>Al: 1.61<br>Co: 1.88,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Pr with Mn.<br><br>Electronegativity values:<br>Pr: 1.13<br>Mn: 1.55,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Ho with Lu.<br><br>Electronegativity values:<br>Ho: 1.23<br>Lu: 1.0,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Neodymium and Cadmium?<br><br>Electronegativity values:<br>Nd: 1.14<br>Cd: 1.69,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in SO<sub>3</sub><br><br>Electronegativity values:<br>S: 2.58<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in Fe<sub>3</sub>O<sub>4</sub><br><br>Electronegativity values:<br>Fe: 1.83<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Zn and Ca?<br><br>Electronegativity values:<br>Zn: 1.65<br>Ca: 1.0,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Chromium with Aluminum.<br><br>Electronegativity values:<br>Cr: 1.66<br>Al: 1.61,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Ce and La?<br><br>Electronegativity values:<br>Ce: 1.12<br>La: 1.1,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of BrO<sub>3</sub>?<br><br>Electronegativity values:<br>Br: 2.96<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Sn with Sc.<br><br>Electronegativity values:<br>Sn: 1.96<br>Sc: 1.36,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of BN?<br><br>Electronegativity values:<br>B: 2.04<br>N: 3.04,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Beryllium with Fluorine.<br><br>Electronegativity values:<br>Be: 1.57<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of TcF<sub>6</sub>?<br><br>Electronegativity values:<br>Tc: 2.1<br>F: 3.98,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in SiH<sub>4</sub><br><br>Electronegativity values:<br>Si: 1.9<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in PbO<br><br>Electronegativity values:<br>Pb: 1.8<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Thallium with Sodium.<br><br>Electronegativity values:<br>Tl: 1.8<br>Na: 0.93,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Sr and Sm?<br><br>Electronegativity values:<br>Sr: 0.95<br>Sm: 1.17,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in HI<br><br>Electronegativity values:<br>H: 2.2<br>I: 2.66,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Ra and Br?<br><br>Electronegativity values:<br>Ra: 0.9<br>Br: 2.96,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of TiO<sub>2</sub>?<br><br>Electronegativity values:<br>Ti: 1.54<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of Tl<sub>2</sub>O<sub>3</sub>?<br><br>Electronegativity values:<br>Tl: 1.8<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Iron with Tungsten.<br><br>Electronegativity values:<br>Fe: 1.83<br>W: 1.7,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Ac and Tm?<br><br>Electronegativity values:<br>Ac: 1.1<br>Tm: 1.25,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Sb with U.<br><br>Electronegativity values:<br>Sb: 2.05<br>U: 1.7,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Mn with Pb.<br><br>Electronegativity values:<br>Mn: 1.55<br>Pb: 1.8,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
