point,rt,signal
1661,15.478,835
1662,15.487,598
1663,15.496,684
1664,15.505,783
1665,15.514,825
1666,15.524,751
1667,15.533,745
1668,15.542,705
1669,15.551,757
1670,15.560,696
1671,15.570,777
1672,15.579,732
1673,15.588,576
1674,15.597,717
1675,15.606,738
1676,15.616,656
1677,15.625,777
1678,15.634,713
1679,15.643,929
1680,15.652,936
1681,15.662,850
1682,15.671,613
1683,15.680,721
1684,15.689,798
1685,15.698,932
1686,15.707,753
1687,15.717,797
1688,15.726,884
1689,15.735,814
1690,15.744,714
1691,15.753,992
1692,15.763,840
1693,15.772,821
1694,15.781,904
1695,15.790,790
1696,15.799,864
1697,15.809,849
1698,15.818,936
1699,15.827,1085
1700,15.836,1067
1701,15.845,990
1702,15.855,889
1703,15.864,741
1704,15.873,0
1705,15.882,851
1706,15.891,831
1707,15.900,842
1708,15.910,856
1709,15.919,943
1710,15.928,748
1711,15.937,862
1712,15.946,873
1713,15.956,798
1714,15.965,878
1715,15.974,792
1716,15.983,862
1717,15.992,1024
1718,16.002,998
1719,16.011,1075
1720,16.020,864
1721,16.029,933
1722,16.038,1054
1723,16.047,1181
1724,16.057,1088
1725,16.066,1271
1726,16.075,1148
1727,16.084,1262
1728,16.093,1076
1729,16.103,1187
1730,16.112,1205
1731,16.121,1294
1732,16.130,1471
1733,16.139,1321
1734,16.149,1391
1735,16.158,1400
1736,16.167,1495
1737,16.176,1479
1738,16.185,1759
1739,16.195,1425
1740,16.204,1557
1741,16.213,1464
1742,16.222,1505
1743,16.231,1505
1744,16.240,1649
1745,16.250,1426
1746,16.259,1348
1747,16.268,1495
1748,16.277,1376
1749,16.286,1375
1750,16.296,1285
1751,16.305,1524
1752,16.314,1368
1753,16.323,1262
1754,16.332,1244
1755,16.342,1407
1756,16.351,1313
1757,16.360,1103
1758,16.369,1251
1759,16.378,1061
1760,16.388,1256
1761,16.397,1246
1762,16.406,1096
1763,16.415,1186
1764,16.424,1112
1765,16.433,1156
1766,16.443,1071
1767,16.452,1349
1768,16.461,1210
1769,16.470,1183
1770,16.479,1345
1771,16.489,1182
1772,16.498,1318
1773,16.507,1235
1774,16.516,1225
1775,16.525,1028
1776,16.535,1304
1777,16.544,1409
1778,16.553,1220
1779,16.562,1480
1780,16.571,1499
1781,16.580,1146
1782,16.590,1347
1783,16.599,1297
1784,16.608,1348
1785,16.617,1153
1786,16.626,1250
1787,16.636,1270
1788,16.645,1115
1789,16.654,1186
1790,16.663,1335
1791,16.672,1428
1792,16.682,1329
1793,16.691,1149
1794,16.700,1239
1795,16.709,1197
1796,16.718,1368
1797,16.728,1420
1798,16.737,1306
1799,16.746,1155
1800,16.755,1664
1801,16.764,1352
1802,16.773,1230
1803,16.783,1161
1804,16.792,1336
1805,16.801,1045
1806,16.810,1385
1807,16.819,1402
1808,16.829,0
1809,16.838,1155
1810,16.847,1380
1811,16.856,1023
1812,16.865,1113
1813,16.875,1213
1814,16.884,1240
1815,16.893,1207
1816,16.902,1186
1817,16.911,1193
1818,16.921,1347
1819,16.930,1248
1820,16.939,0
1821,16.948,1359
1822,16.957,1100
1823,16.966,1251
1824,16.976,1395
1825,16.985,1364
1826,16.994,1265
1827,17.003,1302
1828,17.012,1313
1829,17.022,1239
1830,17.031,1338
1831,17.040,1379
1832,17.049,1135
1833,17.058,0
1834,17.068,1372
1835,17.077,1483
1836,17.086,1332
1837,17.095,1476
1838,17.104,1389
1839,17.113,1304
1840,17.123,1546
1841,17.132,1453
1842,17.141,1364
1843,17.150,1660
1844,17.159,1526
1845,17.169,1681
1846,17.178,1769
1847,17.187,1583
1848,17.196,0
1849,17.205,1686
1850,17.215,1787
1851,17.224,1440
1852,17.233,0
1853,17.242,1846
1854,17.251,1712
1855,17.261,2179
1856,17.270,1664
1857,17.279,1735
1858,17.288,1736
1859,17.297,2022
1860,17.306,0
1861,17.316,0
1862,17.325,0
1863,17.334,2224
1864,17.343,0
1865,17.352,0
1866,17.362,2367
1867,17.371,0
1868,17.380,2211
1869,17.389,0
1870,17.398,0
1871,17.408,2501
1872,17.417,0
1873,17.426,2268
1874,17.435,2159
1875,17.444,2259
1876,17.454,2271
1877,17.463,2215
1878,17.472,2009
1879,17.481,2001
1880,17.490,2246
1881,17.499,0
1882,17.509,2097
1883,17.518,2418
1884,17.527,2296
1885,17.536,2127
1886,17.545,2164
1887,17.555,1960
1888,17.564,2288
1889,17.573,2193
1890,17.582,0
1891,17.591,2263
1892,17.601,0
1893,17.610,2196
1894,17.619,2340
1895,17.628,2348
1896,17.637,2327
1897,17.647,2504
1898,17.656,2265
1899,17.665,0
1900,17.674,2310
1901,17.683,0
1902,17.692,2420
1903,17.702,2128
1904,17.711,2294
1905,17.720,0
1906,17.729,2619
1907,17.738,2203
1908,17.748,2088
1909,17.757,2459
1910,17.766,0
1911,17.775,2377
1912,17.784,2563
1913,17.794,2405
1914,17.803,2263
1915,17.812,2364
1916,17.821,2342
1917,17.830,2163
1918,17.839,2287
1919,17.849,1947
1920,17.858,1895
1921,17.867,2119
1922,17.876,0
1923,17.885,2179
1924,17.895,2059
1925,17.904,2127
1926,17.913,1763
1927,17.922,2129
1928,17.931,1661
1929,17.941,1881
1930,17.950,1534
1931,17.959,1991
1932,17.968,1968
1933,17.977,1764
1934,17.987,1909
1935,17.996,1680
1936,18.005,2055
1937,18.014,1457
1938,18.023,1840
1939,18.032,2074
1940,18.042,1772
1941,18.051,1901
1942,18.060,1742
1943,18.069,1898
1944,18.078,2029
1945,18.088,1721
1946,18.097,1804
1947,18.106,2004
1948,18.115,1857
1949,18.124,1744
1950,18.134,1854
1951,18.143,2056
1952,18.152,2153
1953,18.161,1787
1954,18.170,2187
1955,18.180,1814
1956,18.189,1644
1957,18.198,2026
1958,18.207,1782
1959,18.216,1842
1960,18.225,2059
1961,18.235,1966
1962,18.244,2058
1963,18.253,2009
1964,18.262,2231
1965,18.271,2082
1966,18.281,2095
1967,18.290,1986
1968,18.299,2154
1969,18.308,2075
1970,18.317,2215
1971,18.327,2276
1972,18.336,2094
1973,18.345,2285
1974,18.354,1967
1975,18.363,1981
1976,18.372,2009
1977,18.382,2217
1978,18.391,2058
1979,18.400,2101
1980,18.409,0
1981,18.418,2127
1982,18.428,2236
1983,18.437,2235
1984,18.446,2209
1985,18.455,2344
1986,18.464,2447
1987,18.474,2121
1988,18.483,2436
1989,18.492,0
1990,18.501,0
1991,18.510,2867
1992,18.520,0
1993,18.529,3041
1994,18.538,0
1995,18.547,3178
1996,18.556,0
1997,18.565,0
1998,18.575,0
1999,18.584,0
2000,18.593,3468
2001,18.602,0
2002,18.611,3208
2003,18.621,3633
2004,18.630,0
2005,18.639,3897
2006,18.648,3460
2007,18.657,0
2008,18.667,3667
2009,18.676,3608
2010,18.685,0
2011,18.694,0
2012,18.703,0
2013,18.713,3598
2014,18.722,0
2015,18.731,3550
2016,18.740,0
2017,18.749,0
2018,18.758,3444
2019,18.768,3142
2020,18.777,3482
2021,18.786,0
2022,18.795,3794
2023,18.804,0
2024,18.814,3410
2025,18.823,3611
2026,18.832,3629
2027,18.841,0
2028,18.850,0
2029,18.860,0
2030,18.869,3477
2031,18.878,3386
2032,18.887,3720
2033,18.896,0
2034,18.905,0
2035,18.915,3662
2036,18.924,0
2037,18.933,3306
2038,18.942,3591
2039,18.951,0
2040,18.961,3568
2041,18.970,3692
2042,18.979,3407
2043,18.988,3527
2044,18.997,3133
2045,19.007,3464
2046,19.016,3592
2047,19.025,3861
2048,19.034,3816
2049,19.043,4223
2050,19.053,4041
2051,19.062,4366
2052,19.071,4800
2053,19.080,4637
2054,19.089,4305
2055,19.098,4450
2056,19.108,4279
2057,19.117,3958
2058,19.126,3772
2059,19.135,4041
2060,19.144,3471
2061,19.154,3586
2062,19.163,3529
2063,19.172,3515
2064,19.181,3651
2065,19.190,3628
2066,19.200,3542
2067,19.209,3506
2068,19.218,3501
2069,19.227,4164
2070,19.236,3509
2071,19.246,3725
2072,19.255,4192
2073,19.264,3901
2074,19.273,4163
2075,19.282,3946
2076,19.291,3773
2077,19.301,3760
2078,19.310,3319
2079,19.319,3213
2080,19.328,3217
2081,19.337,3125
2082,19.347,3457
2083,19.356,3300
2084,19.365,3354
2085,19.374,3288
2086,19.383,3456
2087,19.393,3484
2088,19.402,3603
2089,19.411,3482
2090,19.420,0
2091,19.429,3690
2092,19.438,0
2093,19.448,3641
2094,19.457,3924
2095,19.466,4298
2096,19.475,0
2097,19.484,0
2098,19.494,0
2099,19.503,0
2100,19.512,4063
2101,19.521,0
2102,19.530,0
2103,19.540,4261
2104,19.549,0
2105,19.558,3991
2106,19.567,0
2107,19.576,0
2108,19.586,4325
2109,19.595,4294
2110,19.604,0
2111,19.613,0
2112,19.622,5203
2113,19.631,0
2114,19.641,0
2115,19.650,5335
2116,19.659,0
2117,19.668,0
2118,19.677,0
2119,19.687,5077
2120,19.696,4715
2121,19.705,5083
2122,19.714,5601
2123,19.723,5093
2124,19.733,9852
2125,19.742,5085
2126,19.751,5726
2127,19.760,5882
2128,19.769,6092
2129,19.779,6797
2130,19.788,7813
2131,19.797,8390
2132,19.806,8844
2133,19.815,9344
2134,19.824,9170
2135,19.834,8732
2136,19.843,7952
2137,19.852,7328
2138,19.861,6511
2139,19.870,6170
2140,19.880,5419
2141,19.889,5633
2142,19.898,5233
2143,19.907,5199
2144,19.916,5090
2145,19.926,5077
2146,19.935,5200
2147,19.944,5413
2148,19.953,5448
2149,19.962,6364
2150,19.971,6459
2151,19.981,6859
2152,19.990,7343
2153,19.999,7413
2154,20.008,6604
2155,20.017,6904
2156,20.027,6373
2157,20.036,6203
2158,20.045,5912
2159,20.054,5124
2160,20.063,5177
2161,20.073,0
2162,20.082,5719
2163,20.091,0
2164,20.100,0
2165,20.109,0
2166,20.119,0
2167,20.128,0
2168,20.137,0
2169,20.146,0
2170,20.155,0
2171,20.164,0
2172,20.174,5838
2173,20.183,0
2174,20.192,4963
2175,20.201,4994
2176,20.210,4564
2177,20.220,5351
2178,20.229,0
2179,20.238,5078
2180,20.247,0
2181,20.256,0
2182,20.266,0
2183,20.275,4968
2184,20.284,0
2185,20.293,5157
2186,20.302,0
2187,20.312,0
2188,20.321,0
2189,20.330,4724
2190,20.339,4632
2191,20.348,4788
2192,20.357,4964
2193,20.367,4238
2194,20.376,4420
2195,20.385,4206
2196,20.394,4116
2197,20.403,3792
2198,20.413,3936
2199,20.422,3594
2200,20.431,4224
2201,20.440,4101
2202,20.449,4782
2203,20.459,5704
2204,20.468,8352
2205,20.477,10168
2206,20.486,13854
2207,20.495,15454
2208,20.505,16552
2209,20.514,15938
2210,20.523,14769
2211,20.532,12629
2212,20.541,10667
2213,20.550,9328
2214,20.560,7440
2215,20.569,6854
2216,20.578,6282
2217,20.587,5885
2218,20.596,0
2219,20.606,6072
2220,20.615,5518
2221,20.624,0
2222,20.633,6338
2223,20.642,0
2224,20.652,0
2225,20.661,0
2226,20.670,0
2227,20.679,0
2228,20.688,0
2229,20.697,7391
2230,20.707,0
2231,20.716,0
2232,20.725,0
2233,20.734,0
2234,20.743,0
2235,20.753,0
2236,20.762,0
2237,20.771,0
2238,20.780,6915
2239,20.789,0
2240,20.799,6218
2241,20.808,0
2242,20.817,0
2243,20.826,6358
2244,20.835,0
2245,20.845,0
2246,20.854,6064
2247,20.863,0
2248,20.872,5639
2249,20.881,5962
2250,20.890,0
2251,20.900,5525
2252,20.909,5577
2253,20.918,5492
2254,20.927,5491
2255,20.936,0
2256,20.946,0
2257,20.955,0
2258,20.964,0
2259,20.973,0
2260,20.982,5586
2261,20.992,0
2262,21.001,5137
2263,21.010,0
2264,21.019,0
2265,21.028,0
2266,21.038,6068
2267,21.047,0
2268,21.056,0
2269,21.065,0
2270,21.074,0
2271,21.083,0
2272,21.093,0
2273,21.102,0
2274,21.111,6669
2275,21.120,0
2276,21.129,0
2277,21.139,0
2278,21.148,0
2279,21.157,0
2280,21.166,0
2281,21.175,0
2282,21.185,0
2283,21.194,0
2284,21.203,0
2285,21.212,0
2286,21.221,0
2287,21.230,0
2288,21.240,0
2289,21.249,0
2290,21.258,0
2291,21.267,0
2292,21.276,0
2293,21.286,0
2294,21.295,0
2295,21.304,0
2296,21.313,0
2297,21.322,0
2298,21.332,0
2299,21.341,0
2300,21.350,0
2301,21.359,0
2302,21.368,0
2303,21.378,0
2304,21.387,0
2305,21.396,0
2306,21.405,6305
2307,21.414,0
2308,21.423,6113
2309,21.433,0
2310,21.442,0
2311,21.451,0
2312,21.460,6207
2313,21.469,0
2314,21.479,6396
2315,21.488,6427
2316,21.497,0
2317,21.506,6670
2318,21.515,6329
2319,21.525,0
2320,21.534,6924
2321,21.543,0
2322,21.552,6996
2323,21.561,0
2324,21.571,0
2325,21.580,0
2326,21.589,0
2327,21.598,0
2328,21.607,0
2329,21.616,0
2330,21.626,0
2331,21.635,9023
2332,21.644,0
2333,21.653,0
2334,21.662,8673
2335,21.672,0
2336,21.681,8619
2337,21.690,0
2338,21.699,0
2339,21.708,8354
2340,21.718,9411
2341,21.727,10224
2342,21.736,10433
2343,21.745,9960
2344,21.754,10898
2345,21.763,10738
2346,21.773,9573
2347,21.782,0
2348,21.791,0
2349,21.800,8185
2350,21.809,0
2351,21.819,0
2352,21.828,0
2353,21.837,0
2354,21.846,0
2355,21.855,0
2356,21.865,0
2357,21.874,6836
2358,21.883,0
2359,21.892,7059
2360,21.901,0
2361,21.911,0
2362,21.920,6816
2363,21.929,0
2364,21.938,0
2365,21.947,0
2366,21.956,0
2367,21.966,0
2368,21.975,0
2369,21.984,0
2370,21.993,0
2371,22.002,0
2372,22.012,0
2373,22.021,0
2374,22.030,0
2375,22.039,0
2376,22.048,0
2377,22.058,0
2378,22.067,0
2379,22.076,0
2380,22.085,0
2381,22.094,10159
2382,22.104,0
2383,22.113,0
2384,22.122,0
2385,22.131,0
2386,22.140,0
2387,22.149,0
2388,22.159,0
2389,22.168,8562
2390,22.177,7744
2391,22.186,0
2392,22.195,0
2393,22.205,0
2394,22.214,7618
2395,22.223,0
2396,22.232,0
2397,22.241,0
2398,22.251,0
2399,22.260,7501
2400,22.269,0
2401,22.278,0
2402,22.287,0
2403,22.296,0
2404,22.306,0
2405,22.315,0
2406,22.324,0
2407,22.333,9992
2408,22.342,11074
2409,22.352,0
2410,22.361,0
2411,22.370,0
2412,22.379,0
2413,22.388,0
2414,22.398,0
2415,22.407,0
2416,22.416,0
2417,22.425,0
2418,22.434,0
2419,22.444,0
2420,22.453,0
2421,22.462,10821
2422,22.471,11168
2423,22.480,11585
2424,22.489,10675
2425,22.499,9492
2426,22.508,9780
2427,22.517,9545
2428,22.526,9844
2429,22.535,10441
2430,22.545,12273
2431,22.554,11701
2432,22.563,11508
2433,22.572,10112
2434,22.581,8793
2435,22.591,7919
2436,22.600,0
2437,22.609,7859
2438,22.618,8773
2439,22.627,9536
2440,22.637,9673
2441,22.646,10547
2442,22.655,10346
2443,22.664,11137
2444,22.673,12525
2445,22.682,14360
2446,22.692,15336
2447,22.701,16816
2448,22.710,16856
2449,22.719,16323
2450,22.728,15584
2451,22.738,14416
2452,22.747,14681
2453,22.756,15518
2454,22.765,16760
2455,22.774,16688
2456,22.784,18224
2457,22.793,19896
2458,22.802,20648
2459,22.811,22792
2460,22.820,25456
2461,22.829,25496
2462,22.839,25048
2463,22.848,24840
2464,22.857,22232
2465,22.866,19096
2466,22.875,15995
2467,22.885,12336
2468,22.894,9383
2469,22.903,8223
2470,22.912,7049
2471,22.921,7709
2472,22.931,9190
2473,22.940,13773
2474,22.949,21184
2475,22.958,33320
2476,22.967,44232
2477,22.977,53832
2478,22.986,57088
2479,22.995,56760
2480,23.004,52184
2481,23.013,44528
2482,23.022,34960
2483,23.032,31424
2484,23.041,33640
2485,23.050,39320
2486,23.059,49216
2487,23.068,56944
2488,23.078,60568
2489,23.087,58816
2490,23.096,54272
2491,23.105,50752
2492,23.114,46128
2493,23.124,45224
2494,23.133,42232
2495,23.142,41072
2496,23.151,39904
2497,23.160,43512
2498,23.170,54144
2499,23.179,69824
2500,23.188,84952
2501,23.197,91920
2502,23.206,92824
2503,23.215,83440
2504,23.225,67080
2505,23.234,49208
2506,23.243,34728
2507,23.252,23920
2508,23.261,17832
2509,23.271,15640
2510,23.280,14591
2511,23.289,15055
2512,23.298,15712
2513,23.307,16888
2514,23.317,18440
2515,23.326,18576
2516,23.335,18800
2517,23.344,19864
2518,23.353,21320
2519,23.362,25240
2520,23.372,28744
2521,23.381,29560
2522,23.390,28896
2523,23.399,24992
2524,23.408,20368
2525,23.418,16752
2526,23.427,13610
2527,23.436,12016
2528,23.445,11680
2529,23.454,12363
2530,23.464,12358
2531,23.473,13271
2532,23.482,13432
2533,23.491,14443
2534,23.500,15215
2535,23.510,14627
2536,23.519,13373
2537,23.528,11755
2538,23.537,9637
2539,23.546,7469
2540,23.555,6383
2541,23.565,5683
2542,23.574,5028
2543,23.583,4848
2544,23.592,5147
2545,23.601,5852
2546,23.611,6883
2547,23.620,8347
2548,23.629,12129
2549,23.638,17224
2550,23.647,24016
2551,23.657,33616
2552,23.666,44648
2553,23.675,62016
2554,23.684,78032
2555,23.693,97264
2556,23.703,106656
2557,23.712,106992
2558,23.721,101624
2559,23.730,90704
2560,23.739,72032
2561,23.748,51800
2562,23.758,37488
2563,23.767,27104
2564,23.776,20784
2565,23.785,16832
2566,23.794,15557
2567,23.804,15249
2568,23.813,15828
2569,23.822,16560
2570,23.831,14874
2571,23.840,15381
2572,23.850,15055
2573,23.859,16512
2574,23.868,17832
2575,23.877,18992
2576,23.886,20192
2577,23.896,19816
2578,23.905,18464
2579,23.914,16374
2580,23.923,14507
2581,23.932,12144
2582,23.941,10082
2583,23.951,9105
2584,23.960,8446
2585,23.969,9040
2586,23.978,8698
2587,23.987,9514
2588,23.997,9655
2589,24.006,9864
2590,24.015,9195
2591,24.024,8683
2592,24.033,8874
2593,24.043,9157
2594,24.052,11078
2595,24.061,12875
2596,24.070,13436
2597,24.079,13702
2598,24.088,13416
2599,24.098,12394
2600,24.107,12725
2601,24.116,12199
2602,24.125,12827
2603,24.134,15290
2604,24.144,18760
2605,24.153,21760
2606,24.162,22128
2607,24.171,22792
2608,24.180,21368
2609,24.190,18592
2610,24.199,16138
2611,24.208,15175
2612,24.217,15221
2613,24.226,15815
2614,24.236,18448
2615,24.245,19160
2616,24.254,18800
2617,24.263,18136
2618,24.272,16072
2619,24.281,13112
2620,24.291,11357
2621,24.300,10508
2622,24.309,10609
2623,24.318,12539
2624,24.327,14147
2625,24.337,14875
2626,24.346,16936
2627,24.355,18304
2628,24.364,19336
2629,24.373,19912
2630,24.383,18944
2631,24.392,18976
2632,24.401,19536
2633,24.410,19928
2634,24.419,20672
2635,24.429,22520
2636,24.438,23792
2637,24.447,27416
2638,24.456,29224
2639,24.465,29104
2640,24.474,27296
2641,24.484,23648
2642,24.493,19208
2643,24.502,15918
2644,24.511,12607
2645,24.520,11931
2646,24.530,11593
2647,24.539,15149
2648,24.548,19848
2649,24.557,25344
2650,24.566,32208
2651,24.576,34968
2652,24.585,32744
2653,24.594,29760
2654,24.603,26072
2655,24.612,26032
2656,24.621,29920
2657,24.631,33368
2658,24.640,36512
2659,24.649,39184
2660,24.658,42808
2661,24.667,46792
2662,24.677,47576
2663,24.686,45824
2664,24.695,37656
2665,24.704,27608
2666,24.713,21728
2667,24.723,15377
2668,24.732,13117
2669,24.741,11638
2670,24.750,11918
2671,24.759,13249
2672,24.769,13821
2673,24.778,13747
2674,24.787,13036
2675,24.796,11868
2676,24.805,10259
2677,24.814,8993
2678,24.824,8511
2679,24.833,8512
2680,24.842,8646
2681,24.851,9470
2682,24.860,9532
2683,24.870,9824
2684,24.879,10621
2685,24.888,11411
2686,24.897,11318
2687,24.906,11253
2688,24.916,10385
2689,24.925,9544
2690,24.934,8851
2691,24.943,8150
2692,24.952,7619
2693,24.962,7358
2694,24.971,7960
2695,24.980,8131
2696,24.989,9256
2697,24.998,10941
2698,25.007,12452
2699,25.017,12793
2700,25.026,13241
2701,25.035,12820
2702,25.044,12080
2703,25.053,11458
2704,25.063,11355
2705,25.072,10355
2706,25.081,9214
2707,25.090,8638
2708,25.099,9188
2709,25.109,10602
2710,25.118,14473
2711,25.127,21776
2712,25.136,30936
2713,25.145,38664
2714,25.154,42064
2715,25.164,42928
2716,25.173,40816
2717,25.182,42064
2718,25.191,44528
2719,25.200,48176
2720,25.210,49464
2721,25.219,44208
2722,25.228,36520
2723,25.237,27192
2724,25.246,20728
2725,25.256,16047
2726,25.265,13058
2727,25.274,12365
2728,25.283,10967
2729,25.292,10095
2730,25.302,8667
2731,25.311,8139
2732,25.320,7936
2733,25.329,6391
2734,25.338,7122
2735,25.347,7293
2736,25.357,8189
2737,25.366,8295
2738,25.375,8743
2739,25.384,9136
2740,25.393,9414
2741,25.403,9531
2742,25.412,9467
2743,25.421,8965
2744,25.430,8567
2745,25.439,8737
2746,25.449,8055
2747,25.458,8700
2748,25.467,8963
2749,25.476,10378
2750,25.485,12252
2751,25.495,12631
2752,25.504,13922
2753,25.513,14375
2754,25.522,13783
2755,25.531,13830
2756,25.540,13408
2757,25.550,13516
2758,25.559,13792
2759,25.568,14321
2760,25.577,13800
2761,25.586,13323
2762,25.596,13399
2763,25.605,13259
2764,25.614,12810
2765,25.623,11590
2766,25.632,11346
2767,25.642,10865
2768,25.651,10940
2769,25.660,10146
2770,25.669,9089
2771,25.678,8503
2772,25.687,8578
2773,25.697,8444
2774,25.706,8364
2775,25.715,8931
2776,25.724,8911
2777,25.733,10242
2778,25.743,12046
2779,25.752,14056
2780,25.761,16688
2781,25.770,19176
2782,25.779,20936
2783,25.789,21336
2784,25.798,20000
2785,25.807,16888
2786,25.816,14401
2787,25.825,13192
2788,25.835,12106
2789,25.844,11343
2790,25.853,11963
2791,25.862,12430
2792,25.871,11982
2793,25.880,11524
2794,25.890,10320
2795,25.899,9411
2796,25.908,9796
2797,25.917,9698
2798,25.926,9536
2799,25.936,10602
2800,25.945,11414
2801,25.954,13779
2802,25.963,16119
2803,25.972,16832
2804,25.982,17136
2805,25.991,16688
2806,26.000,15056
2807,26.009,14125
2808,26.018,12650
2809,26.028,11563
2810,26.037,10895
2811,26.046,10650
2812,26.055,11403
2813,26.064,11767
2814,26.073,12837
2815,26.083,13617
2816,26.092,14121
2817,26.101,13624
2818,26.110,13140
2819,26.119,12761
2820,26.129,12438
2821,26.138,12125
2822,26.147,12124
2823,26.156,12966
2824,26.165,13279
2825,26.175,15213
2826,26.184,16066
2827,26.193,15735
2828,26.202,16093
2829,26.211,14997
2830,26.220,13406
2831,26.230,12230
2832,26.239,12025
2833,26.248,11531
2834,26.257,11609
2835,26.266,11543
2836,26.276,12124
2837,26.285,12846
2838,26.294,13635
2839,26.303,15175
2840,26.312,15160
2841,26.322,15557
2842,26.331,14984
2843,26.340,13618
2844,26.349,13710
2845,26.358,12867
2846,26.368,12945
2847,26.377,14342
2848,26.386,14351
2849,26.395,14495
2850,26.404,14669
2851,26.413,14215
2852,26.423,13871
2853,26.432,12310
2854,26.441,11041
2855,26.450,10638
2856,26.459,9753
2857,26.469,9851
2858,26.478,9644
2859,26.487,9904
2860,26.496,9789
2861,26.505,9083
2862,26.515,9180
2863,26.524,10053
2864,26.533,9700
2865,26.542,9919
2866,26.551,9559
2867,26.561,8920
2868,26.570,8524
2869,26.579,8689
2870,26.588,8492
2871,26.597,8595
2872,26.606,9078
2873,26.616,9616
2874,26.625,9290
2875,26.634,10271
2876,26.643,10861
2877,26.652,11877
2878,26.662,12955
2879,26.671,13810
2880,26.680,13602
2881,26.689,13143
2882,26.698,12006
2883,26.708,11485
2884,26.717,11556
2885,26.726,12549
2886,26.735,13143
2887,26.744,14449
2888,26.753,14767
2889,26.763,14783
2890,26.772,14168
2891,26.781,14350
2892,26.790,13801
2893,26.799,14532
2894,26.809,15978
2895,26.818,16054
2896,26.827,16984
2897,26.836,18816
2898,26.845,20128
2899,26.855,22024
2900,26.864,23704
2901,26.873,25816
2902,26.882,25040
2903,26.891,22128
2904,26.901,18856
2905,26.910,16944
2906,26.919,15816
2907,26.928,15898
2908,26.937,17312
2909,26.946,19336
2910,26.956,20704
2911,26.965,21128
2912,26.974,20840
2913,26.983,19352
2914,26.992,17776
2915,27.002,16400
2916,27.011,14687
2917,27.020,13826
2918,27.029,13256
2919,27.038,12543
2920,27.048,11570
2921,27.057,10882
2922,27.066,10936
2923,27.075,10422
2924,27.084,11493
2925,27.094,13788
2926,27.103,16222
2927,27.112,17720
2928,27.121,20712
2929,27.130,21640
2930,27.139,21064
2931,27.149,18928
2932,27.158,16400
2933,27.167,14620
2934,27.176,12057
2935,27.185,10945
2936,27.195,9655
2937,27.204,8955
2938,27.213,9121
2939,27.222,9714
2940,27.231,9292
2941,27.241,10244
2942,27.250,10352
2943,27.259,11288
2944,27.268,12523
2945,27.277,12715
2946,27.287,12353
2947,27.296,11610
2948,27.305,10564
2949,27.314,10375
2950,27.323,10167
2951,27.332,9926
2952,27.342,11245
2953,27.351,10011
2954,27.360,11322
2955,27.369,11005
2956,27.378,12210
2957,27.388,12830
2958,27.397,14058
2959,27.406,14272
2960,27.415,14935
2961,27.424,13338
2962,27.434,12516
2963,27.443,10885
2964,27.452,9974
2965,27.461,8704
2966,27.470,9092
2967,27.479,8440
2968,27.489,9010
2969,27.498,8871
2970,27.507,9275
2971,27.516,9438
2972,27.525,9054
2973,27.535,9080
2974,27.544,8437
2975,27.553,8602
2976,27.562,9133
2977,27.571,9958
2978,27.581,12104
2979,27.590,15096
2980,27.599,20928
2981,27.608,26456
2982,27.617,33664
2983,27.627,39048
2984,27.636,41512
2985,27.645,41680
2986,27.654,37688
2987,27.663,33984
2988,27.672,28416
2989,27.682,24368
2990,27.691,20704
2991,27.700,17688
2992,27.709,16824
2993,27.718,15996
2994,27.728,15184
2995,27.737,14868
2996,27.746,13817
2997,27.755,13960
2998,27.764,13823
2999,27.774,13651
3000,27.783,13754
3001,27.792,14207
3002,27.801,13563
3003,27.810,14986
3004,27.820,14311
3005,27.829,14844
3006,27.838,14729
3007,27.847,14078
3008,27.856,13649
3009,27.865,11897
3010,27.875,11169
3011,27.884,10294
3012,27.893,9769
3013,27.902,9497
3014,27.911,9167
3015,27.921,9025
3016,27.930,8310
3017,27.939,8710
3018,27.948,8062
3019,27.957,8864
3020,27.967,8506
3021,27.976,8576
3022,27.985,8802
