point,rt,signal
1657,15.823,1148
1658,15.833,1135
1659,15.842,1124
1660,15.851,1094
1661,15.860,961
1662,15.869,1144
1663,15.879,929
1664,15.888,1082
1665,15.897,988
1666,15.906,894
1667,15.915,1085
1668,15.925,930
1669,15.934,878
1670,15.943,964
1671,15.952,1009
1672,15.961,994
1673,15.970,912
1674,15.980,804
1675,15.989,965
1676,15.998,985
1677,16.007,861
1678,16.016,894
1679,16.026,858
1680,16.035,895
1681,16.044,942
1682,16.053,1038
1683,16.062,1101
1684,16.072,969
1685,16.081,1104
1686,16.090,976
1687,16.099,1017
1688,16.108,966
1689,16.118,1006
1690,16.127,1028
1691,16.136,886
1692,16.145,1096
1693,16.154,1182
1694,16.163,1020
1695,16.173,959
1696,16.182,912
1697,16.191,945
1698,16.200,999
1699,16.209,999
1700,16.219,977
1701,16.228,1048
1702,16.237,812
1703,16.246,997
1704,16.255,954
1705,16.265,1088
1706,16.274,864
1707,16.283,1042
1708,16.292,932
1709,16.301,933
1710,16.310,975
1711,16.320,994
1712,16.329,1008
1713,16.338,863
1714,16.347,968
1715,16.356,907
1716,16.366,1038
1717,16.375,946
1718,16.384,879
1719,16.393,912
1720,16.402,863
1721,16.412,972
1722,16.421,1034
1723,16.430,828
1724,16.439,752
1725,16.448,1040
1726,16.458,1046
1727,16.467,860
1728,16.476,771
1729,16.485,880
1730,16.494,905
1731,16.503,945
1732,16.513,946
1733,16.522,845
1734,16.531,827
1735,16.540,934
1736,16.549,968
1737,16.559,860
1738,16.568,957
1739,16.577,934
1740,16.586,924
1741,16.595,897
1742,16.605,1052
1743,16.614,803
1744,16.623,1091
1745,16.632,1036
1746,16.641,913
1747,16.651,976
1748,16.660,831
1749,16.669,985
1750,16.678,973
1751,16.687,697
1752,16.696,933
1753,16.706,993
1754,16.715,947
1755,16.724,777
1756,16.733,866
1757,16.742,822
1758,16.752,997
1759,16.761,847
1760,16.770,1015
1761,16.779,950
1762,16.788,995
1763,16.798,808
1764,16.807,811
1765,16.816,1021
1766,16.825,775
1767,16.834,992
1768,16.843,990
1769,16.853,943
1770,16.862,1088
1771,16.871,861
1772,16.880,925
1773,16.889,1009
1774,16.899,1050
1775,16.908,880
1776,16.917,1237
1777,16.926,1013
1778,16.935,985
1779,16.945,998
1780,16.954,1266
1781,16.963,917
1782,16.972,1098
1783,16.981,1216
1784,16.991,1233
1785,17.000,1081
1786,17.009,1002
1787,17.018,1203
1788,17.027,1112
1789,17.036,1180
1790,17.046,1123
1791,17.055,1210
1792,17.064,1147
1793,17.073,1324
1794,17.082,1312
1795,17.092,1225
1796,17.101,1001
1797,17.110,1189
1798,17.119,1280
1799,17.128,1380
1800,17.138,1180
1801,17.147,1291
1802,17.156,1230
1803,17.165,1146
1804,17.174,1393
1805,17.184,1254
1806,17.193,1216
1807,17.202,1305
1808,17.211,1163
1809,17.220,1311
1810,17.229,1389
1811,17.239,1299
1812,17.248,1171
1813,17.257,985
1814,17.266,1089
1815,17.275,1261
1816,17.285,1115
1817,17.294,1253
1818,17.303,1221
1819,17.312,1128
1820,17.321,1219
1821,17.331,1100
1822,17.340,994
1823,17.349,1112
1824,17.358,1018
1825,17.367,1199
1826,17.377,879
1827,17.386,990
1828,17.395,1016
1829,17.404,999
1830,17.413,1217
1831,17.422,1161
1832,17.432,993
1833,17.441,1216
1834,17.450,1050
1835,17.459,1008
1836,17.468,1144
1837,17.478,1093
1838,17.487,1168
1839,17.496,1010
1840,17.505,1096
1841,17.514,880
1842,17.524,1000
1843,17.533,887
1844,17.542,1171
1845,17.551,1112
1846,17.560,991
1847,17.569,1212
1848,17.579,1027
1849,17.588,1253
1850,17.597,925
1851,17.606,1105
1852,17.615,1063
1853,17.625,1066
1854,17.634,973
1855,17.643,1190
1856,17.652,936
1857,17.661,1230
1858,17.671,1208
1859,17.680,1164
1860,17.689,1114
1861,17.698,1116
1862,17.707,1451
1863,17.717,1098
1864,17.726,1257
1865,17.735,1166
1866,17.744,1284
1867,17.753,1192
1868,17.762,1035
1869,17.772,1132
1870,17.781,1061
1871,17.790,1187
1872,17.799,1014
1873,17.808,1296
1874,17.818,1194
1875,17.827,1246
1876,17.836,1153
1877,17.845,1218
1878,17.854,1147
1879,17.864,1204
1880,17.873,1067
1881,17.882,1272
1882,17.891,1067
1883,17.900,1331
1884,17.910,1251
1885,17.919,1156
1886,17.928,1147
1887,17.937,1009
1888,17.946,1008
1889,17.955,1364
1890,17.965,1151
1891,17.974,1229
1892,17.983,1073
1893,17.992,1089
1894,18.001,1238
1895,18.011,1180
1896,18.020,1235
1897,18.029,1279
1898,18.038,1122
1899,18.047,1316
1900,18.057,1194
1901,18.066,1193
1902,18.075,1087
1903,18.084,1239
1904,18.093,1070
1905,18.102,1258
1906,18.112,1212
1907,18.121,1013
1908,18.130,1314
1909,18.139,1347
1910,18.148,1344
1911,18.158,1255
1912,18.167,1337
1913,18.176,1390
1914,18.185,1390
1915,18.194,1368
1916,18.204,1459
1917,18.213,1435
1918,18.222,1244
1919,18.231,1462
1920,18.240,1468
1921,18.250,1362
1922,18.259,1644
1923,18.268,1371
1924,18.277,1284
1925,18.286,1448
1926,18.295,1476
1927,18.305,1775
1928,18.314,1684
1929,18.323,1798
1930,18.332,1428
1931,18.341,1517
1932,18.351,1551
1933,18.360,1537
1934,18.369,1670
1935,18.378,1590
1936,18.387,1567
1937,18.397,1783
1938,18.406,1694
1939,18.415,1845
1940,18.424,1945
1941,18.433,1868
1942,18.443,1957
1943,18.452,1958
1944,18.461,2227
1945,18.470,2194
1946,18.479,2565
1947,18.488,2415
1948,18.498,2505
1949,18.507,2378
1950,18.516,2441
1951,18.525,2450
1952,18.534,2198
1953,18.544,1953
1954,18.553,2195
1955,18.562,2230
1956,18.571,2177
1957,18.580,2166
1958,18.590,2133
1959,18.599,2112
1960,18.608,1987
1961,18.617,1697
1962,18.626,1670
1963,18.635,1768
1964,18.645,1623
1965,18.654,1598
1966,18.663,1605
1967,18.672,1711
1968,18.681,1405
1969,18.691,1484
1970,18.700,1536
1971,18.709,1674
1972,18.718,1441
1973,18.727,1552
1974,18.737,1575
1975,18.746,1569
1976,18.755,1593
1977,18.764,1420
1978,18.773,1598
1979,18.783,1605
1980,18.792,1648
1981,18.801,1675
1982,18.810,1583
1983,18.819,1508
1984,18.828,1378
1985,18.838,1615
1986,18.847,1579
1987,18.856,1709
1988,18.865,1767
1989,18.874,1755
1990,18.884,1487
1991,18.893,1479
1992,18.902,1643
1993,18.911,1565
1994,18.920,1416
1995,18.930,1555
1996,18.939,1619
1997,18.948,1549
1998,18.957,1625
1999,18.966,1802
2000,18.976,1531
2001,18.985,1607
2002,18.994,1648
2003,19.003,1648
2004,19.012,1523
2005,19.021,1671
2006,19.031,1735
2007,19.040,1452
2008,19.049,1625
2009,19.058,1504
2010,19.067,1601
2011,19.077,1439
2012,19.086,1757
2013,19.095,1629
2014,19.104,1671
2015,19.113,1893
2016,19.123,1514
2017,19.132,1412
2018,19.141,1582
2019,19.150,1562
2020,19.159,1552
2021,19.168,1556
2022,19.178,1439
2023,19.187,1528
2024,19.196,1494
2025,19.205,1255
2026,19.214,1770
2027,19.224,1546
2028,19.233,1536
2029,19.242,1585
2030,19.251,1811
2031,19.260,1727
2032,19.270,1618
2033,19.279,1809
2034,19.288,1743
2035,19.297,1823
2036,19.306,1801
2037,19.316,1738
2038,19.325,1617
2039,19.334,1886
2040,19.343,1665
2041,19.352,1931
2042,19.361,1917
2043,19.371,1633
2044,19.380,1744
2045,19.389,1906
2046,19.398,1494
2047,19.407,1646
2048,19.417,1777
2049,19.426,1651
2050,19.435,2010
2051,19.444,1600
2052,19.453,1778
2053,19.463,1739
2054,19.472,1583
2055,19.481,1844
2056,19.490,1471
2057,19.499,1897
2058,19.509,1697
2059,19.518,2057
2060,19.527,1687
2061,19.536,1761
2062,19.545,1783
2063,19.554,1778
2064,19.564,1692
2065,19.573,2015
2066,19.582,1841
2067,19.591,1491
2068,19.600,1923
2069,19.610,2020
2070,19.619,1647
2071,19.628,1847
2072,19.637,1957
2073,19.646,1813
2074,19.656,1902
2075,19.665,2015
2076,19.674,1974
2077,19.683,1839
2078,19.692,2154
2079,19.701,1899
2080,19.711,2133
2081,19.720,2180
2082,19.729,2306
2083,19.738,2142
2084,19.747,2056
2085,19.757,2229
2086,19.766,2241
2087,19.775,2108
2088,19.784,2311
2089,19.793,2381
2090,19.803,2263
2091,19.812,2290
2092,19.821,2388
2093,19.830,2410
2094,19.839,2463
2095,19.849,2218
2096,19.858,2530
2097,19.867,2591
2098,19.876,2145
2099,19.885,2342
2100,19.894,2425
2101,19.904,2498
2102,19.913,2338
2103,19.922,2183
2104,19.931,1952
2105,19.940,2298
2106,19.950,2038
2107,19.959,2045
2108,19.968,2262
2109,19.977,2394
2110,19.986,2071
2111,19.996,2337
2112,20.005,2109
2113,20.014,2332
2114,20.023,2023
2115,20.032,2004
2116,20.042,2423
2117,20.051,2271
2118,20.060,2283
2119,20.069,2278
2120,20.078,2154
2121,20.087,2192
2122,20.097,2141
2123,20.106,2479
2124,20.115,2485
2125,20.124,2745
2126,20.133,2478
2127,20.143,2035
2128,20.152,2239
2129,20.161,2236
2130,20.170,2259
2131,20.179,2337
2132,20.189,2123
2133,20.198,2616
2134,20.207,2249
2135,20.216,2462
2136,20.225,2337
2137,20.234,2132
2138,20.244,2243
2139,20.253,2451
2140,20.262,2380
2141,20.271,2298
2142,20.280,2225
2143,20.290,2282
2144,20.299,2511
2145,20.308,2586
2146,20.317,2811
2147,20.326,2222
2148,20.336,2453
2149,20.345,2566
2150,20.354,2677
2151,20.363,2434
2152,20.372,2286
2153,20.382,2426
2154,20.391,2361
2155,20.400,2554
2156,20.409,2469
2157,20.418,2251
2158,20.427,2905
2159,20.437,2504
2160,20.446,2475
2161,20.455,2694
2162,20.464,2389
2163,20.473,2609
2164,20.483,2638
2165,20.492,2435
2166,20.501,2427
2167,20.510,2429
2168,20.519,2548
2169,20.529,2921
2170,20.538,3212
2171,20.547,3652
2172,20.556,5867
2173,20.565,10300
2174,20.575,17784
2175,20.584,32680
2176,20.593,57152
2177,20.602,100216
2178,20.611,155136
2179,20.620,226112
2180,20.630,295616
2181,20.639,360576
2182,20.648,393920
2183,20.657,411072
2184,20.666,402752
2185,20.676,371776
2186,20.685,342464
2187,20.694,308416
2188,20.703,291776
2189,20.712,310784
2190,20.722,375424
2191,20.731,523904
2192,20.740,768384
2193,20.749,1097216
2194,20.758,1484288
2195,20.768,1870848
2196,20.777,2150400
2197,20.786,2350592
2198,20.795,2345984
2199,20.804,2225664
2200,20.813,2030080
2201,20.823,1809920
2202,20.832,1569792
2203,20.841,1378816
2204,20.850,1190912
2205,20.859,1035456
2206,20.869,902848
2207,20.878,796928
2208,20.887,708416
2209,20.896,641856
2210,20.905,575232
2211,20.915,517952
2212,20.924,472192
2213,20.933,432448
2214,20.942,397184
2215,20.951,368128
2216,20.960,339136
2217,20.970,318400
2218,20.979,293888
2219,20.988,274176
2220,20.997,252736
2221,21.006,239232
2222,21.016,226112
2223,21.025,209856
2224,21.034,201920
2225,21.043,190080
2226,21.052,177408
2227,21.062,170112
2228,21.071,158848
2229,21.080,155840
2230,21.089,151552
2231,21.098,140224
2232,21.108,134592
2233,21.117,129576
2234,21.126,120264
2235,21.135,116864
2236,21.144,112912
2237,21.153,106328
2238,21.163,105392
2239,21.172,100544
2240,21.181,97392
2241,21.190,93688
2242,21.199,89008
2243,21.209,84968
2244,21.218,84336
2245,21.227,79576
2246,21.236,78544
2247,21.245,76040
2248,21.255,72728
2249,21.264,71112
2250,21.273,67768
2251,21.282,65368
2252,21.291,64360
2253,21.301,63248
2254,21.310,63800
2255,21.319,64952
2256,21.328,71568
2257,21.337,90936
2258,21.346,131520
2259,21.356,202112
2260,21.365,307648
2261,21.374,444160
2262,21.383,591104
2263,21.392,714240
2264,21.402,811136
2265,21.411,838592
2266,21.420,817984
2267,21.429,751040
2268,21.438,674496
2269,21.448,587392
2270,21.457,512768
2271,21.466,447808
2272,21.475,400512
2273,21.484,348096
2274,21.493,310464
2275,21.503,278528
2276,21.512,252352
2277,21.521,230016
2278,21.530,215488
2279,21.539,197760
2280,21.549,183552
2281,21.558,168640
2282,21.567,155520
2283,21.576,151552
2284,21.585,140544
2285,21.595,134400
2286,21.604,126520
2287,21.613,118728
2288,21.622,114008
2289,21.631,108104
2290,21.641,103632
2291,21.650,96424
2292,21.659,95984
2293,21.668,90488
2294,21.677,86344
2295,21.686,82136
2296,21.696,79144
2297,21.705,73824
2298,21.714,72776
2299,21.723,68280
2300,21.732,67224
2301,21.742,63112
2302,21.751,59896
2303,21.760,57056
2304,21.769,57608
2305,21.778,56544
2306,21.788,56064
2307,21.797,55344
2308,21.806,52712
2309,21.815,52024
2310,21.824,54064
2311,21.834,55144
2312,21.843,55608
2313,21.852,60624
2314,21.861,60688
2315,21.870,62968
2316,21.879,61192
2317,21.889,60488
2318,21.898,58696
2319,21.907,55576
2320,21.916,50440
2321,21.925,48200
2322,21.935,47032
2323,21.944,45056
2324,21.953,43728
2325,21.962,42008
2326,21.971,41136
2327,21.981,39776
2328,21.990,37696
2329,21.999,37336
2330,22.008,37328
2331,22.017,35456
2332,22.026,35520
2333,22.036,34592
2334,22.045,33992
2335,22.054,33664
2336,22.063,32696
2337,22.072,31696
2338,22.082,31912
2339,22.091,30264
2340,22.100,30176
2341,22.109,30616
2342,22.118,29312
2343,22.128,27640
2344,22.137,28216
2345,22.146,27936
2346,22.155,27064
2347,22.164,26680
2348,22.174,26608
2349,22.183,25888
2350,22.192,25472
2351,22.201,25016
2352,22.210,24728
2353,22.219,24856
2354,22.229,23632
2355,22.238,24760
2356,22.247,23552
2357,22.256,23416
2358,22.265,22944
2359,22.275,22768
2360,22.284,22928
2361,22.293,22400
2362,22.302,22344
2363,22.311,23032
2364,22.321,21696
2365,22.330,22296
2366,22.339,21264
2367,22.348,20952
2368,22.357,20408
2369,22.367,20128
2370,22.376,17728
2371,22.385,16784
2372,22.394,13907
2373,22.403,12244
2374,22.412,12471
2375,22.422,13488
2376,22.431,14723
2377,22.440,16096
2378,22.449,17552
2379,22.458,19544
2380,22.468,20496
2381,22.477,21160
2382,22.486,21768
2383,22.495,26040
2384,22.504,34944
2385,22.514,55552
2386,22.523,90776
2387,22.532,140096
2388,22.541,196864
2389,22.550,243200
2390,22.559,280320
2391,22.569,287744
2392,22.578,288064
2393,22.587,278848
2394,22.596,266688
2395,22.605,257856
2396,22.615,240256
2397,22.624,221184
2398,22.633,209664
2399,22.642,202688
2400,22.651,201152
2401,22.661,203200
2402,22.670,200000
2403,22.679,191936
2404,22.688,173888
2405,22.697,156224
2406,22.707,135872
2407,22.716,114256
2408,22.725,98400
2409,22.734,86784
2410,22.743,77120
2411,22.752,70160
2412,22.762,63632
2413,22.771,60680
2414,22.780,55184
2415,22.789,52760
2416,22.798,48656
2417,22.808,46384
2418,22.817,43192
2419,22.826,41264
2420,22.835,38736
2421,22.844,35744
2422,22.854,34680
2423,22.863,33736
2424,22.872,33024
2425,22.881,30992
2426,22.890,30992
2427,22.900,29712
2428,22.909,29088
2429,22.918,28808
2430,22.927,27440
2431,22.936,27296
2432,22.945,26848
2433,22.955,26064
2434,22.964,25512
2435,22.973,25760
2436,22.982,25904
2437,22.991,27616
2438,23.001,34616
2439,23.010,44048
2440,23.019,58112
2441,23.028,75776
2442,23.037,93984
2443,23.047,106280
2444,23.056,108280
2445,23.065,101880
2446,23.074,90088
2447,23.083,75960
2448,23.092,66312
2449,23.102,56264
2450,23.111,49368
2451,23.120,44448
2452,23.129,39472
2453,23.138,36312
2454,23.148,34888
2455,23.157,33352
2456,23.166,30976
2457,23.175,30104
2458,23.184,27984
2459,23.194,27392
2460,23.203,29504
2461,23.212,34024
2462,23.221,47968
2463,23.230,79632
2464,23.240,132672
2465,23.249,204928
2466,23.258,280512
2467,23.267,346112
2468,23.276,377472
2469,23.285,376192
2470,23.295,345408
2471,23.304,290624
2472,23.313,239168
2473,23.322,190336
2474,23.331,155520
2475,23.341,126360
2476,23.350,108504
2477,23.359,93960
2478,23.368,85488
2479,23.377,74880
2480,23.387,69048
2481,23.396,65728
2482,23.405,65976
2483,23.414,75648
2484,23.423,94024
2485,23.433,131648
2486,23.442,184320
2487,23.451,245440
2488,23.460,309568
2489,23.469,349120
2490,23.478,361664
2491,23.488,343808
2492,23.497,310208
2493,23.506,276352
2494,23.515,239744
2495,23.524,212928
2496,23.534,185856
2497,23.543,164160
2498,23.552,150848
2499,23.561,136256
2500,23.570,126320
2501,23.580,119680
2502,23.589,115456
2503,23.598,108760
2504,23.607,105512
2505,23.616,100480
2506,23.625,94840
2507,23.635,92944
2508,23.644,88568
2509,23.653,82696
2510,23.662,82056
2511,23.671,79248
2512,23.681,75432
2513,23.690,71680
2514,23.699,69272
2515,23.708,65968
2516,23.717,64624
2517,23.727,63112
2518,23.736,62536
2519,23.745,60432
2520,23.754,59424
2521,23.763,59072
2522,23.773,56680
2523,23.782,56208
2524,23.791,54024
2525,23.800,52040
2526,23.809,52712
2527,23.818,51984
2528,23.828,50440
2529,23.837,49720
2530,23.846,48192
2531,23.855,47080
2532,23.864,48008
2533,23.874,46624
2534,23.883,46104
2535,23.892,46080
2536,23.901,46520
2537,23.910,48344
2538,23.920,56232
2539,23.929,67328
2540,23.938,86336
2541,23.947,104352
2542,23.956,125912
2543,23.966,139136
2544,23.975,139584
2545,23.984,132352
2546,23.993,117992
2547,24.002,101616
2548,24.011,89184
2549,24.021,79096
2550,24.030,71648
2551,24.039,65968
2552,24.048,60736
2553,24.057,57256
2554,24.067,55128
2555,24.076,53248
2556,24.085,56536
2557,24.094,60672
2558,24.103,67592
2559,24.113,74616
2560,24.122,85576
2561,24.131,97320
2562,24.140,113112
2563,24.149,128488
2564,24.159,147200
2565,24.168,162624
2566,24.177,164608
2567,24.186,156864
2568,24.195,139520
2569,24.204,125752
2570,24.214,117144
2571,24.223,115560
2572,24.232,117080
2573,24.241,123896
2574,24.250,127592
2575,24.260,127000
2576,24.269,118784
2577,24.278,105528
2578,24.287,91376
2579,24.296,78744
2580,24.306,70184
2581,24.315,62328
2582,24.324,58968
2583,24.333,54744
2584,24.342,50568
2585,24.351,49872
2586,24.361,46088
2587,24.370,43904
2588,24.379,42568
2589,24.388,41640
2590,24.397,39248
2591,24.407,38904
2592,24.416,38184
2593,24.425,37624
2594,24.434,36384
2595,24.443,35792
2596,24.453,35872
2597,24.462,37280
2598,24.471,37192
2599,24.480,37776
2600,24.489,38064
2601,24.499,38504
2602,24.508,36368
2603,24.517,37000
2604,24.526,35520
2605,24.535,35312
2606,24.544,34296
2607,24.554,37320
2608,24.563,41048
2609,24.572,48304
2610,24.581,58576
2611,24.590,72256
2612,24.600,77512
2613,24.609,81464
2614,24.618,79080
2615,24.627,71344
2616,24.636,61928
2617,24.646,54392
2618,24.655,51744
2619,24.664,49512
2620,24.673,50928
2621,24.682,51336
2622,24.692,51192
2623,24.701,49344
2624,24.710,47704
2625,24.719,47168
2626,24.728,47048
2627,24.737,48240
2628,24.747,48872
2629,24.756,48488
2630,24.765,51096
2631,24.774,51568
2632,24.783,54360
2633,24.793,54624
2634,24.802,58712
2635,24.811,62904
2636,24.820,66608
2637,24.829,72504
2638,24.839,75912
2639,24.848,80048
2640,24.857,80320
2641,24.866,76528
2642,24.875,73080
2643,24.884,69096
2644,24.894,64504
2645,24.903,61168
2646,24.912,56000
2647,24.921,52984
2648,24.930,49160
2649,24.940,46816
2650,24.949,45344
2651,24.958,47360
2652,24.967,53392
2653,24.976,67312
2654,24.986,87872
2655,24.995,107984
2656,25.004,121160
2657,25.013,123056
2658,25.022,116288
2659,25.032,100728
2660,25.041,86136
2661,25.050,73136
2662,25.059,63776
2663,25.068,58344
2664,25.077,52760
2665,25.087,47856
2666,25.096,46384
2667,25.105,44824
2668,25.114,45208
2669,25.123,48312
2670,25.133,49896
2671,25.142,53152
2672,25.151,51992
2673,25.160,49360
2674,25.169,45736
2675,25.179,42760
2676,25.188,38152
2677,25.197,36168
2678,25.206,33608
2679,25.215,32584
2680,25.225,32488
2681,25.234,31464
2682,25.243,31184
2683,25.252,30112
2684,25.261,29184
2685,25.270,28088
2686,25.280,28128
2687,25.289,27248
2688,25.298,27752
2689,25.307,27544
2690,25.316,26936
2691,25.326,27144
2692,25.335,27440
2693,25.344,28280
2694,25.353,29872
2695,25.362,35584
2696,25.372,40624
2697,25.381,45664
2698,25.390,50592
2699,25.399,51808
2700,25.408,52960
2701,25.417,53472
2702,25.427,53656
2703,25.436,52552
2704,25.445,52376
2705,25.454,51808
2706,25.463,47376
2707,25.473,45856
2708,25.482,40840
2709,25.491,36728
2710,25.500,35704
2711,25.509,34560
2712,25.519,33496
2713,25.528,31648
2714,25.537,31504
2715,25.546,31624
2716,25.555,33448
2717,25.565,36600
2718,25.574,38808
2719,25.583,41520
2720,25.592,43184
2721,25.601,44344
2722,25.610,43680
2723,25.620,44480
2724,25.629,44136
2725,25.638,46192
2726,25.647,46568
2727,25.656,43872
2728,25.666,40704
2729,25.675,37280
2730,25.684,33624
2731,25.693,31512
2732,25.702,29656
2733,25.712,28472
2734,25.721,28744
2735,25.730,28152
2736,25.739,28560
2737,25.748,28912
2738,25.758,27432
2739,25.767,28480
2740,25.776,27824
2741,25.785,28240
2742,25.794,28832
2743,25.803,32872
2744,25.813,45464
2745,25.822,70112
2746,25.831,106632
2747,25.840,154176
2748,25.849,199808
2749,25.859,226816
2750,25.868,223680
2751,25.877,199936
2752,25.886,159744
2753,25.895,124328
2754,25.905,93800
2755,25.914,74984
2756,25.923,63088
2757,25.932,55664
2758,25.941,54120
2759,25.950,55216
2760,25.960,56816
2761,25.969,61384
2762,25.978,66728
2763,25.987,67464
2764,25.996,64384
2765,26.006,58632
2766,26.015,52616
2767,26.024,46584
2768,26.033,40256
2769,26.042,38792
2770,26.052,37096
2771,26.061,38192
2772,26.070,39728
2773,26.079,38696
2774,26.088,38904
2775,26.098,38016
2776,26.107,35920
2777,26.116,34024
2778,26.125,34344
2779,26.134,34152
2780,26.143,32376
2781,26.153,32024
2782,26.162,31728
2783,26.171,31368
2784,26.180,30184
2785,26.189,30720
2786,26.199,29864
2787,26.208,28496
2788,26.217,28240
2789,26.226,28848
2790,26.235,29952
2791,26.245,33224
2792,26.254,40744
2793,26.263,51760
2794,26.272,63408
2795,26.281,72840
2796,26.291,76328
2797,26.300,75096
2798,26.309,69696
2799,26.318,61680
2800,26.327,53072
2801,26.336,47256
2802,26.346,42096
2803,26.355,39568
2804,26.364,38152
2805,26.373,36664
2806,26.382,34560
2807,26.392,32704
2808,26.401,30216
2809,26.410,30440
2810,26.419,28224
2811,26.428,28208
2812,26.438,26368
2813,26.447,26008
2814,26.456,25200
2815,26.465,24656
2816,26.474,23768
2817,26.483,23992
2818,26.493,23736
2819,26.502,22912
2820,26.511,23320
2821,26.520,22744
2822,26.529,23016
2823,26.539,22016
2824,26.548,22624
2825,26.557,22008
2826,26.566,21552
2827,26.575,22016
2828,26.585,21528
2829,26.594,21848
2830,26.603,21984
2831,26.612,22856
2832,26.621,23080
2833,26.631,22904
2834,26.640,23696
2835,26.649,23800
2836,26.658,24512
2837,26.667,22488
2838,26.676,23528
2839,26.686,22312
2840,26.695,22200
2841,26.704,21656
2842,26.713,22072
2843,26.722,21584
2844,26.732,21672
2845,26.741,22192
2846,26.750,21744
2847,26.759,21544
2848,26.768,21688
2849,26.778,23104
2850,26.787,23736
2851,26.796,24480
2852,26.805,28280
2853,26.814,31456
2854,26.824,37672
2855,26.833,44416
2856,26.842,48152
2857,26.851,48320
2858,26.860,47000
2859,26.869,42360
2860,26.879,36448
2861,26.888,31760
2862,26.897,29480
2863,26.906,29320
2864,26.915,32480
2865,26.925,37272
2866,26.934,45392
2867,26.943,50552
2868,26.952,54216
2869,26.961,54256
2870,26.971,50952
2871,26.980,45800
2872,26.989,38832
2873,26.998,35224
2874,27.007,32568
2875,27.016,32384
2876,27.026,31944
2877,27.035,32664
2878,27.044,30768
2879,27.053,29480
2880,27.062,28608
2881,27.072,27728
2882,27.081,26984
2883,27.090,27920
2884,27.099,29272
2885,27.108,30224
2886,27.118,30640
2887,27.127,30608
2888,27.136,28688
2889,27.145,26392
2890,27.154,25128
2891,27.164,24392
2892,27.173,22736
2893,27.182,21208
2894,27.191,21872
2895,27.200,21552
2896,27.209,21768
2897,27.219,22160
2898,27.228,22672
2899,27.237,23272
2900,27.246,24408
2901,27.255,25232
2902,27.265,25200
2903,27.274,25592
2904,27.283,26024
2905,27.292,25880
2906,27.301,28080
2907,27.311,27056
2908,27.320,26912
2909,27.329,27232
2910,27.338,26776
2911,27.347,27312
2912,27.357,27520
2913,27.366,28968
2914,27.375,28768
2915,27.384,28712
2916,27.393,27608
2917,27.402,24664
2918,27.412,24320
2919,27.421,22304
2920,27.430,20832
2921,27.439,21152
2922,27.448,21536
2923,27.458,22144
2924,27.467,24352
2925,27.476,29984
2926,27.485,36408
2927,27.494,46296
2928,27.504,54408
2929,27.513,63216
2930,27.522,63280
2931,27.531,58896
2932,27.540,50072
2933,27.550,41576
2934,27.559,35056
2935,27.568,29992
2936,27.577,26136
2937,27.586,24576
2938,27.595,23816
2939,27.605,23512
2940,27.614,22992
2941,27.623,23840
2942,27.632,24424
2943,27.641,25536
2944,27.651,27592
2945,27.660,29408
2946,27.669,28992
2947,27.678,28768
2948,27.687,28248
2949,27.697,26872
2950,27.706,25736
2951,27.715,24600
2952,27.724,22984
2953,27.733,22192
2954,27.742,22640
2955,27.752,21160
2956,27.761,21040
2957,27.770,20256
2958,27.779,19872
2959,27.788,19512
2960,27.798,18312
2961,27.807,18456
2962,27.816,17960
2963,27.825,18552
2964,27.834,19192
2965,27.844,18960
2966,27.853,18384
2967,27.862,18880
2968,27.871,18448
2969,27.880,18640
2970,27.890,18704
2971,27.899,18440
2972,27.908,18504
2973,27.917,18456
2974,27.926,19280
2975,27.935,21176
2976,27.945,22176
2977,27.954,25688
2978,27.963,28224
2979,27.972,30152
2980,27.981,29904
2981,27.991,28784
