point,rt,signal
1485,14.243,1216855
1486,14.252,1200829
1487,14.261,1188709
1488,14.270,1172022
1489,14.280,1154658
1490,14.289,1139086
1491,14.298,1124335
1492,14.307,1103903
1493,14.316,1085778
1494,14.326,1076058
1495,14.335,1062341
1496,14.344,1056858
1497,14.353,1033145
1498,14.362,1019668
1499,14.371,1001997
1500,14.381,988857
1501,14.390,973820
1502,14.399,967960
1503,14.408,948305
1504,14.417,931106
1505,14.427,916141
1506,14.436,911354
1507,14.445,908173
1508,14.454,888833
1509,14.463,883357
1510,14.473,876081
1511,14.482,864871
1512,14.491,861713
1513,14.500,855339
1514,14.509,841753
1515,14.519,832264
1516,14.528,834098
1517,14.537,831186
1518,14.546,831099
1519,14.555,821245
1520,14.564,821125
1521,14.574,821427
1522,14.583,820130
1523,14.592,826875
1524,14.601,823630
1525,14.610,827703
1526,14.620,829124
1527,14.629,837084
1528,14.638,833066
1529,14.647,846252
1530,14.656,850188
1531,14.666,850247
1532,14.675,862620
1533,14.684,862935
1534,14.693,878976
1535,14.702,884953
1536,14.711,890993
1537,14.721,902450
1538,14.730,912816
1539,14.739,927696
1540,14.748,938184
1541,14.757,945089
1542,14.767,958790
1543,14.776,970087
1544,14.785,983833
1545,14.794,990768
1546,14.803,1005072
1547,14.813,1008533
1548,14.822,1020833
1549,14.831,1028354
1550,14.840,1036160
1551,14.849,1054305
1552,14.859,1070473
1553,14.868,1075561
1554,14.877,1099691
1555,14.886,1099492
1556,14.895,1110888
1557,14.904,1127410
1558,14.914,1148012
1559,14.923,1159465
1560,14.932,1181771
1561,14.941,1206584
1562,14.950,1227563
1563,14.960,1256108
1564,14.969,1277581
1565,14.978,1307000
1566,14.987,1331857
1567,14.996,1353250
1568,15.006,1383690
1569,15.015,1406513
1570,15.024,1420688
1571,15.033,1444180
1572,15.042,1459188
1573,15.052,1457367
1574,15.061,1450227
1575,15.070,1443532
1576,15.079,1429666
1577,15.088,1416330
1578,15.097,1393562
1579,15.107,1388893
1580,15.116,1376302
1581,15.125,1357372
1582,15.134,1318047
1583,15.143,1286731
1584,15.153,1260598
1585,15.162,1229989
1586,15.171,1208098
1587,15.180,1193305
1588,15.189,1169158
1589,15.199,1146683
1590,15.208,1118227
1591,15.217,1091966
1592,15.226,1063857
1593,15.235,1038456
1594,15.244,1023353
1595,15.254,1005025
1596,15.263,983914
1597,15.272,964965
1598,15.281,943032
1599,15.290,921820
1600,15.300,909453
1601,15.309,899291
1602,15.318,877847
1603,15.327,863258
1604,15.336,854229
1605,15.346,850900
1606,15.355,843896
1607,15.364,845834
1608,15.373,838334
1609,15.382,843316
1610,15.392,840221
1611,15.401,838219
1612,15.410,838135
1613,15.419,839950
1614,15.428,844790
1615,15.437,860949
1616,15.447,873392
1617,15.456,882671
1618,15.465,895082
1619,15.474,908823
1620,15.483,927381
1621,15.493,938576
1622,15.502,956908
1623,15.511,977290
1624,15.520,1000327
1625,15.529,1017802
1626,15.539,1041888
1627,15.548,1069496
1628,15.557,1085448
1629,15.566,1119620
1630,15.575,1142913
1631,15.585,1162732
1632,15.594,1189677
1633,15.603,1205317
1634,15.612,1223788
1635,15.621,1243448
1636,15.630,1250827
1637,15.640,1279529
1638,15.649,1294453
1639,15.658,1301432
1640,15.667,1306572
1641,15.676,1319129
1642,15.686,1333852
1643,15.695,1340773
1644,15.704,1363202
1645,15.713,1386320
1646,15.722,1397055
1647,15.732,1422444
1648,15.741,1436746
1649,15.750,1452927
1650,15.759,1484965
1651,15.768,1509055
1652,15.777,1537762
1653,15.787,1557835
1654,15.796,1573912
1655,15.805,1590266
1656,15.814,1593791
1657,15.823,1603188
1658,15.833,1610153
1659,15.842,1619454
1660,15.851,1603782
1661,15.860,1602235
1662,15.869,1601985
1663,15.879,1590517
1664,15.888,1572453
1665,15.897,1542747
1666,15.906,1524181
1667,15.915,1503199
1668,15.925,1481277
1669,15.934,1468998
1670,15.943,1449299
1671,15.952,1424407
1672,15.961,1410671
1673,15.970,1387511
1674,15.980,1373966
1675,15.989,1362675
1676,15.998,1349479
1677,16.007,1341553
1678,16.016,1328613
1679,16.026,1332252
1680,16.035,1337344
1681,16.044,1354423
1682,16.053,1353877
1683,16.062,1377242
1684,16.072,1404280
1685,16.081,1431960
1686,16.090,1452708
1687,16.099,1465461
1688,16.108,1489802
1689,16.118,1520509
1690,16.127,1547088
1691,16.136,1575170
1692,16.145,1606657
1693,16.154,1626096
1694,16.163,1653084
1695,16.173,1695816
1696,16.182,1742505
1697,16.191,1786164
1698,16.200,1824801
1699,16.209,1868817
1700,16.219,1934934
1701,16.228,1993506
1702,16.237,2052028
1703,16.246,2124304
1704,16.255,2188776
1705,16.265,2257506
1706,16.274,2305175
1707,16.283,2390715
1708,16.292,2440823
1709,16.301,2479565
1710,16.310,2534174
1711,16.320,2544697
1712,16.329,2564862
1713,16.338,2571223
1714,16.347,2559533
1715,16.356,2521649
1716,16.366,2507811
1717,16.375,2470331
1718,16.384,2433413
1719,16.393,2373418
1720,16.402,2342835
1721,16.412,2289794
1722,16.421,2240519
1723,16.430,2205639
1724,16.439,2151524
1725,16.448,2118801
1726,16.458,2079168
1727,16.467,2041919
1728,16.476,1992700
1729,16.485,1942404
1730,16.494,1913601
1731,16.503,1887145
1732,16.513,1853281
1733,16.522,1833919
1734,16.531,1796750
1735,16.540,1770680
1736,16.549,1772480
1737,16.559,1753938
1738,16.568,1732568
1739,16.577,1716485
1740,16.586,1691461
1741,16.595,1675624
1742,16.605,1665116
1743,16.614,1649063
1744,16.623,1626184
1745,16.632,1618339
1746,16.641,1589238
1747,16.651,1565399
1748,16.660,1554935
1749,16.669,1540403
1750,16.678,1503751
1751,16.687,1472231
1752,16.696,1449513
1753,16.706,1436717
1754,16.715,1423510
1755,16.724,1395718
1756,16.733,1377147
1757,16.742,1347775
1758,16.752,1320492
1759,16.761,1299981
1760,16.770,1278128
1761,16.779,1248450
1762,16.788,1228511
1763,16.798,1207164
1764,16.807,1196770
1765,16.816,1178893
1766,16.825,1161185
1767,16.834,1142425
1768,16.843,1136541
1769,16.853,1132346
1770,16.862,1122287
1771,16.871,1111919
1772,16.880,1100611
1773,16.889,1103329
1774,16.899,1105791
1775,16.908,1100230
1776,16.917,1097763
1777,16.926,1104456
1778,16.935,1112777
1779,16.945,1131063
1780,16.954,1150362
1781,16.963,1154326
1782,16.972,1170583
1783,16.981,1177574
1784,16.991,1202679
1785,17.000,1223974
1786,17.009,1243736
1787,17.018,1283518
1788,17.027,1302609
1789,17.036,1324233
1790,17.046,1340962
1791,17.055,1347793
1792,17.064,1366559
1793,17.073,1387222
1794,17.082,1400928
1795,17.092,1408059
1796,17.101,1422329
1797,17.110,1423291
1798,17.119,1411655
1799,17.128,1418823
1800,17.138,1438196
1801,17.147,1436857
1802,17.156,1429518
1803,17.165,1416993
1804,17.174,1407958
1805,17.184,1396610
1806,17.193,1396915
1807,17.202,1382619
1808,17.211,1372624
1809,17.220,1375718
1810,17.229,1361027
1811,17.239,1357527
1812,17.248,1353944
1813,17.257,1337713
1814,17.266,1332029
1815,17.275,1324265
1816,17.285,1323058
1817,17.294,1306957
1818,17.303,1294516
1819,17.312,1288173
1820,17.321,1272042
1821,17.331,1267246
1822,17.340,1253164
1823,17.349,1242120
1824,17.358,1238071
1825,17.367,1233724
1826,17.377,1223984
1827,17.386,1207574
1828,17.395,1213065
1829,17.404,1214801
1830,17.413,1210483
1831,17.422,1212419
1832,17.432,1209690
1833,17.441,1201867
1834,17.450,1207929
1835,17.459,1209474
1836,17.468,1194513
1837,17.478,1194331
1838,17.487,1198801
1839,17.496,1199803
1840,17.505,1192919
1841,17.514,1193125
1842,17.524,1184070
1843,17.533,1180958
1844,17.542,1183882
1845,17.551,1195960
1846,17.560,1204057
1847,17.569,1227978
1848,17.579,1230769
1849,17.588,1247478
1850,17.597,1262446
1851,17.606,1283112
1852,17.615,1303805
1853,17.625,1322991
1854,17.634,1339647
1855,17.643,1358522
1856,17.652,1380641
1857,17.661,1400871
1858,17.671,1430717
1859,17.680,1462852
1860,17.689,1509138
1861,17.698,1558708
1862,17.707,1610972
1863,17.717,1666149
1864,17.726,1710195
1865,17.735,1765380
1866,17.744,1818369
1867,17.753,1871647
1868,17.762,1893304
1869,17.772,1925908
1870,17.781,1927970
1871,17.790,1919514
1872,17.799,1928791
1873,17.808,1941446
1874,17.818,1918040
1875,17.827,1906350
1876,17.836,1878144
1877,17.845,1846089
1878,17.854,1816100
1879,17.864,1797293
1880,17.873,1775804
1881,17.882,1753462
1882,17.891,1738942
1883,17.900,1734018
1884,17.910,1729505
1885,17.919,1737949
1886,17.928,1753194
1887,17.937,1788472
1888,17.946,1806003
1889,17.955,1815607
1890,17.965,1823951
1891,17.974,1814026
1892,17.983,1819670
1893,17.992,1803369
1894,18.001,1786864
1895,18.011,1780967
1896,18.020,1744517
1897,18.029,1727938
1898,18.038,1711749
1899,18.047,1698518
1900,18.057,1681844
1901,18.066,1666974
1902,18.075,1658795
1903,18.084,1648870
1904,18.093,1659667
1905,18.102,1665141
1906,18.112,1683854
1907,18.121,1709133
1908,18.130,1713441
1909,18.139,1744155
1910,18.148,1766097
1911,18.158,1777961
1912,18.167,1793798
1913,18.176,1806701
1914,18.185,1813186
1915,18.194,1814169
1916,18.204,1825067
1917,18.213,1821779
1918,18.222,1820087
1919,18.231,1807203
1920,18.240,1809758
1921,18.250,1819033
1922,18.259,1802868
1923,18.268,1819193
1924,18.277,1817237
1925,18.286,1829792
1926,18.295,1833532
1927,18.305,1835654
1928,18.314,1830869
1929,18.323,1845398
1930,18.332,1862419
1931,18.341,1877181
1932,18.351,1897032
1933,18.360,1934496
1934,18.369,1964842
1935,18.378,2012181
1936,18.387,2070110
1937,18.397,2153687
1938,18.406,2255546
1939,18.415,2406515
1940,18.424,2584305
1941,18.433,2792315
1942,18.443,3031007
1943,18.452,3250510
1944,18.461,3468682
1945,18.470,3621806
1946,18.479,3805992
1947,18.488,3858367
1948,18.498,3838139
1949,18.507,3886571
1950,18.516,3859227
1951,18.525,3874377
1952,18.534,3902955
1953,18.544,3973188
1954,18.553,4126331
1955,18.562,4366911
1956,18.571,4727669
1957,18.580,5227561
1958,18.590,5879898
1959,18.599,6600457
1960,18.608,7337831
1961,18.617,8149648
1962,18.626,8832336
1963,18.635,9308676
1964,18.645,9655511
1965,18.654,9815791
1966,18.663,9750639
1967,18.672,9608329
1968,18.681,9433618
1969,18.691,9108961
1970,18.700,8798780
1971,18.709,8379865
1972,18.718,7985306
1973,18.727,7669986
1974,18.737,7296574
1975,18.746,7043319
1976,18.755,6756877
1977,18.764,6468519
1978,18.773,6199306
1979,18.783,5988405
1980,18.792,5778724
1981,18.801,5587428
1982,18.810,5394712
1983,18.819,5269548
1984,18.828,5079858
1985,18.838,4992338
1986,18.847,4874440
1987,18.856,4679180
1988,18.865,4566186
1989,18.874,4512921
1990,18.884,4420853
1991,18.893,4277454
1992,18.902,4263897
1993,18.911,4197359
1994,18.920,4137978
1995,18.930,4076560
1996,18.939,4021545
1997,18.948,3941321
1998,18.957,3913683
1999,18.966,3869096
2000,18.976,3834570
2001,18.985,3826596
2002,18.994,3734049
2003,19.003,3694386
2004,19.012,3644357
2005,19.021,3621428
2006,19.031,3547912
2007,19.040,3579724
2008,19.049,3477440
2009,19.058,3398765
2010,19.067,3351842
2011,19.077,3337758
2012,19.086,3244342
2013,19.095,3183195
2014,19.104,3123036
2015,19.113,3070365
2016,19.123,2988960
2017,19.132,2927111
2018,19.141,2844858
2019,19.150,2803557
2020,19.159,2755032
2021,19.168,2697933
2022,19.178,2654753
2023,19.187,2628580
2024,19.196,2609039
2025,19.205,2614670
2026,19.214,2674136
2027,19.224,2793197
2028,19.233,3029478
2029,19.242,3192541
2030,19.251,3392269
2031,19.260,3568632
2032,19.270,3646445
2033,19.279,3723112
2034,19.288,3802392
2035,19.297,3899490
2036,19.306,4090917
2037,19.316,4249445
2038,19.325,4417442
2039,19.334,4491940
2040,19.343,4489817
2041,19.352,4391290
2042,19.361,4207197
2043,19.371,4030504
2044,19.380,3820107
2045,19.389,3615157
2046,19.398,3389034
2047,19.407,3263858
2048,19.417,3162525
2049,19.426,3069428
2050,19.435,3001473
2051,19.444,2962212
2052,19.453,2918868
2053,19.463,2878047
2054,19.472,2868707
2055,19.481,2830874
2056,19.490,2811208
2057,19.499,2782381
2058,19.509,2769861
2059,19.518,2756671
2060,19.527,2762271
2061,19.536,2778058
2062,19.545,2809600
2063,19.554,2822690
2064,19.564,2851498
2065,19.573,2920323
2066,19.582,2899721
2067,19.591,2919416
2068,19.600,2943336
2069,19.610,2956210
2070,19.619,2968368
2071,19.628,2998176
2072,19.637,3005000
2073,19.646,3035239
2074,19.656,3049055
2075,19.665,3095340
2076,19.674,3147240
2077,19.683,3203980
2078,19.692,3271043
2079,19.701,3321285
2080,19.711,3383473
2081,19.720,3452003
2082,19.729,3534777
2083,19.738,3639565
2084,19.747,3727038
2085,19.757,3839251
2086,19.766,3982332
2087,19.775,4139776
2088,19.784,4373203
2089,19.793,4755821
2090,19.803,5135078
2091,19.812,5487282
2092,19.821,5762341
2093,19.830,5891924
2094,19.839,5922728
2095,19.849,5822695
2096,19.858,5669568
2097,19.867,5473448
2098,19.876,5231013
2099,19.885,5052211
2100,19.894,4873304
2101,19.904,4725976
2102,19.913,4574675
2103,19.922,4400697
2104,19.931,4356831
2105,19.940,4238335
2106,19.950,4244614
2107,19.959,4319106
2108,19.968,4488056
2109,19.977,4780886
2110,19.986,5079242
2111,19.996,5348148
2112,20.005,5525783
2113,20.014,5680669
2114,20.023,5685202
2115,20.032,5539878
2116,20.042,5497603
2117,20.051,5389019
2118,20.060,5269511
2119,20.069,5211588
2120,20.078,5050825
2121,20.087,4971093
2122,20.097,4914568
2123,20.106,4799142
2124,20.115,4774754
2125,20.124,4660114
2126,20.133,4607546
2127,20.143,4519428
2128,20.152,4366138
2129,20.161,4235385
2130,20.170,4160078
2131,20.179,4070567
2132,20.189,3915722
2133,20.198,3880502
2134,20.207,3822694
2135,20.216,3788673
2136,20.225,3768646
2137,20.234,3742014
2138,20.244,3770815
2139,20.253,3931697
2140,20.262,3994107
2141,20.271,4108999
2142,20.280,4250197
2143,20.290,4231778
2144,20.299,4217461
2145,20.308,4255681
2146,20.317,4181240
2147,20.326,4165770
2148,20.336,4132826
2149,20.345,4114053
2150,20.354,4129929
2151,20.363,4087454
2152,20.372,3977339
2153,20.382,3911620
2154,20.391,3841237
2155,20.400,3759164
2156,20.409,3742678
2157,20.418,3770326
2158,20.427,3761756
2159,20.437,3955232
2160,20.446,4341595
2161,20.455,5161067
2162,20.464,6749391
2163,20.473,9223490
2164,20.483,12602256
2165,20.492,16032899
2166,20.501,18725038
2167,20.510,20362102
2168,20.519,20581290
2169,20.529,19630578
2170,20.538,17927864
2171,20.547,15915395
2172,20.556,13808804
2173,20.565,12128498
2174,20.575,10840023
2175,20.584,9836263
2176,20.593,9307464
2177,20.602,9063240
2178,20.611,9061120
2179,20.620,9296575
2180,20.630,9585756
2181,20.639,9864952
2182,20.648,9931367
2183,20.657,9842564
2184,20.666,9566493
2185,20.676,9247267
2186,20.685,8791362
2187,20.694,8354549
2188,20.703,8110254
2189,20.712,7980031
2190,20.722,8163081
2191,20.731,8908461
2192,20.740,10157762
2193,20.749,11891101
2194,20.758,14012854
2195,20.768,16101242
2196,20.777,17613406
2197,20.786,18668280
2198,20.795,18710558
2199,20.804,18256858
2200,20.813,17355174
2201,20.823,16283154
2202,20.832,15166185
2203,20.841,14283682
2204,20.850,13436962
2205,20.859,12801873
2206,20.869,12164017
2207,20.878,11664515
2208,20.887,11225085
2209,20.896,10848085
2210,20.905,10408536
2211,20.915,9996683
2212,20.924,9580830
2213,20.933,9095176
2214,20.942,8683014
2215,20.951,8298670
2216,20.960,7925617
2217,20.970,7649427
2218,20.979,7343557
2219,20.988,7095980
2220,20.997,6943121
2221,21.006,6914314
2222,21.016,6916058
2223,21.025,6945057
2224,21.034,7039440
2225,21.043,7065148
2226,21.052,7078076
2227,21.062,7167225
2228,21.071,7194071
2229,21.080,7213854
2230,21.089,7212429
2231,21.098,7147998
2232,21.108,7085514
2233,21.117,6964741
2234,21.126,6735840
2235,21.135,6603412
2236,21.144,6489381
2237,21.153,6390109
2238,21.163,6441251
2239,21.172,6530235
2240,21.181,6693320
2241,21.190,7154706
2242,21.199,7783427
2243,21.209,8581828
2244,21.218,9460147
2245,21.227,10186374
2246,21.236,10636640
2247,21.245,10822084
2248,21.255,10814349
2249,21.264,10712864
2250,21.273,10496341
2251,21.282,10265398
2252,21.291,10143389
2253,21.301,9908729
2254,21.310,9673824
2255,21.319,9493633
2256,21.328,9433492
2257,21.337,9446502
2258,21.346,9588360
2259,21.356,9903245
2260,21.365,10404531
2261,21.374,11165673
2262,21.383,12059999
2263,21.392,12727176
2264,21.402,13114965
2265,21.411,13163891
2266,21.420,12815243
2267,21.429,12218012
2268,21.438,11757274
2269,21.448,11386492
2270,21.457,11185796
2271,21.466,11049190
2272,21.475,11075671
2273,21.484,10933292
2274,21.493,10826585
2275,21.503,10686216
2276,21.512,10593140
2277,21.521,10382372
2278,21.530,10107064
2279,21.539,9778694
2280,21.549,9563966
2281,21.558,9312535
2282,21.567,9099071
2283,21.576,9041156
2284,21.585,9011907
2285,21.595,8990296
2286,21.604,9094078
2287,21.613,9158745
2288,21.622,9225986
2289,21.631,9411125
2290,21.641,9728801
2291,21.650,10218462
2292,21.659,11040249
2293,21.668,11972602
2294,21.677,13193849
2295,21.686,14472583
2296,21.696,15851639
2297,21.705,17315896
2298,21.714,18989722
2299,21.723,20493344
2300,21.732,21771350
2301,21.742,22844686
2302,21.751,23337806
2303,21.760,23183012
2304,21.769,22539334
2305,21.778,21367784
2306,21.788,19880044
2307,21.797,18401418
2308,21.806,16947810
2309,21.815,16003810
2310,21.824,15354484
2311,21.834,15026149
2312,21.843,14915320
2313,21.852,14954265
2314,21.861,15111181
2315,21.870,15377220
2316,21.879,15731587
2317,21.889,16197608
2318,21.898,17058354
2319,21.907,17792222
2320,21.916,18376280
2321,21.925,18737544
2322,21.935,18518240
2323,21.944,17677572
2324,21.953,16739704
2325,21.962,15760646
2326,21.971,14760470
2327,21.981,14052227
2328,21.990,13448989
2329,21.999,13008704
2330,22.008,12682305
2331,22.017,12351925
2332,22.026,12024497
2333,22.036,11758646
2334,22.045,11497624
2335,22.054,11119056
2336,22.063,10664327
2337,22.072,10363165
2338,22.082,9983906
2339,22.091,9742682
2340,22.100,9619713
2341,22.109,9521267
2342,22.118,9361337
2343,22.128,9144285
2344,22.137,9004599
2345,22.146,8962794
2346,22.155,8990771
2347,22.164,9120218
2348,22.174,9304384
2349,22.183,9440229
2350,22.192,9502165
2351,22.201,9519712
2352,22.210,9446661
2353,22.219,9358823
2354,22.229,9346609
2355,22.238,9301538
2356,22.247,9281077
2357,22.256,9381770
2358,22.265,9610618
2359,22.275,9770301
2360,22.284,9860569
2361,22.293,9910373
2362,22.302,9923877
2363,22.311,9993625
2364,22.321,10049029
2365,22.330,10177366
2366,22.339,10596017
2367,22.348,11720988
2368,22.357,14544830
2369,22.367,19657858
2370,22.376,26506328
2371,22.385,32796492
2372,22.394,36622120
2373,22.403,38148812
2374,22.412,38200296
2375,22.422,36983584
2376,22.431,34491536
2377,22.440,30654888
2378,22.449,26809162
2379,22.458,23724926
2380,22.468,21578574
2381,22.477,19870988
2382,22.486,18711772
2383,22.495,17942114
2384,22.504,17466092
2385,22.514,17442900
2386,22.523,18002158
2387,22.532,18875202
2388,22.541,20000452
2389,22.550,21111738
2390,22.559,21910370
2391,22.569,22244418
2392,22.578,22285802
2393,22.587,22119460
2394,22.596,21949898
2395,22.605,21667642
2396,22.615,21359794
2397,22.624,20796752
2398,22.633,20274556
2399,22.642,19965256
2400,22.651,19841428
2401,22.661,20069082
2402,22.670,20278120
2403,22.679,20456098
2404,22.688,20337762
2405,22.697,20353178
2406,22.707,20186632
2407,22.716,19934038
2408,22.725,19619776
2409,22.734,19423822
2410,22.743,18931112
2411,22.752,18363902
2412,22.762,17785804
2413,22.771,17474336
2414,22.780,17137410
2415,22.789,17102298
2416,22.798,17269438
2417,22.808,17703006
2418,22.817,18741864
2419,22.826,20191412
2420,22.835,21623860
2421,22.844,22650614
2422,22.854,23139018
2423,22.863,22736120
2424,22.872,21792996
2425,22.881,20653842
2426,22.890,19847182
2427,22.900,19327306
2428,22.909,19038162
2429,22.918,18942832
2430,22.927,18847250
2431,22.936,18359508
2432,22.945,17852992
2433,22.955,17448076
2434,22.964,17323526
2435,22.973,17250536
2436,22.982,17244940
2437,22.991,17140238
2438,23.001,16869676
2439,23.010,16501295
2440,23.019,16271887
2441,23.028,16114385
2442,23.037,15990421
2443,23.047,16012621
2444,23.056,16181298
2445,23.065,16221906
2446,23.074,16188371
2447,23.083,16076610
2448,23.092,15771817
2449,23.102,15376529
2450,23.111,14990739
2451,23.120,14646775
2452,23.129,14477869
2453,23.138,14321558
2454,23.148,14260064
2455,23.157,14294237
2456,23.166,14386709
2457,23.175,14698121
2458,23.184,15183828
2459,23.194,15658630
2460,23.203,15932945
2461,23.212,16245756
2462,23.221,16483930
2463,23.230,17097698
2464,23.240,18320520
2465,23.249,20105712
2466,23.258,22120614
2467,23.267,23738706
2468,23.276,24763810
2469,23.285,24897806
2470,23.295,24183328
2471,23.304,22922902
2472,23.313,21624532
2473,23.322,20380130
2474,23.331,19295026
2475,23.341,18470592
2476,23.350,17854560
2477,23.359,17428598
2478,23.368,17150966
2479,23.377,17055106
2480,23.387,17220854
2481,23.396,17506646
2482,23.405,18258056
2483,23.414,19338320
2484,23.423,20732646
2485,23.433,22317616
2486,23.442,23442676
2487,23.451,23998564
2488,23.460,24439912
2489,23.469,24947882
2490,23.478,25528034
2491,23.488,26206604
2492,23.497,26933864
2493,23.506,27075862
2494,23.515,27094612
2495,23.524,27170826
2496,23.534,27490100
2497,23.543,27859412
2498,23.552,27958638
2499,23.561,27539054
2500,23.570,26685584
2501,23.580,25485346
2502,23.589,24062760
2503,23.598,22711328
2504,23.607,21638572
2505,23.616,20609860
2506,23.625,19765392
2507,23.635,18997400
2508,23.644,18432330
2509,23.653,18306754
2510,23.662,18525074
2511,23.671,19290090
2512,23.681,20706104
2513,23.690,22221098
2514,23.699,23277734
2515,23.708,23528124
2516,23.717,23061010
2517,23.727,21974184
2518,23.736,20797454
2519,23.745,19896042
2520,23.754,19366430
2521,23.763,19100302
2522,23.773,19193776
2523,23.782,19123220
2524,23.791,19231458
2525,23.800,19254144
2526,23.809,19005572
2527,23.818,18713626
2528,23.828,18470588
2529,23.837,18213100
2530,23.846,17979094
2531,23.855,17804032
2532,23.864,17601652
2533,23.874,17552728
2534,23.883,17405484
2535,23.892,17093354
2536,23.901,16856068
2537,23.910,16538791
2538,23.920,16184764
2539,23.929,15904774
2540,23.938,15899716
2541,23.947,16065431
2542,23.956,16280391
2543,23.966,16360395
2544,23.975,16297882
2545,23.984,15932392
2546,23.993,15569428
2547,24.002,15252997
2548,24.011,15000998
2549,24.021,14759124
2550,24.030,14643563
2551,24.039,14698262
2552,24.048,14976390
2553,24.057,15175655
2554,24.067,15542549
2555,24.076,15864588
2556,24.085,16438810
2557,24.094,17605632
2558,24.103,19726606
2559,24.113,23099284
2560,24.122,27991006
2561,24.131,33510146
2562,24.140,37436148
2563,24.149,39171116
2564,24.159,39215064
2565,24.168,37384952
2566,24.177,34344048
2567,24.186,30633430
2568,24.195,27641206
2569,24.204,25523818
2570,24.214,24065768
2571,24.223,22850100
2572,24.232,21998342
2573,24.241,21418892
2574,24.250,20607542
2575,24.260,19743342
2576,24.269,18960564
2577,24.278,18291056
2578,24.287,17917688
2579,24.296,17934118
2580,24.306,18043568
2581,24.315,18309954
2582,24.324,18574146
2583,24.333,18791208
2584,24.342,19238656
2585,24.351,19905320
2586,24.361,20480670
2587,24.370,21005658
2588,24.379,21421728
2589,24.388,21407028
2590,24.397,20963404
2591,24.407,20511042
2592,24.416,20349632
2593,24.425,20500930
2594,24.434,20735984
2595,24.443,21138102
2596,24.453,21546130
2597,24.462,21489240
2598,24.471,20895662
2599,24.480,20036996
2600,24.489,19057220
2601,24.499,18220292
2602,24.508,17706710
2603,24.517,17391372
2604,24.526,17154662
2605,24.535,17216340
2606,24.544,17438334
2607,24.554,17726880
2608,24.563,17974092
2609,24.572,17989656
2610,24.581,17860952
2611,24.590,17507064
2612,24.600,17062740
2613,24.609,16758411
2614,24.618,16461814
2615,24.627,16142991
2616,24.636,16017467
2617,24.646,16121069
2618,24.655,16484620
2619,24.664,17078592
2620,24.673,17715038
2621,24.682,18192464
2622,24.692,18255912
2623,24.701,18106266
2624,24.710,17681344
2625,24.719,17444100
2626,24.728,17219446
2627,24.737,17088236
2628,24.747,16893544
2629,24.756,16533257
2630,24.765,16060113
2631,24.774,15652831
2632,24.783,15321288
2633,24.793,15073239
2634,24.802,15046259
2635,24.811,15230919
2636,24.820,15702130
2637,24.829,16209813
2638,24.839,16671138
2639,24.848,16952698
2640,24.857,16839410
2641,24.866,16386438
2642,24.875,15984414
2643,24.884,15688057
2644,24.894,15440506
2645,24.903,15341059
2646,24.912,15212885
2647,24.921,14896339
2648,24.930,14424597
2649,24.940,13999767
2650,24.949,13530381
2651,24.958,13292497
2652,24.967,13178447
2653,24.976,13227961
2654,24.986,13426961
2655,24.995,13708625
2656,25.004,14027601
2657,25.013,14394627
2658,25.022,14867940
2659,25.032,15330207
2660,25.041,15963360
2661,25.050,16621913
2662,25.059,17054148
2663,25.068,17197054
2664,25.077,16973120
2665,25.087,16245698
2666,25.096,15415138
2667,25.105,14704534
2668,25.114,14500308
2669,25.123,14913623
2670,25.133,15916346
2671,25.142,17198426
2672,25.151,18753886
2673,25.160,20186814
2674,25.169,21548228
2675,25.179,22470686
2676,25.188,23071652
2677,25.197,22942982
2678,25.206,22219676
2679,25.215,20864708
2680,25.225,19368044
2681,25.234,17842108
2682,25.243,16637442
2683,25.252,15694598
2684,25.261,14967489
2685,25.270,14499320
2686,25.280,14198023
2687,25.289,14234867
2688,25.298,14325615
2689,25.307,14732346
2690,25.316,15254523
2691,25.326,15855434
2692,25.335,16524025
2693,25.344,17092246
2694,25.353,17433812
2695,25.362,17428150
2696,25.372,17175920
2697,25.381,16825330
2698,25.390,16586734
2699,25.399,16484729
2700,25.408,16266051
2701,25.417,16050720
2702,25.427,15804264
2703,25.436,15541183
2704,25.445,15309845
2705,25.454,15262875
2706,25.463,15245191
2707,25.473,15189750
2708,25.482,15143589
2709,25.491,15056177
2710,25.500,14799885
2711,25.509,14605343
2712,25.519,14418576
2713,25.528,14320277
2714,25.537,14389439
2715,25.546,14560643
2716,25.555,14910955
2717,25.565,15270424
2718,25.574,15579067
2719,25.583,15619598
2720,25.592,15448228
2721,25.601,15044681
2722,25.610,14555446
2723,25.620,14176904
2724,25.629,13885258
2725,25.638,13667497
2726,25.647,13455375
2727,25.656,13242724
2728,25.666,13002616
2729,25.675,12754667
2730,25.684,12533755
2731,25.693,12407171
2732,25.702,12361388
2733,25.712,12431661
2734,25.721,12754161
2735,25.730,13282704
2736,25.739,14126968
2737,25.748,15371108
2738,25.758,17077314
2739,25.767,19050602
2740,25.776,20670274
2741,25.785,21270748
2742,25.794,20717636
2743,25.803,19258702
2744,25.813,17468746
2745,25.822,15984328
2746,25.831,15039575
2747,25.840,14624302
2748,25.849,14523237
2749,25.859,14524647
2750,25.868,14406539
2751,25.877,14191546
2752,25.886,13942265
2753,25.895,13700372
2754,25.905,13420137
2755,25.914,13233824
2756,25.923,13056530
2757,25.932,12912132
2758,25.941,12865922
2759,25.950,12931804
2760,25.960,13111719
2761,25.969,13356839
2762,25.978,13785703
