point,rt,signal
1500,13.998,3469
1501,14.007,3650
1502,14.017,3666
1503,14.026,3941
1504,14.035,3486
1505,14.044,3875
1506,14.053,4100
1507,14.063,3805
1508,14.072,3934
1509,14.081,3392
1510,14.090,3918
1511,14.099,3698
1512,14.108,3792
1513,14.118,3312
1514,14.127,3759
1515,14.136,3734
1516,14.145,3606
1517,14.154,3707
1518,14.164,3456
1519,14.173,3828
1520,14.182,3783
1521,14.191,3758
1522,14.200,3677
1523,14.210,3827
1524,14.219,4292
1525,14.228,3536
1526,14.237,3648
1527,14.246,3476
1528,14.256,3690
1529,14.265,3743
1530,14.274,4308
1531,14.283,3545
1532,14.292,3580
1533,14.301,3932
1534,14.311,4002
1535,14.320,4044
1536,14.329,3811
1537,14.338,3817
1538,14.347,3722
1539,14.357,3927
1540,14.366,3782
1541,14.375,3549
1542,14.384,3634
1543,14.393,3791
1544,14.403,3706
1545,14.412,3480
1546,14.421,3777
1547,14.430,3781
1548,14.439,4046
1549,14.448,3757
1550,14.458,3869
1551,14.467,3809
1552,14.476,4030
1553,14.485,3685
1554,14.494,3577
1555,14.504,3818
1556,14.513,3521
1557,14.522,3696
1558,14.531,3906
1559,14.540,4179
1560,14.550,3875
1561,14.559,3973
1562,14.568,3776
1563,14.577,3789
1564,14.586,3893
1565,14.596,3931
1566,14.605,4066
1567,14.614,3892
1568,14.623,3906
1569,14.632,3650
1570,14.641,3504
1571,14.651,3849
1572,14.660,3798
1573,14.669,3800
1574,14.678,3810
1575,14.687,4037
1576,14.697,3920
1577,14.706,3978
1578,14.715,4296
1579,14.724,4254
1580,14.733,3931
1581,14.743,4202
1582,14.752,3907
1583,14.761,4186
1584,14.770,3849
1585,14.779,3900
1586,14.789,4180
1587,14.798,3799
1588,14.807,4351
1589,14.816,3829
1590,14.825,4377
1591,14.834,4063
1592,14.844,4202
1593,14.853,3661
1594,14.862,3838
1595,14.871,4193
1596,14.880,4125
1597,14.890,4260
1598,14.899,4003
1599,14.908,4182
1600,14.917,4173
1601,14.926,4427
1602,14.936,4068
1603,14.945,4343
1604,14.954,4130
1605,14.963,4255
1606,14.972,4347
1607,14.981,4224
1608,14.991,4302
1609,15.000,4226
1610,15.009,4407
1611,15.018,4621
1612,15.027,4122
1613,15.037,4178
1614,15.046,4367
1615,15.055,4430
1616,15.064,4279
1617,15.073,4497
1618,15.083,4940
1619,15.092,4500
1620,15.101,4427
1621,15.110,4511
1622,15.119,4347
1623,15.129,4545
1624,15.138,4331
1625,15.147,4378
1626,15.156,4362
1627,15.165,4297
1628,15.174,4410
1629,15.184,4278
1630,15.193,4023
1631,15.202,4294
1632,15.211,4265
1633,15.220,4302
1634,15.230,4387
1635,15.239,4280
1636,15.248,4238
1637,15.257,4217
1638,15.266,4405
1639,15.276,4101
1640,15.285,4628
1641,15.294,4308
1642,15.303,4289
1643,15.312,4134
1644,15.322,4615
1645,15.331,4330
1646,15.340,4271
1647,15.349,4537
1648,15.358,4145
1649,15.367,4515
1650,15.377,4462
1651,15.386,4182
1652,15.395,4549
1653,15.404,4678
1654,15.413,4151
1655,15.423,4327
1656,15.432,4614
1657,15.441,4355
1658,15.450,4445
1659,15.459,4806
1660,15.469,4494
1661,15.478,4447
1662,15.487,4274
1663,15.496,4224
1664,15.505,4450
1665,15.514,4688
1666,15.524,4594
1667,15.533,4441
1668,15.542,4274
1669,15.551,4388
1670,15.560,4202
1671,15.570,4552
1672,15.579,4668
1673,15.588,4606
1674,15.597,4329
1675,15.606,4114
1676,15.616,4625
1677,15.625,4410
1678,15.634,4870
1679,15.643,4546
1680,15.652,4597
1681,15.662,4637
1682,15.671,4398
1683,15.680,4475
1684,15.689,4559
1685,15.698,4110
1686,15.707,4276
1687,15.717,4492
1688,15.726,4534
1689,15.735,4176
1690,15.744,5059
1691,15.753,4553
1692,15.763,4433
1693,15.772,4603
1694,15.781,4963
1695,15.790,4658
1696,15.799,4784
1697,15.809,4916
1698,15.818,4529
1699,15.827,5002
1700,15.836,4930
1701,15.845,5154
1702,15.855,4824
1703,15.864,5483
1704,15.873,5066
1705,15.882,5230
1706,15.891,5414
1707,15.900,5399
1708,15.910,5378
1709,15.919,5534
1710,15.928,5400
1711,15.937,5757
1712,15.946,5674
1713,15.956,6294
1714,15.965,5860
1715,15.974,5964
1716,15.983,6338
1717,15.992,7000
1718,16.002,6408
1719,16.011,7095
1720,16.020,6802
1721,16.029,7264
1722,16.038,7321
1723,16.047,7590
1724,16.057,7980
1725,16.066,8362
1726,16.075,8374
1727,16.084,8716
1728,16.093,9500
1729,16.103,9578
1730,16.112,11014
1731,16.121,10831
1732,16.130,12323
1733,16.139,12631
1734,16.149,13444
1735,16.158,13943
1736,16.167,14991
1737,16.176,16138
1738,16.185,17352
1739,16.195,18128
1740,16.204,18304
1741,16.213,20320
1742,16.222,20488
1743,16.231,21400
1744,16.240,21936
1745,16.250,22416
1746,16.259,23664
1747,16.268,24136
1748,16.277,24440
1749,16.286,24488
1750,16.296,24408
1751,16.305,24232
1752,16.314,25344
1753,16.323,24552
1754,16.332,24384
1755,16.342,24776
1756,16.351,24328
1757,16.360,24008
1758,16.369,23168
1759,16.378,22488
1760,16.388,22504
1761,16.397,21664
1762,16.406,21264
1763,16.415,19728
1764,16.424,19976
1765,16.433,19896
1766,16.443,19216
1767,16.452,18704
1768,16.461,17800
1769,16.470,17736
1770,16.479,16808
1771,16.489,16512
1772,16.498,15694
1773,16.507,15654
1774,16.516,15377
1775,16.525,15510
1776,16.535,14411
1777,16.544,14410
1778,16.553,13612
1779,16.562,14045
1780,16.571,13408
1781,16.580,12964
1782,16.590,12503
1783,16.599,12438
1784,16.608,12003
1785,16.617,11881
1786,16.626,11279
1787,16.636,11097
1788,16.645,11035
1789,16.654,10928
1790,16.663,10978
1791,16.672,10087
1792,16.682,10546
1793,16.691,9841
1794,16.700,9836
1795,16.709,9321
1796,16.718,9997
1797,16.728,9532
1798,16.737,9220
1799,16.746,9071
1800,16.755,9164
1801,16.764,9075
1802,16.773,9117
1803,16.783,8205
1804,16.792,8749
1805,16.801,8711
1806,16.810,8758
1807,16.819,8092
1808,16.829,8258
1809,16.838,8718
1810,16.847,8006
1811,16.856,7725
1812,16.865,7756
1813,16.875,7663
1814,16.884,7489
1815,16.893,7817
1816,16.902,7607
1817,16.911,7665
1818,16.921,7699
1819,16.930,7833
1820,16.939,7219
1821,16.948,7496
1822,16.957,7643
1823,16.966,7322
1824,16.976,7429
1825,16.985,7950
1826,16.994,7566
1827,17.003,7819
1828,17.012,7139
1829,17.022,7795
1830,17.031,7296
1831,17.040,7196
1832,17.049,7727
1833,17.058,7010
1834,17.068,7289
1835,17.077,7127
1836,17.086,7121
1837,17.095,7050
1838,17.104,7004
1839,17.113,7425
1840,17.123,7162
1841,17.132,6917
1842,17.141,6807
1843,17.150,6863
1844,17.159,7186
1845,17.169,7210
1846,17.178,7098
1847,17.187,7436
1848,17.196,7446
1849,17.205,7547
1850,17.215,7836
1851,17.224,7474
1852,17.233,7595
1853,17.242,7657
1854,17.251,7237
1855,17.261,7534
1856,17.270,7529
1857,17.279,7600
1858,17.288,7754
1859,17.297,7604
1860,17.306,8026
1861,17.316,7973
1862,17.325,7782
1863,17.334,7799
1864,17.343,8336
1865,17.352,7913
1866,17.362,8125
1867,17.371,7548
1868,17.380,8388
1869,17.389,7918
1870,17.398,7923
1871,17.408,8260
1872,17.417,7995
1873,17.426,8359
1874,17.435,7787
1875,17.444,7762
1876,17.454,7921
1877,17.463,7869
1878,17.472,7928
1879,17.481,7889
1880,17.490,7638
1881,17.499,7609
1882,17.509,8065
1883,17.518,7708
1884,17.527,8016
1885,17.536,7722
1886,17.545,7949
1887,17.555,8029
1888,17.564,7517
1889,17.573,7929
1890,17.582,7705
1891,17.591,7947
1892,17.601,7506
1893,17.610,8167
1894,17.619,7968
1895,17.628,8168
1896,17.637,8177
1897,17.647,8497
1898,17.656,8017
1899,17.665,7916
1900,17.674,7801
1901,17.683,7939
1902,17.692,8112
1903,17.702,8011
1904,17.711,8018
1905,17.720,8448
1906,17.729,7916
1907,17.738,7893
1908,17.748,8504
1909,17.757,7810
1910,17.766,8680
1911,17.775,8012
1912,17.784,8638
1913,17.794,8773
1914,17.803,9091
1915,17.812,9486
1916,17.821,9939
1917,17.830,10183
1918,17.839,10969
1919,17.849,11456
1920,17.858,11298
1921,17.867,12382
1922,17.876,13231
1923,17.885,14040
1924,17.895,14345
1925,17.904,15688
1926,17.913,16664
1927,17.922,17288
1928,17.931,18664
1929,17.941,20528
1930,17.950,19992
1931,17.959,19856
1932,17.968,20920
1933,17.977,20848
1934,17.987,20848
1935,17.996,19560
1936,18.005,18960
1937,18.014,17976
1938,18.023,16416
1939,18.032,15227
1940,18.042,14104
1941,18.051,14622
1942,18.060,12326
1943,18.069,12151
1944,18.078,11293
1945,18.088,10807
1946,18.097,10102
1947,18.106,9925
1948,18.115,9587
1949,18.124,9617
1950,18.134,9027
1951,18.143,8801
1952,18.152,9207
1953,18.161,8487
1954,18.170,8785
1955,18.180,8841
1956,18.189,8582
1957,18.198,8458
1958,18.207,9290
1959,18.216,9349
1960,18.225,9559
1961,18.235,9463
1962,18.244,10023
1963,18.253,9637
1964,18.262,10284
1965,18.271,10504
1966,18.281,10307
1967,18.290,11514
1968,18.299,12174
1969,18.308,11497
1970,18.317,12078
1971,18.327,12583
1972,18.336,12448
1973,18.345,12175
1974,18.354,12169
1975,18.363,12742
1976,18.372,12329
1977,18.382,12086
1978,18.391,10958
1979,18.400,11765
1980,18.409,11621
1981,18.418,10509
1982,18.428,10892
1983,18.437,10618
1984,18.446,10970
1985,18.455,10737
1986,18.464,9965
1987,18.474,9517
1988,18.483,10785
1989,18.492,10202
1990,18.501,10145
1991,18.510,10166
1992,18.520,10622
1993,18.529,10511
1994,18.538,10459
1995,18.547,10816
1996,18.556,10310
1997,18.565,11050
1998,18.575,10696
1999,18.584,11581
2000,18.593,11088
2001,18.602,10451
2002,18.611,12463
2003,18.621,11630
2004,18.630,11854
2005,18.639,11888
2006,18.648,11428
2007,18.657,11191
2008,18.667,11394
2009,18.676,11579
2010,18.685,11209
2011,18.694,11283
2012,18.703,11027
2013,18.713,12112
2014,18.722,11171
2015,18.731,11395
2016,18.740,10903
2017,18.749,11351
2018,18.758,11355
2019,18.768,10476
2020,18.777,11127
2021,18.786,10365
2022,18.795,11234
2023,18.804,10748
2024,18.814,10692
2025,18.823,11407
2026,18.832,10826
2027,18.841,10706
2028,18.850,10861
2029,18.860,11199
2030,18.869,10823
2031,18.878,11227
2032,18.887,11494
2033,18.896,10762
2034,18.905,11017
2035,18.915,10656
2036,18.924,10821
2037,18.933,11075
2038,18.942,11063
2039,18.951,10576
2040,18.961,10263
2041,18.970,10973
2042,18.979,10919
2043,18.988,10305
2044,18.997,11061
2045,19.007,11105
2046,19.016,11115
2047,19.025,11155
2048,19.034,10953
2049,19.043,11055
2050,19.053,10831
2051,19.062,10039
2052,19.071,10476
2053,19.080,11476
2054,19.089,11092
2055,19.098,11421
2056,19.108,11133
2057,19.117,10718
2058,19.126,10362
2059,19.135,10676
2060,19.144,10586
2061,19.154,10829
2062,19.163,10707
2063,19.172,10360
2064,19.181,10339
2065,19.190,10839
2066,19.200,10478
2067,19.209,10379
2068,19.218,10144
2069,19.227,10528
2070,19.236,10694
2071,19.246,10341
2072,19.255,10472
2073,19.264,10322
2074,19.273,10250
2075,19.282,10774
2076,19.291,10242
2077,19.301,9778
2078,19.310,10122
2079,19.319,10355
2080,19.328,10585
2081,19.337,10216
2082,19.347,10503
2083,19.356,10760
2084,19.365,10958
2085,19.374,10220
2086,19.383,10855
2087,19.393,10826
2088,19.402,10419
2089,19.411,11312
2090,19.420,11208
2091,19.429,11133
2092,19.438,11226
2093,19.448,11551
2094,19.457,11254
2095,19.466,11639
2096,19.475,11072
2097,19.484,11270
2098,19.494,11561
2099,19.503,11051
2100,19.512,11917
2101,19.521,11637
2102,19.530,11477
2103,19.540,11563
2104,19.549,12486
2105,19.558,11707
2106,19.567,11302
2107,19.576,11791
2108,19.586,12322
2109,19.595,11919
2110,19.604,11871
2111,19.613,12066
2112,19.622,12784
2113,19.631,12803
2114,19.641,13053
2115,19.650,13157
2116,19.659,12370
2117,19.668,13969
2118,19.677,13542
2119,19.687,13644
2120,19.696,13678
2121,19.705,13275
2122,19.714,13738
2123,19.723,13573
2124,19.733,14341
2125,19.742,14015
2126,19.751,13710
2127,19.760,14220
2128,19.769,14012
2129,19.779,13482
2130,19.788,13430
2131,19.797,13178
2132,19.806,13447
2133,19.815,13044
2134,19.824,13144
2135,19.834,13027
2136,19.843,13393
2137,19.852,13101
2138,19.861,13171
2139,19.870,13010
2140,19.880,13203
2141,19.889,13089
2142,19.898,12995
2143,19.907,13552
2144,19.916,13380
2145,19.926,12669
2146,19.935,13252
2147,19.944,12976
2148,19.953,12740
2149,19.962,12587
2150,19.971,13489
2151,19.981,13197
2152,19.990,13303
2153,19.999,13084
2154,20.008,12940
2155,20.017,12917
2156,20.027,13854
2157,20.036,13171
2158,20.045,14041
2159,20.054,14335
2160,20.063,14067
2161,20.073,14275
2162,20.082,14153
2163,20.091,14305
2164,20.100,14295
2165,20.109,14845
2166,20.119,14385
2167,20.128,14604
2168,20.137,14570
2169,20.146,14847
2170,20.155,14648
2171,20.164,14378
2172,20.174,14180
2173,20.183,14668
2174,20.192,13865
2175,20.201,13502
2176,20.210,14656
2177,20.220,14021
2178,20.229,13483
2179,20.238,13987
2180,20.247,13828
2181,20.256,13558
2182,20.266,13694
2183,20.275,13697
2184,20.284,14089
2185,20.293,13897
2186,20.302,13600
2187,20.312,13826
2188,20.321,13433
2189,20.330,14234
2190,20.339,13811
2191,20.348,13547
2192,20.357,13534
2193,20.367,14237
2194,20.376,13431
2195,20.385,13779
2196,20.394,13146
2197,20.403,13375
2198,20.413,13373
2199,20.422,12923
2200,20.431,13032
2201,20.440,13771
2202,20.449,12932
2203,20.459,13175
2204,20.468,13364
2205,20.477,13506
2206,20.486,13919
2207,20.495,14099
2208,20.505,13871
2209,20.514,13730
2210,20.523,14463
2211,20.532,14529
2212,20.541,15114
2213,20.550,15414
2214,20.560,15368
2215,20.569,16245
2216,20.578,17032
2217,20.587,19144
2218,20.596,20416
2219,20.606,22832
2220,20.615,23672
2221,20.624,26944
2222,20.633,26912
2223,20.642,28176
2224,20.652,26336
2225,20.661,25776
2226,20.670,24048
2227,20.679,22728
2228,20.688,21536
2229,20.697,21424
2230,20.707,22192
2231,20.716,23408
2232,20.725,25976
2233,20.734,29848
2234,20.743,34584
2235,20.753,39376
2236,20.762,42392
2237,20.771,44944
2238,20.780,45296
2239,20.789,41984
2240,20.799,38280
2241,20.808,34360
2242,20.817,30640
2243,20.826,27096
2244,20.835,24520
2245,20.845,22848
2246,20.854,21656
2247,20.863,21440
2248,20.872,19800
2249,20.881,19648
2250,20.890,18768
2251,20.900,18480
2252,20.909,17872
2253,20.918,18168
2254,20.927,17504
2255,20.936,17328
2256,20.946,16960
2257,20.955,17256
2258,20.964,16355
2259,20.973,16680
2260,20.982,15907
2261,20.992,16528
2262,21.001,16146
2263,21.010,16047
2264,21.019,15444
2265,21.028,15995
2266,21.038,15542
2267,21.047,15733
2268,21.056,15641
2269,21.065,15807
2270,21.074,15324
2271,21.083,15420
2272,21.093,15418
2273,21.102,15826
2274,21.111,15867
2275,21.120,16289
2276,21.129,16373
2277,21.139,16392
2278,21.148,16344
2279,21.157,17032
2280,21.166,16856
2281,21.175,17344
2282,21.185,16616
2283,21.194,17432
2284,21.203,17496
2285,21.212,17848
2286,21.221,18112
2287,21.230,17440
2288,21.240,17768
2289,21.249,17456
2290,21.258,17920
2291,21.267,18024
2292,21.276,17512
2293,21.286,18384
2294,21.295,17872
2295,21.304,17512
2296,21.313,18552
2297,21.322,19704
2298,21.332,22384
2299,21.341,28096
2300,21.350,36968
2301,21.359,55448
2302,21.368,78128
2303,21.378,107880
2304,21.387,132032
2305,21.396,154944
2306,21.405,164480
2307,21.414,156480
2308,21.423,137600
2309,21.433,116912
2310,21.442,96216
2311,21.451,76360
2312,21.460,62328
2313,21.469,52744
2314,21.479,45736
2315,21.488,40736
2316,21.497,36080
2317,21.506,33144
2318,21.515,30976
2319,21.525,29456
2320,21.534,28048
2321,21.543,27192
2322,21.552,25944
2323,21.561,25864
2324,21.571,24728
2325,21.580,24840
2326,21.589,24368
2327,21.598,24568
2328,21.607,23504
2329,21.616,23568
2330,21.626,22704
2331,21.635,21600
2332,21.644,22616
2333,21.653,21856
2334,21.662,21992
2335,21.672,22336
2336,21.681,22696
2337,21.690,22960
2338,21.699,21736
2339,21.708,22696
2340,21.718,22792
2341,21.727,22552
2342,21.736,23368
2343,21.745,22944
2344,21.754,21928
2345,21.763,22264
2346,21.773,21504
2347,21.782,21544
2348,21.791,21056
2349,21.800,21376
2350,21.809,20376
2351,21.819,20896
2352,21.828,20880
2353,21.837,22032
2354,21.846,21592
2355,21.855,22440
2356,21.865,21832
2357,21.874,22384
2358,21.883,22240
2359,21.892,22168
2360,21.901,21168
2361,21.911,20176
2362,21.920,20968
2363,21.929,20608
2364,21.938,20528
2365,21.947,20440
2366,21.956,20312
2367,21.966,20792
2368,21.975,20512
2369,21.984,20936
2370,21.993,21488
2371,22.002,21272
2372,22.012,21648
2373,22.021,21888
2374,22.030,22432
2375,22.039,22376
2376,22.048,22752
2377,22.058,22520
2378,22.067,22560
2379,22.076,22440
2380,22.085,22664
2381,22.094,22224
2382,22.104,21472
2383,22.113,22088
2384,22.122,21352
2385,22.131,22112
2386,22.140,22240
2387,22.149,21896
2388,22.159,23448
2389,22.168,23528
2390,22.177,23712
2391,22.186,24584
2392,22.195,23952
2393,22.205,25104
2394,22.214,23888
2395,22.223,22240
2396,22.232,22112
2397,22.241,24328
2398,22.251,24008
2399,22.260,24120
2400,22.269,23672
2401,22.278,24424
2402,22.287,24328
2403,22.296,23672
2404,22.306,23472
2405,22.315,23496
2406,22.324,23976
2407,22.333,23664
2408,22.342,24632
2409,22.352,24568
2410,22.361,23864
2411,22.370,24032
2412,22.379,23832
2413,22.388,23872
2414,22.398,23976
2415,22.407,22976
2416,22.416,23736
2417,22.425,23928
2418,22.434,24680
2419,22.444,25160
2420,22.453,26376
2421,22.462,26672
2422,22.471,27584
2423,22.480,27552
2424,22.489,27176
2425,22.499,27152
2426,22.508,27592
2427,22.517,27816
2428,22.526,28496
2429,22.535,30536
2430,22.545,32672
2431,22.554,34528
2432,22.563,36096
2433,22.572,38016
2434,22.581,38672
2435,22.591,38872
2436,22.600,38936
2437,22.609,38320
2438,22.618,38000
2439,22.627,39072
2440,22.637,37400
2441,22.646,37872
2442,22.655,37288
2443,22.664,38688
2444,22.673,37216
2445,22.682,36536
2446,22.692,36224
2447,22.701,35400
2448,22.710,34448
2449,22.719,33208
2450,22.728,32456
2451,22.738,31064
2452,22.747,30704
2453,22.756,30000
2454,22.765,28392
2455,22.774,28808
2456,22.784,27888
2457,22.793,28304
2458,22.802,28080
2459,22.811,27808
2460,22.820,27472
2461,22.829,26384
2462,22.839,26608
2463,22.848,27048
2464,22.857,29056
2465,22.866,30040
2466,22.875,31688
2467,22.885,33160
2468,22.894,31608
2469,22.903,31528
2470,22.912,29480
2471,22.921,28152
2472,22.931,29112
2473,22.940,28560
2474,22.949,29128
2475,22.958,29512
2476,22.967,30712
2477,22.977,30416
2478,22.986,31112
2479,22.995,32328
2480,23.004,32496
2481,23.013,33312
2482,23.022,33640
2483,23.032,34416
2484,23.041,33216
2485,23.050,33048
2486,23.059,30776
2487,23.068,29736
2488,23.078,30768
2489,23.087,31224
2490,23.096,32328
2491,23.105,33320
2492,23.114,35184
2493,23.124,36800
2494,23.133,37384
2495,23.142,37808
2496,23.151,37720
2497,23.160,37480
2498,23.170,35504
2499,23.179,33968
2500,23.188,33952
2501,23.197,32808
2502,23.206,33304
2503,23.215,34248
2504,23.225,36112
2505,23.234,38456
2506,23.243,42480
2507,23.252,44584
2508,23.261,45592
2509,23.271,48368
2510,23.280,48672
2511,23.289,49520
2512,23.298,49992
2513,23.307,48392
2514,23.317,48456
2515,23.326,47432
2516,23.335,47656
2517,23.344,45736
2518,23.353,46680
2519,23.362,45752
2520,23.372,43888
2521,23.381,44408
2522,23.390,46368
2523,23.399,51288
2524,23.408,56984
2525,23.418,68336
2526,23.427,83168
2527,23.436,100424
2528,23.445,117768
2529,23.454,133952
2530,23.464,146688
2531,23.473,148992
2532,23.482,140608
2533,23.491,125008
2534,23.500,107792
2535,23.510,93528
2536,23.519,83288
2537,23.528,75736
2538,23.537,69224
2539,23.546,64072
2540,23.555,60912
2541,23.565,60872
2542,23.574,63784
2543,23.583,68328
2544,23.592,72248
2545,23.601,76264
2546,23.611,76192
2547,23.620,78856
2548,23.629,76536
2549,23.638,77752
2550,23.647,76168
2551,23.657,73808
2552,23.666,70552
2553,23.675,62632
2554,23.684,57104
2555,23.693,51624
2556,23.703,47904
2557,23.712,46552
2558,23.721,47336
2559,23.730,50104
2560,23.739,53392
2561,23.748,55824
2562,23.758,60592
2563,23.767,60640
2564,23.776,60672
2565,23.785,61856
2566,23.794,61336
2567,23.804,60024
2568,23.813,60848
2569,23.822,62936
2570,23.831,61496
2571,23.840,61784
2572,23.850,61600
2573,23.859,60640
2574,23.868,57656
2575,23.877,56696
2576,23.886,55920
2577,23.896,55944
2578,23.905,56840
2579,23.914,56040
2580,23.923,57408
2581,23.932,57936
2582,23.941,60240
2583,23.951,61544
2584,23.960,64232
2585,23.969,65544
2586,23.978,66648
2587,23.987,67416
2588,23.997,70536
2589,24.006,70608
2590,24.015,75288
2591,24.024,76064
2592,24.033,76048
2593,24.043,76600
2594,24.052,75120
2595,24.061,74264
2596,24.070,73264
2597,24.079,74584
2598,24.088,78232
2599,24.098,82776
2600,24.107,87104
2601,24.116,89384
2602,24.125,89248
2603,24.134,83760
2604,24.144,75640
2605,24.153,69296
2606,24.162,62616
2607,24.171,63040
2608,24.180,64712
2609,24.190,68000
2610,24.199,72408
2611,24.208,74712
2612,24.217,79280
2613,24.226,80792
2614,24.236,82800
2615,24.245,84872
2616,24.254,85160
2617,24.263,81416
2618,24.272,77016
2619,24.281,74568
2620,24.291,70120
2621,24.300,69352
2622,24.309,69800
2623,24.318,70016
2624,24.327,71320
2625,24.337,71240
2626,24.346,72072
2627,24.355,73104
2628,24.364,72640
2629,24.373,72672
2630,24.383,73640
2631,24.392,75664
2632,24.401,78456
2633,24.410,82440
2634,24.419,85920
2635,24.429,82048
2636,24.438,79384
2637,24.447,71440
2638,24.456,65640
2639,24.465,62168
2640,24.474,63640
2641,24.484,69376
2642,24.493,79312
2643,24.502,92456
2644,24.511,100152
2645,24.520,107416
2646,24.530,113312
2647,24.539,113064
2648,24.548,114072
2649,24.557,108856
2650,24.566,102432
2651,24.576,93800
2652,24.585,88584
2653,24.594,83472
2654,24.603,74848
2655,24.612,71464
2656,24.621,70048
2657,24.631,71752
2658,24.640,73320
2659,24.649,74192
2660,24.658,72224
2661,24.667,71056
2662,24.677,69376
2663,24.686,67592
2664,24.695,68712
2665,24.704,69368
2666,24.713,71928
2667,24.723,73064
2668,24.732,73296
2669,24.741,73744
2670,24.750,74704
2671,24.759,73008
2672,24.769,70584
2673,24.778,71120
2674,24.787,71200
2675,24.796,72096
2676,24.805,74128
2677,24.814,77320
2678,24.824,77360
2679,24.833,79968
2680,24.842,79696
2681,24.851,79440
2682,24.860,78416
2683,24.870,76552
2684,24.879,72896
2685,24.888,70160
2686,24.897,68976
2687,24.906,69672
2688,24.916,69456
2689,24.925,75336
2690,24.934,81104
2691,24.943,89320
2692,24.952,95984
2693,24.962,98912
2694,24.971,97744
2695,24.980,93496
2696,24.989,87040
2697,24.998,81800
2698,25.007,77152
2699,25.017,74272
2700,25.026,72984
2701,25.035,71040
2702,25.044,69976
2703,25.053,68952
2704,25.063,67272
2705,25.072,68904
2706,25.081,72848
2707,25.090,76624
2708,25.099,78920
2709,25.109,79600
2710,25.118,80192
2711,25.127,76896
2712,25.136,74176
2713,25.145,68456
2714,25.154,68656
2715,25.164,71624
2716,25.173,73968
2717,25.182,78120
2718,25.191,82856
2719,25.200,85000
2720,25.210,85720
2721,25.219,85560
2722,25.228,84264
2723,25.237,79120
2724,25.246,74728
2725,25.256,70592
2726,25.265,71024
2727,25.274,75944
2728,25.283,81168
2729,25.292,87104
2730,25.302,95120
2731,25.311,99536
2732,25.320,105816
2733,25.329,110792
2734,25.338,116160
2735,25.347,118200
2736,25.357,121312
2737,25.366,126232
2738,25.375,131392
2739,25.384,139776
2740,25.393,143936
2741,25.403,149312
2742,25.412,148608
2743,25.421,145856
2744,25.430,143744
2745,25.439,141568
2746,25.449,140672
2747,25.458,139008
2748,25.467,136384
2749,25.476,133504
2750,25.485,126520
2751,25.495,114224
2752,25.504,106216
2753,25.513,99496
2754,25.522,95464
2755,25.531,93872
2756,25.540,94912
2757,25.550,100608
2758,25.559,108448
2759,25.568,120280
2760,25.577,132288
2761,25.586,142336
2762,25.596,144576
2763,25.605,143232
2764,25.614,134720
2765,25.623,126320
2766,25.632,114760
2767,25.642,102784
2768,25.651,95840
2769,25.660,88968
2770,25.669,84328
2771,25.678,80120
2772,25.687,76344
2773,25.697,74648
2774,25.706,74104
2775,25.715,74968
2776,25.724,75928
2777,25.733,80864
2778,25.743,87880
2779,25.752,95104
2780,25.761,100096
2781,25.770,101032
2782,25.779,103856
2783,25.789,103816
2784,25.798,103720
2785,25.807,105552
2786,25.816,104696
2787,25.825,102624
2788,25.835,98312
2789,25.844,98232
2790,25.853,95544
2791,25.862,96520
2792,25.871,98704
2793,25.880,100904
2794,25.890,101640
2795,25.899,104456
2796,25.908,105344
2797,25.917,102872
2798,25.926,100280
2799,25.936,93200
2800,25.945,86456
2801,25.954,82160
2802,25.963,79272
2803,25.972,75376
2804,25.982,72328
2805,25.991,70712
2806,26.000,67808
2807,26.009,66024
2808,26.018,63920
2809,26.028,63296
2810,26.037,63312
2811,26.046,64048
2812,26.055,64528
2813,26.064,66528
2814,26.073,67328
2815,26.083,67136
2816,26.092,67008
2817,26.101,67112
2818,26.110,65520
2819,26.119,65376
2820,26.129,65304
2821,26.138,63656
2822,26.147,64944
2823,26.156,66576
2824,26.165,70024
2825,26.175,76272
2826,26.184,82464
2827,26.193,85840
2828,26.202,89336
2829,26.211,89904
2830,26.220,87984
2831,26.230,83360
2832,26.239,77040
2833,26.248,74896
2834,26.257,69392
2835,26.266,67792
2836,26.276,64400
2837,26.285,63576
2838,26.294,65280
2839,26.303,69568
2840,26.312,75112
2841,26.322,82656
2842,26.331,89768
2843,26.340,94104
2844,26.349,94672
2845,26.358,94128
2846,26.368,87360
2847,26.377,81336
2848,26.386,76048
2849,26.395,72000
2850,26.404,70432
2851,26.413,67976
2852,26.423,67728
2853,26.432,67160
2854,26.441,66368
2855,26.450,69576
2856,26.459,68984
2857,26.469,68960
2858,26.478,67648
2859,26.487,65312
2860,26.496,61632
2861,26.505,60112
2862,26.515,56480
2863,26.524,54344
2864,26.533,55128
2865,26.542,53584
2866,26.551,54864
2867,26.561,55808
2868,26.570,59672
2869,26.579,62072
2870,26.588,64264
2871,26.597,65768
2872,26.606,69584
2873,26.616,72936
2874,26.625,73440
2875,26.634,72384
2876,26.643,71128
2877,26.652,68472
2878,26.662,66176
2879,26.671,66336
2880,26.680,67288
2881,26.689,69568
2882,26.698,69624
2883,26.708,70440
2884,26.717,71096
2885,26.726,70400
2886,26.735,69584
2887,26.744,67184
2888,26.753,65368
2889,26.763,66360
2890,26.772,68024
2891,26.781,70928
2892,26.790,75288
2893,26.799,78880
2894,26.809,83360
2895,26.818,84008
2896,26.827,84648
2897,26.836,82840
2898,26.845,78416
