rt,signal
6.652006233,7.330989583
6.652339567,7.33515625
6.6526729,7.333723958
6.653006233,7.329427083
6.653339567,7.33515625
6.6536729,7.342708333
6.654006233,7.337239583
6.654339567,7.334114583
6.6546729,7.335026042
6.655006233,7.339322917
6.655339567,7.335286458
6.6556729,7.32421875
6.656006233,7.31875
6.656339567,7.323697917
6.6566729,7.329427083
6.657006233,7.327864583
6.657339567,7.320052083
6.6576729,7.320703125
6.658006233,7.32578125
6.658339567,7.320442708
6.6586729,7.312369792
6.659006233,7.312239583
6.659339567,7.318359375
6.6596729,7.319010417
6.660006233,7.31875
6.660339567,7.328255208
6.6606729,7.345442708
6.661006233,7.350130208
6.661339567,7.340885417
6.6616729,7.326822917
6.662006233,7.325520833
6.662339567,7.328385417
6.6626729,7.3234375
6.663006233,7.322916667
6.663339567,7.3265625
6.6636729,7.340494792
6.664006233,7.335677083
6.664339567,7.330078125
6.6646729,7.327994792
6.665006233,7.332552083
6.665339567,7.33125
6.6656729,7.3265625
6.666006233,7.311588542
6.666339567,7.315885417
6.6666729,7.319010417
6.667006233,7.331901042
6.667339567,7.336197917
6.6676729,7.329036458
6.668006233,7.333984375
6.668339567,7.32890625
6.6686729,7.326302083
6.669006233,7.319661458
6.669339567,7.325260417
6.6696729,7.333854167
6.670006233,7.332552083
6.670339567,7.317708333
6.6706729,7.3234375
6.671006233,7.332552083
6.671339567,7.343359375
6.6716729,7.334635417
6.672006233,7.331119792
6.672339567,7.337369792
6.6726729,7.337630208
6.673006233,7.328125
6.673339567,7.319010417
6.6736729,7.322005208
6.674006233,7.323958333
6.674339567,7.320442708
6.6746729,7.316666667
6.675006233,7.3265625
6.675339567,7.330338542
6.6756729,7.33046875
6.676006233,7.319140625
6.676339567,7.318880208
6.6766729,7.326692708
6.677006233,7.339453125
6.677339567,7.337239583
6.6776729,7.334895833
6.678006233,7.332161458
6.678339567,7.337630208
6.6786729,7.333984375
6.679006233,7.33125
6.679339567,7.342317708
6.6796729,7.349869792
6.680006233,7.35078125
6.680339567,7.335286458
6.6806729,7.334114583
6.681006233,7.333072917
6.681339567,7.330859375
6.6816729,7.326041667
6.682006233,7.330078125
6.682339567,7.331119792
6.6826729,7.329817708
6.683006233,7.32109375
6.683339567,7.331380208
6.6836729,7.3359375
6.684006233,7.333984375
6.684339567,7.326302083
6.6846729,7.322916667
6.685006233,7.333333333
6.685339567,7.333072917
6.6856729,7.32578125
6.686006233,7.323046875
6.686339567,7.325
6.6866729,7.329427083
6.687006233,7.323177083
6.687339567,7.315625
6.6876729,7.31875
6.688006233,7.318359375
6.688339567,7.323697917
6.6886729,7.32421875
6.689006233,7.334765625
6.689339567,7.337760417
6.6896729,7.33125
6.690006233,7.318229167
6.690339567,7.320703125
6.6906729,7.325911458
6.691006233,7.331640625
6.691339567,7.3265625
6.6916729,7.325651042
6.692006233,7.329036458
6.692339567,7.327604167
6.6926729,7.329817708
6.693006233,7.329817708
6.693339567,7.335807292
6.6936729,7.329296875
6.694006233,7.322395833
6.694339567,7.315494792
6.6946729,7.326302083
6.695006233,7.332552083
6.695339567,7.336067708
6.6956729,7.326302083
6.696006233,7.327213542
6.696339567,7.319010417
6.6966729,7.309114583
6.697006233,7.300260417
6.697339567,7.31171875
6.6976729,7.32109375
6.698006233,7.323697917
6.698339567,7.311197917
6.6986729,7.309375
6.699006233,7.313671875
6.699339567,7.318359375
6.6996729,7.3234375
6.700006233,7.32421875
6.700339567,7.328645833
6.7006729,7.324479167
6.701006233,7.31171875
6.701339567,7.311848958
6.7016729,7.317057292
6.702006233,7.326041667
6.702339567,7.326953125
6.7026729,7.317317708
6.703006233,7.319661458
6.703339567,7.313151042
6.7036729,7.314453125
6.704006233,7.315104167
6.704339567,7.319270833
6.7046729,7.324479167
6.705006233,7.318229167
6.705339567,7.313802083
6.7056729,7.321484375
6.706006233,7.321354167
6.706339567,7.327213542
6.7066729,7.326041667
6.707006233,7.332942708
6.707339567,7.337369792
6.7076729,7.334635417
6.708006233,7.333984375
6.708339567,7.328776042
6.7086729,7.323958333
6.709006233,7.32109375
6.709339567,7.322265625
6.7096729,7.32421875
6.710006233,7.322135417
6.710339567,7.315885417
6.7106729,7.31328125
6.711006233,7.320572917
6.711339567,7.331770833
6.7116729,7.339713542
6.712006233,7.335416667
6.712339567,7.33203125
6.7126729,7.329817708
6.713006233,7.32421875
6.713339567,7.319791667
6.7136729,7.311848958
6.714006233,7.322005208
6.714339567,7.326953125
6.7146729,7.332421875
6.715006233,7.3296875
6.715339567,7.32109375
6.7156729,7.31484375
6.716006233,7.311197917
6.716339567,7.313020833
6.7166729,7.3296875
6.717006233,7.33515625
6.717339567,7.337369792
6.7176729,7.327213542
6.718006233,7.322916667
6.718339567,7.327864583
6.7186729,7.323046875
6.719006233,7.316536458
6.719339567,7.309765625
6.7196729,7.314453125
6.720006233,7.321223958
6.720339567,7.330208333
6.7206729,7.327473958
6.721006233,7.326953125
6.721339567,7.313541667
6.7216729,7.314192708
6.722006233,7.320833333
6.722339567,7.337890625
6.7226729,7.344921875
6.723006233,7.333333333
6.723339567,7.324739583
6.7236729,7.326302083
6.724006233,7.338671875
6.724339567,7.341927083
6.7246729,7.33359375
6.725006233,7.328255208
6.725339567,7.326302083
6.7256729,7.321484375
6.726006233,7.322395833
6.726339567,7.319010417
6.7266729,7.32734375
6.727006233,7.324869792
6.727339567,7.322526042
6.7276729,7.31796875
6.728006233,7.318098958
6.728339567,7.319010417
6.7286729,7.319140625
6.729006233,7.31953125
6.729339567,7.321744792
6.7296729,7.327213542
6.730006233,7.322265625
6.730339567,7.320182292
6.7306729,7.3203125
6.731006233,7.332682292
6.731339567,7.342578125
6.7316729,7.338020833
6.732006233,7.326822917
6.732339567,7.319791667
6.7326729,7.319921875
6.733006233,7.319401042
6.733339567,7.317317708
6.7336729,7.324088542
6.734006233,7.334114583
6.734339567,7.343229167
6.7346729,7.34296875
6.735006233,7.335807292
6.735339567,7.335416667
6.7356729,7.338151042
6.736006233,7.332291667
6.736339567,7.328385417
6.7366729,7.325520833
6.737006233,7.33828125
6.737339567,7.339322917
6.7376729,7.3375
6.738006233,7.338151042
6.738339567,7.33515625
6.7386729,7.33203125
6.739006233,7.322526042
6.739339567,7.316536458
6.7396729,7.321614583
6.740006233,7.325260417
6.740339567,7.330598958
6.7406729,7.326302083
6.741006233,7.323567708
6.741339567,7.330859375
6.7416729,7.328125
6.742006233,7.324088542
6.742339567,7.312890625
6.7426729,7.315234375
6.743006233,7.327083333
6.743339567,7.334505208
6.7436729,7.335546875
6.744006233,7.336588542
6.744339567,7.337630208
6.7446729,7.339973958
6.745006233,7.3265625
6.745339567,7.313671875
6.7456729,7.312369792
6.746006233,7.320703125
6.746339567,7.326302083
6.7466729,7.327473958
6.747006233,7.326041667
6.747339567,7.326692708
6.7476729,7.315625
6.748006233,7.309244792
6.748339567,7.313411458
6.7486729,7.329166667
6.749006233,7.341927083
6.749339567,7.3390625
6.7496729,7.335286458
6.750006233,7.331119792
6.750339567,7.329947917
6.7506729,7.317708333
6.751006233,7.309895833
6.751339567,7.311848958
6.7516729,7.328776042
6.752006233,7.337239583
6.752339567,7.337239583
6.7526729,7.332421875
6.753006233,7.329947917
6.753339567,7.331640625
6.7536729,7.319010417
6.754006233,7.309895833
6.754339567,7.308203125
6.7546729,7.319010417
6.755006233,7.330078125
6.755339567,7.330729167
6.7556729,7.331380208
6.756006233,7.3390625
6.756339567,7.338151042
6.7566729,7.341015625
6.757006233,7.325911458
6.757339567,7.32421875
6.7576729,7.325130208
6.758006233,7.325651042
6.758339567,7.325520833
6.7586729,7.325651042
6.759006233,7.332682292
6.759339567,7.329557292
6.7596729,7.316015625
6.760006233,7.31171875
6.760339567,7.319270833
6.7606729,7.323697917
6.761006233,7.329947917
6.761339567,7.333203125
6.7616729,7.334635417
6.762006233,7.324609375
6.762339567,7.311328125
6.7626729,7.311979167
6.763006233,7.325651042
6.763339567,7.331640625
6.7636729,7.331510417
6.764006233,7.321484375
6.764339567,7.315885417
6.7646729,7.306510417
6.765006233,7.3
6.765339567,7.308072917
6.7656729,7.328385417
6.766006233,7.337630208
6.766339567,7.33203125
6.7666729,7.31953125
6.767006233,7.3203125
6.767339567,7.325651042
6.7676729,7.327473958
6.768006233,7.330078125
6.768339567,7.332552083
6.7686729,7.336197917
6.769006233,7.330078125
6.769339567,7.320442708
6.7696729,7.320052083
6.770006233,7.324479167
6.770339567,7.333723958
6.7706729,7.331119792
6.771006233,7.325520833
6.771339567,7.328255208
6.7716729,7.328385417
6.772006233,7.32734375
6.772339567,7.322135417
6.7726729,7.323828125
6.773006233,7.333203125
6.773339567,7.328255208
6.7736729,7.326692708
6.774006233,7.331380208
6.774339567,7.336588542
6.7746729,7.33984375
6.775006233,7.33203125
6.775339567,7.341536458
6.7756729,7.348177083
6.776006233,7.346614583
6.776339567,7.338020833
6.7766729,7.331770833
6.777006233,7.332682292
6.777339567,7.334114583
6.7776729,7.3328125
6.778006233,7.335677083
6.778339567,7.337109375
6.7786729,7.327734375
6.779006233,7.32265625
6.779339567,7.31796875
6.7796729,7.329296875
6.780006233,7.33359375
6.780339567,7.33125
6.7806729,7.326302083
6.781006233,7.325
6.781339567,7.323046875
6.7816729,7.323046875
6.782006233,7.319401042
6.782339567,7.324348958
6.7826729,7.318880208
6.783006233,7.3125
6.783339567,7.311979167
6.7836729,7.323958333
6.784006233,7.331770833
6.784339567,7.331901042
6.7846729,7.320963542
6.785006233,7.321223958
6.785339567,7.322916667
6.7856729,7.323307292
6.786006233,7.319140625
6.786339567,7.316927083
6.7866729,7.329557292
6.787006233,7.333854167
6.787339567,7.327604167
6.7876729,7.31796875
6.788006233,7.317578125
6.788339567,7.328255208
6.7886729,7.327083333
6.789006233,7.329036458
6.789339567,7.33671875
6.7896729,7.341666667
6.790006233,7.343359375
6.790339567,7.334765625
6.7906729,7.335286458
6.791006233,7.333984375
6.791339567,7.323567708
6.7916729,7.317838542
6.792006233,7.31875
6.792339567,7.326041667
6.7926729,7.329427083
6.793006233,7.322786458
6.793339567,7.328255208
6.7936729,7.327083333
6.794006233,7.324088542
6.794339567,7.316536458
6.7946729,7.31640625
6.795006233,7.327083333
6.795339567,7.330338542
6.7956729,7.3265625
6.796006233,7.322786458
6.796339567,7.3171875
6.7966729,7.320963542
6.797006233,7.326953125
6.797339567,7.339453125
6.7976729,7.349088542
6.798006233,7.343098958
6.798339567,7.331380208
6.7986729,7.324609375
6.799006233,7.329427083
6.799339567,7.33984375
6.7996729,7.338671875
6.800006233,7.332552083
6.800339567,7.330208333
6.8006729,7.337760417
6.801006233,7.335807292
6.801339567,7.3328125
6.8016729,7.330989583
6.802006233,7.345182292
6.802339567,7.343489583
6.8026729,7.334114583
6.803006233,7.326822917
6.803339567,7.329166667
6.8036729,7.333072917
6.804006233,7.3359375
6.804339567,7.340234375
6.8046729,7.349348958
6.805006233,7.342057292
6.805339567,7.342447917
6.8056729,7.333984375
6.806006233,7.335286458
6.806339567,7.32734375
6.8066729,7.325130208
6.807006233,7.329557292
6.807339567,7.341666667
6.8076729,7.3421875
6.808006233,7.340234375
6.808339567,7.326953125
6.8086729,7.338151042
6.809006233,7.347005208
6.809339567,7.346875
6.8096729,7.332421875
6.810006233,7.316666667
6.810339567,7.319010417
6.8106729,7.320442708
6.811006233,7.319401042
6.811339567,7.324348958
6.8116729,7.32734375
6.812006233,7.328125
6.812339567,7.327083333
6.8126729,7.32578125
6.813006233,7.33203125
6.813339567,7.33671875
6.8136729,7.335026042
6.814006233,7.332421875
6.814339567,7.328255208
6.8146729,7.333203125
6.815006233,7.323828125
6.815339567,7.308723958
6.8156729,7.306119792
6.816006233,7.319270833
6.816339567,7.329557292
6.8166729,7.323307292
6.817006233,7.316145833
6.817339567,7.327083333
6.8176729,7.341666667
6.818006233,7.344010417
6.818339567,7.334505208
6.8186729,7.327213542
6.819006233,7.32265625
6.819339567,7.320572917
6.8196729,7.320833333
6.820006233,7.326692708
6.820339567,7.326171875
6.8206729,7.323177083
6.821006233,7.327604167
6.821339567,7.332161458
6.8216729,7.340104167
6.822006233,7.331119792
6.822339567,7.323697917
6.8226729,7.326041667
6.823006233,7.342057292
6.823339567,7.35546875
6.8236729,7.347265625
6.824006233,7.339973958
6.824339567,7.332942708
6.8246729,7.327864583
6.825006233,7.322916667
6.825339567,7.319010417
6.8256729,7.331770833
6.826006233,7.340755208
6.826339567,7.34375
6.8266729,7.338020833
6.827006233,7.334895833
6.827339567,7.335546875
6.8276729,7.338802083
6.828006233,7.332942708
6.828339567,7.341666667
6.8286729,7.340755208
6.829006233,7.336197917
6.829339567,7.325260417
6.8296729,7.316666667
6.830006233,7.322786458
6.830339567,7.323697917
6.8306729,7.328776042
6.831006233,7.328515625
6.831339567,7.330078125
6.8316729,7.330859375
6.832006233,7.33046875
6.832339567,7.325651042
6.8326729,7.329947917
6.833006233,7.333333333
6.833339567,7.342447917
6.8336729,7.345442708
6.834006233,7.347916667
6.834339567,7.3421875
6.8346729,7.334635417
6.835006233,7.330729167
6.835339567,7.336979167
6.8356729,7.344661458
6.836006233,7.349348958
6.836339567,7.346484375
6.8366729,7.344791667
6.837006233,7.343229167
6.837339567,7.340755208
6.8376729,7.334375
6.838006233,7.33515625
6.838339567,7.336328125
6.8386729,7.33125
6.839006233,7.321223958
6.839339567,7.315885417
6.8396729,7.327213542
6.840006233,7.333072917
6.840339567,7.339713542
6.8406729,7.332942708
6.841006233,7.336458333
6.841339567,7.336588542
6.8416729,7.334244792
6.842006233,7.334505208
6.842339567,7.344010417
6.8426729,7.351432292
6.843006233,7.343359375
6.843339567,7.327864583
6.8436729,7.328125
6.844006233,7.331510417
6.844339567,7.332682292
6.8446729,7.33359375
6.845006233,7.336067708
6.845339567,7.342447917
6.8456729,7.335677083
6.846006233,7.3328125
6.846339567,7.337760417
6.8466729,7.342708333
6.847006233,7.351171875
6.847339567,7.347005208
6.8476729,7.347135417
6.848006233,7.341145833
6.848339567,7.34140625
6.8486729,7.340625
6.849006233,7.341796875
6.849339567,7.342838542
6.8496729,7.340625
6.850006233,7.334244792
6.850339567,7.324479167
6.8506729,7.326953125
6.851006233,7.326171875
6.851339567,7.3328125
6.8516729,7.334244792
6.852006233,7.345833333
6.852339567,7.347786458
6.8526729,7.339453125
6.853006233,7.329817708
6.853339567,7.33046875
6.8536729,7.338671875
6.854006233,7.3484375
6.854339567,7.344791667
6.8546729,7.343880208
6.855006233,7.341927083
6.855339567,7.342317708
6.8556729,7.337630208
6.856006233,7.3328125
6.856339567,7.3375
6.8566729,7.34609375
6.857006233,7.349869792
6.857339567,7.344921875
6.8576729,7.348307292
6.858006233,7.352473958
6.858339567,7.354557292
6.8586729,7.33828125
6.859006233,7.328385417
6.859339567,7.330598958
6.8596729,7.336197917
6.860006233,7.3375
6.860339567,7.3296875
6.8606729,7.33515625
6.861006233,7.338411458
6.861339567,7.347265625
6.8616729,7.350130208
6.862006233,7.352994792
6.862339567,7.35078125
6.8626729,7.344401042
6.863006233,7.346484375
6.863339567,7.355729167
6.8636729,7.361588542
6.864006233,7.358984375
6.864339567,7.354166667
6.8646729,7.349479167
6.865006233,7.347005208
6.865339567,7.3375
6.8656729,7.336328125
6.866006233,7.34140625
6.866339567,7.343098958
6.8666729,7.336848958
6.867006233,7.323046875
6.867339567,7.314973958
6.8676729,7.323828125
6.868006233,7.332161458
6.868339567,7.342838542
6.8686729,7.34453125
6.869006233,7.344401042
6.869339567,7.34296875
6.8696729,7.340234375
6.870006233,7.335416667
6.870339567,7.333984375
6.8706729,7.329427083
6.871006233,7.334375
6.871339567,7.342578125
6.8716729,7.354947917
6.872006233,7.368880208
6.872339567,7.363020833
6.8726729,7.35234375
6.873006233,7.34375
6.873339567,7.341536458
6.8736729,7.340625
6.874006233,7.332682292
6.874339567,7.33203125
6.8746729,7.340364583
6.875006233,7.340755208
6.875339567,7.343359375
6.8756729,7.340104167
6.876006233,7.344140625
6.876339567,7.343619792
6.8766729,7.337369792
6.877006233,7.338411458
6.877339567,7.342057292
6.8776729,7.345963542
6.878006233,7.341927083
6.878339567,7.334765625
6.8786729,7.337760417
6.879006233,7.3375
6.879339567,7.339192708
6.8796729,7.338151042
6.880006233,7.336328125
6.880339567,7.330989583
6.8806729,7.323567708
6.881006233,7.328255208
6.881339567,7.341015625
6.8816729,7.348177083
6.882006233,7.344270833
6.882339567,7.334635417
6.8826729,7.333854167
6.883006233,7.340234375
6.883339567,7.34140625
6.8836729,7.343880208
6.884006233,7.341796875
6.884339567,7.343359375
6.8846729,7.339322917
6.885006233,7.331119792
6.885339567,7.326953125
6.8856729,7.333333333
6.886006233,7.342578125
6.886339567,7.345833333
6.8866729,7.337630208
6.887006233,7.338151042
6.887339567,7.342317708
6.8876729,7.340494792
6.888006233,7.33359375
6.888339567,7.334505208
6.8886729,7.342447917
6.889006233,7.346744792
6.889339567,7.341276042
6.8896729,7.339583333
6.890006233,7.33515625
6.890339567,7.3296875
6.8906729,7.329427083
6.891006233,7.3421875
6.891339567,7.352213542
6.8916729,7.346354167
6.892006233,7.325
6.892339567,7.330078125
6.8926729,7.343880208
6.893006233,7.354557292
6.893339567,7.3515625
6.8936729,7.344791667
6.894006233,7.344140625
6.894339567,7.341145833
6.8946729,7.3375
6.895006233,7.345572917
6.895339567,7.345963542
6.8956729,7.345052083
6.896006233,7.33828125
6.896339567,7.330989583
6.8966729,7.334114583
6.897006233,7.330078125
6.897339567,7.332552083
6.8976729,7.3296875
6.898006233,7.336588542
6.898339567,7.341796875
6.8986729,7.342708333
6.899006233,7.3390625
6.899339567,7.347265625
6.8996729,7.348958333
6.900006233,7.350260417
6.900339567,7.340885417
6.9006729,7.341536458
6.901006233,7.343619792
6.901339567,7.334895833
6.9016729,7.331380208
6.902006233,7.330859375
6.902339567,7.345442708
6.9026729,7.346614583
6.903006233,7.3421875
6.903339567,7.333203125
6.9036729,7.338802083
6.904006233,7.334244792
6.904339567,7.330729167
6.9046729,7.327213542
6.905006233,7.339713542
6.905339567,7.348828125
6.9056729,7.346354167
6.906006233,7.34765625
6.906339567,7.353125
6.9066729,7.355989583
6.907006233,7.347916667
6.907339567,7.335286458
6.9076729,7.338020833
6.908006233,7.348697917
6.908339567,7.35390625
6.9086729,7.355078125
6.909006233,7.345963542
6.909339567,7.348177083
6.9096729,7.347526042
6.910006233,7.347395833
6.910339567,7.348046875
6.9106729,7.344921875
6.911006233,7.345052083
6.911339567,7.336197917
6.9116729,7.327734375
6.912006233,7.334375
6.912339567,7.336979167
6.9126729,7.339583333
6.913006233,7.332942708
6.913339567,7.337760417
6.9136729,7.352604167
6.914006233,7.353515625
6.914339567,7.350520833
6.9146729,7.347786458
6.915006233,7.344661458
6.915339567,7.340625
6.9156729,7.331380208
6.916006233,7.341145833
6.916339567,7.354166667
6.9166729,7.357942708
6.917006233,7.3546875
6.917339567,7.349869792
6.9176729,7.354557292
6.918006233,7.358854167
6.918339567,7.356119792
6.9186729,7.352994792
6.919006233,7.3515625
6.919339567,7.346354167
6.9196729,7.342708333
6.920006233,7.340755208
6.920339567,7.34765625
6.9206729,7.350130208
6.921006233,7.341536458
6.921339567,7.33984375
6.9216729,7.3359375
6.922006233,7.3359375
6.922339567,7.336458333
6.9226729,7.341145833
6.923006233,7.3515625
6.923339567,7.352473958
6.9236729,7.353125
6.924006233,7.358723958
6.924339567,7.372135417
6.9246729,7.371354167
6.925006233,7.365625
6.925339567,7.353255208
6.9256729,7.361979167
6.926006233,7.361328125
6.926339567,7.361458333
6.9266729,7.364322917
6.927006233,7.362239583
6.927339567,7.366015625
6.9276729,7.358463542
6.928006233,7.360546875
6.928339567,7.361848958
6.9286729,7.356901042
6.929006233,7.354557292
6.929339567,7.3515625
6.9296729,7.356380208
6.930006233,7.360807292
6.930339567,7.356901042
6.9306729,7.360286458
6.931006233,7.369270833
6.931339567,7.373697917
6.9316729,7.371484375
6.932006233,7.363541667
6.932339567,7.361328125
6.9326729,7.356770833
6.933006233,7.359114583
6.933339567,7.376302083
6.9336729,7.38046875
6.934006233,7.378645833
6.934339567,7.364973958
6.9346729,7.36953125
6.935006233,7.378385417
6.935339567,7.380078125
6.9356729,7.382552083
6.936006233,7.389973958
6.936339567,7.394791667
6.9366729,7.388541667
6.937006233,7.372135417
6.937339567,7.370052083
6.9376729,7.371614583
6.938006233,7.367708333
6.938339567,7.367838542
6.9386729,7.377604167
6.939006233,7.390104167
6.939339567,7.397005208
6.9396729,7.397265625
6.940006233,7.4
6.940339567,7.4109375
6.9406729,7.405729167
6.941006233,7.4015625
6.941339567,7.393098958
6.9416729,7.399609375
6.942006233,7.413020833
6.942339567,7.418880208
6.9426729,7.418489583
6.943006233,7.416536458
6.943339567,7.414583333
6.9436729,7.413671875
6.944006233,7.406770833
6.944339567,7.408984375
6.9446729,7.418489583
6.945006233,7.419010417
6.945339567,7.4109375
6.9456729,7.405989583
6.946006233,7.418880208
6.946339567,7.427083333
6.9466729,7.430598958
6.947006233,7.430989583
6.947339567,7.434895833
6.9476729,7.430338542
6.948006233,7.419010417
6.948339567,7.407421875
6.9486729,7.412760417
6.949006233,7.4140625
6.949339567,7.424348958
6.9496729,7.427994792
6.950006233,7.4375
6.950339567,7.439973958
6.9506729,7.434635417
6.951006233,7.428125
6.951339567,7.43125
6.9516729,7.433072917
6.952006233,7.441536458
6.952339567,7.43984375
6.9526729,7.440104167
6.953006233,7.443880208
6.953339567,7.440234375
6.9536729,7.442317708
6.954006233,7.440625
6.954339567,7.456901042
6.9546729,7.46328125
6.955006233,7.459895833
6.955339567,7.451432292
6.9556729,7.460026042
6.956006233,7.4671875
6.956339567,7.465494792
6.9566729,7.456510417
6.957006233,7.457291667
6.957339567,7.462239583
6.9576729,7.458854167
6.958006233,7.45390625
6.958339567,7.456901042
6.9586729,7.459505208
6.959006233,7.460026042
6.959339567,7.46171875
6.9596729,7.472265625
6.960006233,7.482682292
6.960339567,7.472786458
6.9606729,7.472786458
6.961006233,7.48125
6.961339567,7.489583333
6.9616729,7.473828125
6.962006233,7.449088542
6.962339567,7.448828125
6.9626729,7.461197917
6.963006233,7.472135417
6.963339567,7.469921875
6.9636729,7.470572917
6.964006233,7.474479167
6.964339567,7.474479167
6.9646729,7.471614583
6.965006233,7.475130208
6.965339567,7.485807292
6.9656729,7.489973958
6.966006233,7.483333333
6.966339567,7.474869792
6.9666729,7.481119792
6.967006233,7.48203125
6.967339567,7.483463542
6.9676729,7.480338542
6.968006233,7.490364583
6.968339567,7.500911458
6.9686729,7.499869792
6.969006233,7.496875
6.969339567,7.4921875
6.9696729,7.495833333
6.970006233,7.496223958
6.970339567,7.489453125
6.9706729,7.490885417
6.971006233,7.49609375
6.971339567,7.49765625
6.9716729,7.497786458
6.972006233,7.500260417
6.972339567,7.509635417
6.9726729,7.504817708
6.973006233,7.489192708
6.973339567,7.483333333
6.9736729,7.491276042
6.974006233,7.494140625
6.974339567,7.492708333
6.9746729,7.489973958
6.975006233,7.499088542
6.975339567,7.503385417
6.9756729,7.497526042
6.976006233,7.494140625
6.976339567,7.502734375
6.9766729,7.510807292
6.977006233,7.51484375
6.977339567,7.506640625
6.9776729,7.511588542
6.978006233,7.511588542
6.978339567,7.506510417
6.9786729,7.499609375
6.979006233,7.498307292
6.979339567,7.505208333
6.9796729,7.501692708
6.980006233,7.489973958
6.980339567,7.491276042
6.9806729,7.497265625
6.981006233,7.502734375
6.981339567,7.49921875
6.9816729,7.49140625
6.982006233,7.502734375
6.982339567,7.505859375
6.9826729,7.512630208
6.983006233,7.506380208
6.983339567,7.506119792
6.9836729,7.510807292
6.984006233,7.515625
6.984339567,7.516276042
6.9846729,7.51484375
6.985006233,7.517578125
6.985339567,7.524609375
6.9856729,7.520703125
6.986006233,7.523307292
6.986339567,7.521354167
6.9866729,7.51640625
6.987006233,7.504557292
6.987339567,7.504166667
6.9876729,7.520052083
6.988006233,7.527213542
6.988339567,7.513541667
6.9886729,7.502864583
6.989006233,7.50390625
6.989339567,7.515364583
6.9896729,7.52734375
6.990006233,7.527473958
6.990339567,7.534635417
6.9906729,7.533723958
6.991006233,7.533463542
6.991339567,7.525
6.9916729,7.52265625
6.992006233,7.523177083
6.992339567,7.525260417
6.9926729,7.526171875
6.993006233,7.537890625
6.993339567,7.536848958
6.9936729,7.523307292
6.994006233,7.508072917
6.994339567,7.510416667
6.9946729,7.521875
6.995006233,7.523958333
6.995339567,7.525
6.9956729,7.533854167
6.996006233,7.541796875
6.996339567,7.539583333
6.9966729,7.534244792
6.997006233,7.522265625
6.997339567,7.5234375
6.9976729,7.507161458
6.998006233,7.505989583
6.998339567,7.502604167
6.9986729,7.512630208
6.999006233,7.520963542
6.999339567,7.523046875
6.9996729,7.52265625
7.000006233,7.528385417
7.000339567,7.536458333
7.0006729,7.540755208
7.001006233,7.526171875
7.001339567,7.522265625
7.0016729,7.529427083
7.002006233,7.531901042
7.002339567,7.53046875
7.0026729,7.5265625
7.003006233,7.5296875
7.003339567,7.520572917
7.0036729,7.499348958
7.004006233,7.493489583
7.004339567,7.50546875
7.0046729,7.520442708
7.005006233,7.52734375
7.005339567,7.518098958
7.0056729,7.520572917
7.006006233,7.525520833
7.006339567,7.533723958
7.0066729,7.5328125
7.007006233,7.532942708
7.007339567,7.534114583
7.0076729,7.535807292
7.008006233,7.530338542
7.008339567,7.530859375
7.0086729,7.526822917
7.009006233,7.522005208
7.009339567,7.51796875
7.0096729,7.530338542
7.010006233,7.541145833
7.010339567,7.541536458
7.0106729,7.53515625
7.011006233,7.537760417
7.011339567,7.538671875
7.0116729,7.533463542
7.012006233,7.53046875
7.012339567,7.536067708
7.0126729,7.542708333
7.013006233,7.534244792
7.013339567,7.526822917
7.0136729,7.531119792
7.014006233,7.540104167
7.014339567,7.53671875
7.0146729,7.523828125
7.015006233,7.516015625
7.015339567,7.527734375
7.0156729,7.538411458
7.016006233,7.547526042
7.016339567,7.538151042
7.0166729,7.52421875
7.017006233,7.526171875
7.017339567,7.529036458
7.0176729,7.533854167
7.018006233,7.523046875
7.018339567,7.520703125
7.0186729,7.52421875
7.019006233,7.52421875
7.019339567,7.526041667
7.0196729,7.530208333
7.020006233,7.534244792
7.020339567,7.534375
7.0206729,7.523177083
7.021006233,7.522005208
7.021339567,7.525520833
7.0216729,7.528776042
7.022006233,7.529557292
7.022339567,7.520442708
7.0226729,7.524739583
7.023006233,7.535807292
7.023339567,7.537239583
7.0236729,7.536588542
7.024006233,7.523828125
7.024339567,7.533072917
7.0246729,7.532291667
7.025006233,7.525130208
7.025339567,7.522005208
7.0256729,7.525260417
7.026006233,7.53359375
7.026339567,7.536328125
7.0266729,7.536067708
7.027006233,7.539453125
7.027339567,7.54140625
7.0276729,7.536458333
7.028006233,7.534505208
7.028339567,7.53515625
7.0286729,7.536848958
7.029006233,7.5328125
7.029339567,7.524609375
7.0296729,7.529036458
7.030006233,7.531640625
7.030339567,7.527213542
7.0306729,7.523567708
7.031006233,7.528776042
7.031339567,7.5421875
7.0316729,7.540885417
7.032006233,7.53046875
7.032339567,7.528255208
7.0326729,7.534635417
7.033006233,7.538671875
7.033339567,7.536328125
7.0336729,7.536458333
7.034006233,7.546223958
7.034339567,7.540364583
7.0346729,7.532291667
7.035006233,7.528125
7.035339567,7.535026042
7.0356729,7.545182292
7.036006233,7.539322917
7.036339567,7.544010417
7.0366729,7.543359375
7.037006233,7.541015625
7.037339567,7.536848958
7.0376729,7.538541667
7.038006233,7.550260417
7.038339567,7.550911458
7.0386729,7.539713542
7.039006233,7.539322917
7.039339567,7.543098958
7.0396729,7.54375
7.040006233,7.542057292
7.040339567,7.542057292
7.0406729,7.549088542
7.041006233,7.546744792
7.041339567,7.538411458
7.0416729,7.536588542
7.042006233,7.52734375
